"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Климент Охридски""","1690155","108","47.38","102","23.73"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Патриарх Евтимий""","1690156","128","64.43","115","30.92"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Цар Симеон Велики""","1690157","66","38.49","56","19.48"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по електротехника и електроника","1690174","202","51.7","187","34.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална търговска гимназия - Пловдив","1690175","181","68.22","161","47.94"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по облекло ""Ана Май""","1690176","93","32.73","92","19.45"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по вътрешна архитектура и дървообработване ""Христо Ботев""","1690177","94","38.64","86","19.72"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","1690178","150","50.83","145","21.31"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по битова техника","1690179","124","35.1","116","20.4"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ДУ-Пловдивска духовна семинария ""Св. Св. Кирил и Методий""-Пловдив","1690187","9","44.5","3","18.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Пенчо Славейков""","1690246","35","7.04","36","9.86"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Найден Геров""","1690247","61","11.67","64","20.41"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Симон Боливар""","1690248","20","12.28","18","12.69"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Специално училище за ученици с увреден слух ""Проф. Д-р Ст. Белинов""","1690271","4","3.5","4","7.75"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по архитектура строителство и геодезия ""Арх.Камен Петков""","1690272","205","50.77","182","28.08"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по транспорт и строителни технологии ""Гоце Делчев""","1690273","84","23.12","55","14"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети свети Кирил и Методий""","1690345","69","44.96","69","19.57"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Математическа гимназия ""Академик Кирил Попов""","1690346","191","71.94","194","73.76"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Спортно училище ""Васил Левски""","1690347","65","30.45","51","15.28"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Йордан Йовков""","1690443","8","9.25","8","13.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Никола Вапцаров""","1690446","30","41.1","13","19.9"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Пейо Крачолов Яворов""","1690447","49","48.77","49","22.82"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Христо Груев Данов""","1690448","23","49.48","22","21.64"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Пловдив""","1690449","231","72.18","194","63.22"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Иван Вазов""","1690450","186","63.78","137","50.92"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Френска езикова гимназия ""Антоан дьо Сент - Екзюпери""","1690451","180","53.6","170","26.84"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по хранителни технологии и техника","1690472","179","41.43","176","18.3"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по кожени изделия и текстил ""Д-р Иван Богоров""","1690473","49","14.92","48","12.03"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Братя Миладинови""","1690542","25","32","19","19.14"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" Константин Величков ""","1690549","27","44.13","27","18.57"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Константин - Кирил Философ""","1690550","46","40.92","46","18.55"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по механотехника ""Професор Цветан Лазаров""","1690572","158","31.85","146","17.2"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по машиностроене","1690573","37","18.85","33","13.86"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Димитър Матевски""","1690642","45","44.06","43","21.31"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Седмочисленици""","1690643","48","37.38","47","18.59"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Софроний Врачански""","1690644","43","36.84","43","20.09"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Черноризец Храбър""","1690645","48","59.22","45","39.53"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","1690901","11","59.59","3","59.58"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна профилирана гимназия ""Класик""","1690904","3","60.17","2","35"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна профилирана гимназия Едмънд Бърк","1690906","17","43.59","5","16.25"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна езикова гимназия ""Стоян Сариев""","1690909","4","62.88","0","0"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна професионална гимназия по икономика и управление","1690910","12","44.33","12","21.67"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национално училище за музикално и танцово изкуство ""Добрин Петков""","2902102","4","61.75","0","0"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална гимназия за сценични и екранни изкуства","2902302","27","54.17","4","35.13"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална художествена гимназия ""Цанко Лавренов""","2902402","36","61.93","20","41.29"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Средно училище ""Проф. д-р Асен Златаров""","1602314","76","43.82","76","23.98"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Професионална гимназия по селско стопанство ""Васил Левски""","1602315","48","24.23","48","11.18"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Професионална гимназия ""Петър Парчевич""","1602511","49","16.72","48","16.6"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","Професионална гимназия по селско стопанство","1602510","19","22.39","28","10.72"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Професионална селскостопанска гимназия ""Димитър Наумов""","1602810","54","17.17","52","10.73"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","23","26.5","23","13.04"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Професионална гимназия ""Генерал Владимир Заимов""","1601363","154","42.09","153","20.95"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","6","10.67","6","8.92"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","11","27.23","7","16"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Средно училище ""Недялка Шилева""","1600035","17","18.59","18","11.93"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Средно училище ""Христо Смирненски""","1603708","47","36.59","48","17.43"
"ПЛОВДИВ","ХИСАРЯ","С.КРАСНОВО","Обединено училище "" Христо Ботев ""","1603706","6","14.33","6","12.17"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Средно училище ""Свети Свети Кирил и Методий""","1701101","23","22.54","23","16.4"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Професионална гимназия по земеделие ""Климент Тимирязев""","1701102","9","22.06","9","37.17"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Профилирана гимназия ""ВАСИЛ ЛЕВСКИ""","1701401","68","28.85","68","17.85"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Професионална гимназия по селско стопанство ""Хан Аспарух""","1701405","48","18.75","47","12.1"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","47","53.56","47","23.67"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Професионална гимназия","1701602","36","18.97","37","11.58"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","ПГВМЗ ""Ал. Стамболийски""","1701702","39","25.55","39","14.74"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по икономика ""Робер Шуман""","1702601","104","38.6","103","16.35"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Национална професионална техническа гимназия ""Шандор Петьофи""","1702602","101","33.56","100","20.49"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по химични технологии и биотехнологии ""Мария Кюри""","1702603","48","25.74","46","14.83"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по селско стопанство и хранително-вкусови технологии ""Ангел Кънчев""","1702604","27","9.72","20","13.18"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по транспорт и строителство ""Христо Смирненски""","1702607","26","12.48","26","12.31"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана гимназия с преподаване на чужди езици ""Екзарх Йосиф""","1702608","105","57.22","104","29.18"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","1702609","102","62.56","102","50.22"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","1702629","17","12.35","17","9.68"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Спортно училище - Разград","1702640","23","28.41","23","15.54"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","28","34.57","28","17.7"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","5","13.7","5","12.4"
"РУСЕ","БЯЛА","ГР.БЯЛА","Средно училище ""Панайот Волов""","1802004","38","36.74","38","27.66"
"РУСЕ","БЯЛА","ГР.БЯЛА","Професионална гимназия","1802005","29","20.12","29","13.08"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","19","20.11","20","13.49"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","17","24.15","16","20.39"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","20","45.48","20","30.34"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Професионална гимназия по селско стопанство ""К. А. Тимирязев""","1804008","31","22.84","30","19.84"
"РУСЕ","РУСЕ","ГР.РУСЕ","Английска езикова гимназия "" Гео Милев""","1806201","113","70.46","112","51.69"
"РУСЕ","РУСЕ","ГР.РУСЕ","Математическа гимназия ""Баба Тонка""","1806202","106","72.88","106","79.78"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","80","65.31","79","36.67"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","79","60.08","79","37.61"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","25","32.34","25","18.4"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","80","60.73","76","33.15"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","26","48.62","26","25.86"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","72","48.48","72","23.09"
"РУСЕ","РУСЕ","ГР.РУСЕ","Духовно училище","1806210","11","32.09","11","14.84"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","4","42.13","4","28.81"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по електротехника и електроника ""Апостол Арнаудов""","1806301","101","42.49","101","23.28"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по дървообработване и вътрешна архитектура "" Йосиф Вондрак"" - Русе","1806302","69","36.25","69","14.95"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по селско стопанство ""Ангел Кънчев""","1806305","18","19.42","18","14.54"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","1806306","50","20.51","50","14.96"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по облекло ""Недка Иван Лазарова""","1806307","62","28.15","60","15.62"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по туризъм ""Иван П. Павлов""","1806309","100","42.53","100","18.14"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по икономика и управление Елиас Канети""","1806310","82","62.71","82","38.48"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","1806311","73","35.06","73","17.42"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по транспорт","1806312","52","30.89","52","19.24"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по строителство архитектура и геодезия ""Пеньо Пенев""","1806313","106","48.19","105","29.2"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по промишлени технологии ""Атанас Цонев Буров""","1806315","35","28.17","32","28.7"
"РУСЕ","РУСЕ","ГР.РУСЕ","Спортно училище ""Майор Атанас Узунов""","1806401","16","25.22","16","15.06"
"РУСЕ","РУСЕ","ГР.РУСЕ","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","2902105","36","53.58","35","20.37"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","Средно училище ""Св.Паисий Хилендарски""","1807008","17","28.18","17","16.21"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","Средно училище ""Васил Левски""","1900201","31","23.19","30","18.05"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Средно училище ""Васил Левски""","1900301","100","43.24","100","38.79"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Професионална гимназия по облекло обслужване и транспорт","1900327","70","22.36","65","40.71"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","Средно училище ""Йордан Йовков""","1900302","21","21.17","21","35.77"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","Средно училище ""Христо Ботев""","1900303","19","22.58","19","18.7"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","Професионална гимназия по механизация на селското стопанство ""Никола Йонков Вапцаров""","1900405","34","21.4","35","23.65"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Средно училище ""Никола Йонков Вапцаров""","1900502","28","52.27","28","25.98"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Природоматематическа гимназия ""Св.Климент Охридски""","1900503","74","60.83","73","33.2"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Езикова гимназия ""Пейо Яворов""","1900504","76","58.81","76","25.41"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по механотехника ""Владимир Комаров""","1900505","15","26.93","15","19.92"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по стопанско управление, администрация и услуги ""Атанас Буров""","1900506","73","37.53","69","18.12"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална земеделска гимназия ""Добруджа""","1900507","23","32.2","23","32.89"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по строителство ""Пеньо Пенев""","1900508","20","36.4","19","15.72"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по производствени технологии ""Евлогий Георгиев""","1900510","13","27.5","13","21.54"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Спортно училище ""Дръстър""","1900528","17","23.59","16","13.45"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","Обединено училище ""Свети Климент Охридски""","1900517","6","31.67","6","30.83"
"СИЛИСТРА","СИТОВО","С.СИТОВО","Професионална гимназия по селско стопанство","1900605","24","19.71","24","19.48"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Йордан Йовков""","1900701","23","31.5","22","17.68"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Христо Ботев""","1900702","46","46.84","46","30.48"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Средно училище ""Георги Стойков Раковски""","2000201","55","20.98","57","12.22"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Национално училище за фолклорни изкуства ""Филип Кутев""","2902201","41","38.87","41","31"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Иван Вазов""","2000304","13","27.04","13","38.08"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Христо Ботев""","2000305","60","53.84","59","29.75"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по селско стопанство","2000306","61","11.25","60","11.26"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по техника и технологии ""Атанас Димитров""","2000307","59","25.08","57","19.14"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Хаджи Мина Пашов""","2000105","20","17.83","20","13.34"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище "" Пейо Крачолов Яворов ""","2000109","24","32.44","24","16.38"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Йордан Йовков""","2000114","26","39.4","26","21.63"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Константин Константинов""","2000115","25","33.46","25","18.76"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по текстил и облекло ""Добри Желязков""","2000117","63","16.22","65","10.39"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по електротехника и електроника ""Мария Склодовска-Кюри""","2000118","46","21.73","44","14.24"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по икономика ""Професор доктор Димитър Табаков""","2000119","129","42.33","126","20.29"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по хотелиерство и туризъм ""Академик Неделчо Неделчев""","2000120","99","38.3","98","16.9"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Сливенска професионална гимназия по строителство и геодезия ""Арх. Георги Козаров""","2000122","49","28.33","49","16.73"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по механотехника","2000123","72","9.42","68","10.4"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","2000126","121","65.1","119","46.76"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана гимназия с преподаване на западни езици ""Захарий Стоянов""","2000127","126","63.88","122","29.91"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Спортно училище ""Димитър Рохов""","2000128","35","33.07","25","15.48"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана хуманитарна гимназия ""Дамян Дамянов""","2000129","51","49.09","51","17.87"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Национална художествена гимназия ""Димитър Добрович""","2902504","27","48.93","27","24.36"
"СЛИВЕН","СЛИВЕН","С.КРУШАРЕ","Обединено училище ""Черноризец Храбър""","2000142","9","14.44","9","15.22"
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","Средно училище ""Неофит Рилски""","2000402","36","21.19","35","14.93"
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","Средно училище ""Георги Алексиев Каравелов""","2000408","22","28.27","22","16.83"
"СМОЛЯН","БОРИНО","С.БОРИНО","Средно училище ""Никола Йонков Вапцаров""","2100301","11","53.36","11","60.41"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Средно училище ""Христо Ботев""","2100401","51","51.67","51","34.91"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Професионална гимназия по електротехника ""А. С. Попов""","2100402","31","31.77","30","17.53"
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","Средно училище ""Димитър Благоев""","2101001","46","48.37","46","59.95"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","СРЕДНО УЧИЛИЩЕ ""АНТИМ ""","2103232","61","52.25","60","45.44"
"СМОЛЯН","ЗЛАТОГРАД","С.СТАРЦЕВО","Средно училище ""Свети княз Борис I""","2100602","6","54.5","6","47.21"
"СМОЛЯН","МАДАН","ГР.МАДАН","Средно училище ""Отец Паисий""","2100701","47","50.31","47","28.32"
"СМОЛЯН","МАДАН","ГР.МАДАН","Професионална гимназия ""Васил Димитров""","2102145","24","44.79","23","30.42"
"СМОЛЯН","МАДАН","С.ВЪРБИНА","Средно училище ""Св. Св. Кирил и Методий""","2103341","3","60.33","3","21.17"
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","Средно училище "" Свети Свети Кирил и Методий""","2100501","34","65.51","33","77"
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","Средно училище Свети свети Кирил и Методий","2100801","60","48.18","57","30.71"
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","Средно училище ""Христо Ботев""","2100802","10","37.4","10","41.28"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Св. Св. Кирил и Методий""","2100103","39","46.91","38","22.85"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Отец Паисий""","2100105","18","35.89","18","20.75"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по техника и технологии ""Христо Ботев""","2100111","57","33.56","56","21.95"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по икономика ""Карл Маркс""","2100113","52","46.17","52","23"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Смолянска професионална гимназия по туризъм и строителство ""Никола Й. Вапцаров""","2100115","31","33.26","30","17.86"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Профилирана природо-математическа гимназия ""Васил Левски""","2103321","78","61.51","78","52.01"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Езикова гимназия ""Иван Вазов""","2103331","79","63.57","78","35.87"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия за приложни изкуства","2902506","14","45.32","14","20.75"
"СМОЛЯН","СМОЛЯН","С.ШИРОКА ЛЪКА","Национално училище за фолклорни изкуства ""Широка лъка""","2902202","15","44.13","15","21.8"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Средно Училище ""Васил Дечев""","2100901","7","54.5","7","15.18"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Професионална гимназия по селско горско стопанство и туризъм ""Никола Йонков Вапцаров""","2100903","28","32.64","27","22.26"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","78. Средно училище ""Христо Смирненски""","2201078","38","29.33","35","17.12"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","Професионална гимназия по туризъм ""Алеко Константинов""","2201400","71","28.77","69","14.21"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БУХОВО","117. СУ","2210117","24","30.06","24","15.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","170 Средно училище ""Васил Левски""","2215170","80","43.26","79","20.99"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","172 Обединено училище ""Христо Ботев""","2215172","14","18.07","15","9.93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна професионална гимназия по дигитални науки СофтУни Будител","2200013","69","50.93","60","35.14"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ ""Роналд Лаудер""","2200021","12","65.21","12","46.06"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Константин-Кирил Философ""","2200023","3","37.83","3","18.83"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Наука за деца""","2200024","13","78.58","13","78.75"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна гимназия по природни науки и предприемачество Асен Йорданов","2200039","3","47.67","2","29.88"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНА ПРОФИЛИРАНА ГИМНАЗИЯ ""ПРОГРЕСИВНО ОБРАЗОВАНИЕ - СОФИЯ""","2200040","2","44.25","0","0"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЦЕНИЧНИ ИЗКУСТВА И МЕНИДЖМЪНТ АКАТАМУС - СОФИЯ","2200042","11","55.23","11","60.91"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 Средно училище ""Академик Емилиян Станев ""","2202002","107","53.4","102","32.25"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","26 Средно училище ""Йордан Йовков""","2202026","23","40.41","23","25.66"
