"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Патриарх Евтимий""","1690156","94","90.04","94","75.72"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Цар Симеон Велики""","1690157","25","89.7","25","74.36"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","39-то Начално училище ""Кирил Нектариев""","1690242","36","35.24","36","41.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Начално училище "" Петко Рачов Славейков ""","1690243","95","88.39","96","72.29"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Васил Левски""","1690244","70","86.38","70","69.93"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димчо Дебелянов""","1690245","59","15.75","59","17.69"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Пенчо Славейков""","1690246","66","29.95","66","31.53"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Найден Геров""","1690247","37","20.97","37","20.47"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Симон Боливар""","1690248","42","45.94","41","35.52"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Специално училище за ученици с увреден слух ""Проф. Д-р Ст. Белинов""","1690271","4","19.25","4","21"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Васил Петлешков""","1690341","74","91.66","74","78.01"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Драган Манчов ""","1690342","97","88.72","95","78.94"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Елин Пелин""","1690343","65","86.6","64","72.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Тодор Каблешков""","1690344","21","87.26","21","73.36"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети свети Кирил и Методий""","1690345","40","82.05","40","63.54"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Начално училище ""Христо Ботев""","1690441","112","90.76","110","82.02"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димитър Тодоров Димов""","1690442","45","83.63","44","61.81"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Йордан Йовков""","1690443","8","35.75","13","51.77"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Панайот Волов""","1690444","33","9.62","33","18.27"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Райна Княгиня""","1690445","113","89.81","113","72.81"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Никола Вапцаров""","1690446","47","88.2","46","72.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Пейо Крачолов Яворов""","1690447","72","81","72","66.42"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Христо Груев Данов""","1690448","46","86.73","46","64.01"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Братя Миладинови""","1690542","39","74.97","39","61.58"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Начално училище ""Климент Охридски""","1690543","69","87.43","69","73.82"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Димитър Талев""","1690544","148","87.86","145","69.7"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Захари Стоянов""","1690545","42","91.3","42","80.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Стоян Михайловски""","1690546","77","84.68","77","72.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Основно училище ""Яне Сандански""","1690547","94","86.53","93","69.48"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" Константин Величков ""","1690549","68","82.09","67","65.11"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Константин - Кирил Философ""","1690550","116","86.57","116","67.9"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Димитър Матевски""","1690642","138","90.03","136","67.29"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Седмочисленици""","1690643","106","87.58","103","73.93"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Софроний Врачански""","1690644","108","84.59","107","65.42"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Черноризец Храбър""","1690645","134","90.29","133","76.62"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","1690901","8","87.88","8","74.81"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно основно училище ""Класик""","1690907","12","81.54","11","64.95"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частно основно училище ""Бъдеще""","1690912","4","83.63","4","80.63"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национално училище за музикално и танцово изкуство ""Добрин Петков""","2902102","32","90.17","31","74.98"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Основно училище ""Свети Свети Кирил и Методий""","1602301","7","53.21","8","38.13"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Основно Училище ""Георги Караславов""","1602302","19","40.34","18","33.58"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Начално училище ""Христо Ботев""","1602311","4","66.25","4","53.5"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Средно училище ""Проф. д-р Асен Златаров""","1602314","58","80.93","57","58.18"
"ПЛОВДИВ","ПЪРВОМАЙ","С.БУКОВО","Основно училище ""Д-р Петър Берон""","1602309","1","24","1","30"
"ПЛОВДИВ","ПЪРВОМАЙ","С.БЯЛА РЕКА","Основно училище ""Любен Каравелов""","1602308","7","41.86","7","37.14"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ВИНИЦА","Основно училище ""Васил Априлов""","1602306","9","29.17","9","40.5"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ГРАДИНА","Основно училище ""Христо Ботев""","1602303","18","57.06","18","47.33"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ДЪЛБОК ИЗВОР","Основно училище ""Свети Свети Кирил и Методий""","1602305","3","40.67","3","36"
"ПЛОВДИВ","ПЪРВОМАЙ","С.ИСКРА","Основно училище ""Отец Паисий""","1602304","6","30.08","6","28.83"
"ПЛОВДИВ","ПЪРВОМАЙ","С.КАРАДЖАЛОВО","Основно училище ""Св. Св. Кирил и Методий""","1602307","7","49.93","7","34.07"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Основно училище ""Христо Ботев""","1602502","76","83.44","76","63.78"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Основно училище ""Христо Смирненски""","1602503","64","73.87","62","55.64"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","Основно училище ""Гео Милев""","1602507","49","56.88","49","49.04"
"ПЛОВДИВ","РАКОВСКИ","С.СТРЯМА","Основно училище ""Отец Паисий""","1602504","30","54.52","31","32.16"
"ПЛОВДИВ","РАКОВСКИ","С.ЧАЛЪКОВИ","Основно училище ""Д-р Петър Берон""","1602505","20","53.43","19","33.82"
"ПЛОВДИВ","РОДОПИ","С.БЕЛАЩИЦА","Основно училище "" Пенчо Славейков""","1602602","17","89.76","17","79.5"
"ПЛОВДИВ","РОДОПИ","С.БРАНИПОЛЕ","Основно училище "" Свети Свети Кирил и Методий ""","1602608","33","67.61","33","56.02"
"ПЛОВДИВ","РОДОПИ","С.БРЕСТНИК","Основно училище ""Васил Левски""","1602604","21","75.76","20","66.48"
"ПЛОВДИВ","РОДОПИ","С.БРЕСТОВИЦА","Основно училище ""Христо Ботев""","1602605","23","85.17","23","69.46"
"ПЛОВДИВ","РОДОПИ","С.КАДИЕВО","Основно училище "" Свети Свети Кирил и Методий""","1602606","6","61.25","6","43.33"
"ПЛОВДИВ","РОДОПИ","С.КРУМОВО","Основно училище ""Христо Ботев""","1602613","26","87.85","26","70.15"
"ПЛОВДИВ","РОДОПИ","С.МАРКОВО","Частно основно училище ""Слънчев лъч""","1600018","17","90.06","17","77.06"
"ПЛОВДИВ","РОДОПИ","С.МАРКОВО","Основно училище ""Св. св. Кирил и Методий""","1602607","44","81.57","44","59.92"
"ПЛОВДИВ","РОДОПИ","С.ПЪРВЕНЕЦ","Основно училище ""Св.Св. Кирил и Методий""","1602603","25","73.1","25","56.2"
"ПЛОВДИВ","РОДОПИ","С.УСТИНА","Основно училище ""Свети свети Кирил и Методий""","1602609","11","72.59","11","53.82"
"ПЛОВДИВ","РОДОПИ","С.ЦАЛАПИЦА","Основно училище ""Паисий Хилендарски""","1602611","21","68.95","21","51.14"
"ПЛОВДИВ","РОДОПИ","С.ЯГОДОВО","Основно училище ""Неофит Рилски""","1602612","16","77.41","16","64.69"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Основно училище ""Гео Милев""","1602803","22","59.43","21","39.57"
"ПЛОВДИВ","САДОВО","С.БОГДАНИЦА","Основно училище ""Княз Борис Първи""","1602806","14","20.5","13","21.5"
"ПЛОВДИВ","САДОВО","С.БОЛЯРЦИ","Основно училище ""Георги Сава Раковски ""","1602808","18","57.03","18","44.83"
"ПЛОВДИВ","САДОВО","С.КАРАДЖОВО","Основно училище ""Васил Левски""","1602807","12","69.58","12","50.54"
"ПЛОВДИВ","САДОВО","С.КАТУНИЦА","Основно училище ""Христо Ботев""","1602801","17","84.44","17","68.24"
"ПЛОВДИВ","САДОВО","С.ПОПОВИЦА","Основно училище "" Христо Ботев ""","1602805","13","69.85","13","56.35"
"ПЛОВДИВ","САДОВО","С.ЧЕШНЕГИРОВО","Основно училище ""Свети Свети Кирил и Методий""","1602804","11","50.64","11","30.36"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","19","75.16","20","51.85"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Начално училище ""Неделя Петкова""","1601320","62","82.41","61","68.79"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","16","42.38","16","53.75"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Основно училище ""Христо Смирненски""","1602905","36","77.82","36","58.67"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","41","86","41","67.09"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.ЙОАКИМ ГРУЕВО","Основно училище ""Христо Ботев""","1602901","15","54.03","15","35.9"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.КУРТОВО КОНАРЕ","Основно училище ""Св. Св. Кирил и Методий""","1602902","7","46.14","7","41.71"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.НОВО СЕЛО","Основно училище "" Христо Смирненски ""","1602903","8","21.25","8","35.69"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","С.ТРИВОДИЦИ","Основно училище ""Васил Левски""","1602906","14","61","15","43.53"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Средно училище ""Недялка Шилева""","1600035","57","76.62","57","54.41"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Основно училище ""Васил Левски""","1603704","9","80.89","9","63"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Основно училище "" Климент Охридски""","1603705","16","76.13","16","61"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Средно училище ""Христо Смирненски""","1603708","32","85.95","32","65.95"
"ПЛОВДИВ","ХИСАРЯ","С.КРАСНОВО","Обединено училище "" Христо Ботев ""","1603706","15","25.4","14","21.5"
"ПЛОВДИВ","ХИСАРЯ","С.ПАНИЧЕРИ","Основно училище "" Христо Ботев ""","1603703","3","21","3","18"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Средно училище ""Свети Свети Кирил и Методий""","1701101","37","56.01","37","43.82"
"РАЗГРАД","ЗАВЕТ","С.БРЕСТОВЕНЕ","Основно училище ""Христо Ботев""","1701104","21","58.17","21","47.62"
"РАЗГРАД","ЗАВЕТ","С.ВЕСЕЛЕЦ","Основно училище ""Христо Ботев""","1701106","7","73.71","7","65.14"
"РАЗГРАД","ЗАВЕТ","С.ОСТРОВО","ОУ ""Христо Ботев""","1701105","5","49","5","46.6"
"РАЗГРАД","ЗАВЕТ","С.СУШЕВО","Основно училише ""Васил Левски""","1701108","1","21","1","45"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Основно училище ""Васил Априлов""","1701402","78","56.41","78","47.06"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"",ГРАД ИСПЕРИХ","1701403","40","55.38","40","46.93"
"РАЗГРАД","ИСПЕРИХ","С.ВАЗОВО","Основно училище ""Никола Йонков Вапцаров""","1701408","4","61","4","54.38"
"РАЗГРАД","ИСПЕРИХ","С.КИТАНЧЕВО","Основно училище ""Христо Ботев""","1701411","12","35.42","12","37.13"
"РАЗГРАД","ИСПЕРИХ","С.ЛУДОГОРЦИ","Основно училище ""Христо Ботев""","1701412","8","49.88","9","41.56"
"РАЗГРАД","ИСПЕРИХ","С.ПОДАЙВА","Основно училище ""Отец Паисий""","1701413","16","49.69","16","53.22"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","54","68.85","54","46.39"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Основно училище ""Христо Смирненски""","1701604","11","27.82","10","28.5"
"РАЗГРАД","КУБРАТ","С.БЕЛОВЕЦ","Основно училище ""Васил Левски""","1701606","9","34.44","9","25.44"
"РАЗГРАД","КУБРАТ","С.СЕВАР","Основно училище ""Никола Йонков Вапцаров""","1701607","12","45.25","11","42.68"
"РАЗГРАД","КУБРАТ","С.СЕСЛАВ","Основно училище ""Свети Свети Кирил и Методий""","1701612","1","0","1","6"
"РАЗГРАД","КУБРАТ","С.ЮПЕР","Основно училище ""Свети Климент""","1701608","9","61.28","8","42.38"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","Начално училище""Васил Левски""","1701711","22","71.7","22","51.59"
"РАЗГРАД","ЛОЗНИЦА","С.ГОРОЦВЕТ","Основно училище ""Христо Ботев""","1701709","16","35.56","16","29.84"
"РАЗГРАД","ЛОЗНИЦА","С.СЕЙДОЛ","Основно училище Виделина","1701703","12","56.54","12","44.13"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище Никола Йонков Вапцаров","1702611","66","72.38","66","53.95"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Средно училище ""Христо Ботев""","1702612","15","73.07","14","51.14"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Васил Левски""","1702613","92","86.66","92","70.41"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Никола Икономов""","1702614","90","81.5","89","65.6"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Иван Сергеевич Тургенев""","1702615","42","79.76","42","65.61"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище""Отец Паисий""","1702616","18","58.83","18","40.39"
"РАЗГРАД","РАЗГРАД","С.ДЯНКОВО","Основно училище ""Отец Паисий""","1702621","9","54.22","9","43.61"
"РАЗГРАД","РАЗГРАД","С.ОСЕНЕЦ","Основно училище ""Д-р Петър Берон""","1702618","4","50","4","55.5"
"РАЗГРАД","РАЗГРАД","С.РАКОВСКИ","Основно училище ""Георги Сава Раковски""","1702620","11","59.18","11","57.86"
"РАЗГРАД","РАЗГРАД","С.СТРАЖЕЦ","Основно училище ""Елин Пелин""","1702625","8","54.94","8","51.25"
"РАЗГРАД","РАЗГРАД","С.ЯСЕНОВЕЦ","Основно училище ""Свети Свети Кирил и Методий""","1702622","18","50.97","18","45.53"
"РАЗГРАД","САМУИЛ","С.ВЛАДИМИРОВЦИ","Основно училище ""Христо Ботев""","1702903","12","73.96","12","85.63"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","17","72.53","17","56.26"
"РАЗГРАД","САМУИЛ","С.ХЪРСОВО","Основно училище ""Свети Паисий Хилендарски""","1702902","7","55.5","7","45.07"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","13","84.81","13","67.04"
"РАЗГРАД","ЦАР КАЛОЯН","С.ЕЗЕРЧЕ","Основно училище ""Свети Паисий Хилендарски""","1703602","13","74.08","13","55.69"
"РУСЕ","БОРОВО","ГР.БОРОВО","Основно училище ""Свети Климент Охридски""","1801001","4","65.63","4","62.38"
"РУСЕ","БОРОВО","С.ОБРЕТЕНИК","Основно училище ""Петко Рачев Славейков""","1801004","18","53.56","18","44.89"
"РУСЕ","БЯЛА","ГР.БЯЛА","Начално училище ""Свети Свети Кирил и Методий""","1802001","18","69.86","18","54.92"
"РУСЕ","БЯЛА","ГР.БЯЛА","Начално училище ""Петко Рачев Славейков""","1802002","25","77.88","25","69.5"
"РУСЕ","БЯЛА","С.КОПРИВЕЦ","Основно училище ""Неофит Рилски""","1802008","11","38.64","12","32.04"
"РУСЕ","БЯЛА","С.ПОЛСКО КОСОВО","Основно училище ""Свети свети Кирил и Методий""","1802009","6","41.25","6","32.5"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","19","52.5","19","25.21"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","21","75.43","21","68.81"
"РУСЕ","ВЕТОВО","ГР.СЕНОВО","Основно училище ""Свети свети Кирил и Методий""","1803002","8","47.81","8","41.25"
"РУСЕ","ВЕТОВО","С.СМИРНЕНСКИ","Основно училище ""Петко Рачов Славейков""","1803008","8","56.13","8","49.56"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","31","67.68","31","53.19"
"РУСЕ","ДВЕ МОГИЛИ","С.БАНИСКА","Основно училище ""Христо Ботев""","1804004","5","49.8","5","52.4"
"РУСЕ","ИВАНОВО","С.ИВАНОВО","Основно училище "" Никола Йонков Вапцаров ""","1805001","4","58.13","4","26.5"
"РУСЕ","ИВАНОВО","С.ТРЪСТЕНИК","Основно училище""Васил Левски""","1805004","3","59.5","3","45.17"
"РУСЕ","ИВАНОВО","С.ЩРЪКЛЕВО","Основно училище ""Христо Ботев""","1805005","8","59.44","8","53.25"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Отец Паисий""","1806101","95","86.02","95","70.45"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Любен Каравелов""","1806102","53","91.96","54","77"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Ангел Кънчев""","1806103","44","81.82","44","59.82"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище "" Братя Миладинови""","1806104","23","74.8","23","52.04"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Иван Вазов""","1806106","73","88.3","73","72.95"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Алеко Константинов""","1806108","17","70.85","17","75.97"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Тома Кърджиев""","1806109","43","78.03","43","57.57"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Никола Обретенов""","1806110","61","74.82","61","59.57"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Васил Априлов""","1806111","43","80.41","42","64.17"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Христо Смирненски""","1806112","15","75.53","15","55.3"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","90","88.86","90","69.56"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","77","86.24","77","68.25"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Олимпи Панов""","1806205","44","74.43","44","61.53"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","49","80.81","49","59.56"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","75","85.25","75","67.14"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","70","84.09","70","70.35"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","124","84.77","124","68.15"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","6","85","6","71.83"
"РУСЕ","РУСЕ","ГР.РУСЕ","Частно Начално Училище ""Вяра Надежда Любов"" ООД","1806216","11","91","11","94.64"
"РУСЕ","РУСЕ","ГР.РУСЕ","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","2902105","38","84.63","37","65.7"
"РУСЕ","РУСЕ","С.МАРТЕН","Основно училище ""Отец Паисий""","1806115","32","78.97","32","62.75"
"РУСЕ","РУСЕ","С.НИКОЛОВО","Основно училище ""Свети свети Кирил и Методий""","1806114","6","71.33","6","49.5"
"РУСЕ","РУСЕ","С.НОВО СЕЛО","Основно училище ""Георги Стойков Раковски""","1806117","14","48.14","14","38.04"
"РУСЕ","РУСЕ","С.СЕМЕРДЖИЕВО","ОСНОВНО УЧИЛИЩЕ ""СВ. СВ. КИРИЛ И МЕТОДИЙ""","1806118","7","68.57","7","60"
"РУСЕ","РУСЕ","С.ТЕТОВО","Основно училище ""Отец Паисий""","1806120","12","61.96","12","47.79"
"РУСЕ","РУСЕ","С.ХОТАНЦА","Начално училище ""Васил Априлов""","1806121","5","71.3","5","57.9"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","Средно училище ""Св.Паисий Хилендарски""","1807008","29","66.48","29","55.36"
"РУСЕ","СЛИВО ПОЛЕ","С.ГОЛЯМО ВРАНОВО","Основно училище ""Иван Вазов""","1807006","17","36.12","17","33.71"
"РУСЕ","СЛИВО ПОЛЕ","С.РЯХОВО","Основно училище ""Свети свети Кирил и Методий""","1807007","1","48.5","1","49.5"
"РУСЕ","ЦЕНОВО","С.ДОЛНА СТУДЕНА","Основно училище ""Свети Климент Охридски""","1808004","12","56.08","12","63.5"
"РУСЕ","ЦЕНОВО","С.КАРАМАНОВО","Основно училище ""Христо Ботев""","1808002","5","46.6","5","44.8"
"РУСЕ","ЦЕНОВО","С.ЦЕНОВО","Основно училище ""Христо Ботев""","1808001","13","46.69","13","38.27"
"СИЛИСТРА","АЛФАТАР","ГР.АЛФАТАР","Основно училище ""Христо Ботев""","1900101","10","58.7","8","53.19"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","Средно училище ""Васил Левски""","1900201","28","60.8","28","54.02"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗАФИРОВО","Обединено училище ""Иван Вазов""","1900202","14","46.25","14","50.11"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Средно училище ""Васил Левски""","1900301","54","76.04","54","62.48"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Основно училище ""Христо Смирненски""","1900314","52","63.94","51","55.37"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","Средно училище ""Йордан Йовков""","1900302","13","49.12","13","48.81"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","Средно училище ""Христо Ботев""","1900303","17","44.76","17","45.47"
"СИЛИСТРА","ДУЛОВО","С.ПОРОЙНО","Начално училище Светлина","1900320","9","35.39","9","48.83"
"СИЛИСТРА","ДУЛОВО","С.ПРАВДА","Основно училище ""Св.Св.Кирил и Методий""","1900309","10","40.95","10","36.15"
"СИЛИСТРА","ДУЛОВО","С.СЕКУЛОВО","Основно училище ""Св.св.Кирил и Методий""","1900304","7","69.14","7","42.57"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНИК","Основно училище ""Свети свети Кирил и Методий""","1900311","15","70.07","18","51.44"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНОЛИК","Основно училище ""Д-р Петър Берон""","1900312","9","34.44","9","35.78"
"СИЛИСТРА","ДУЛОВО","С.ЯРЕБИЦА","Основно училище ""Васил Левски""","1900313","14","66.54","14","64.21"
"СИЛИСТРА","КАЙНАРДЖА","С.ГОЛЕШ","Основно училище ""Васил Априлов""","1900401","23","19.59","22","21.73"
"СИЛИСТРА","КАЙНАРДЖА","С.КАЙНАРДЖА","Основно училище ""Черноризец Храбър""","1900403","9","38","9","39.94"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","Основно училище ""Цанко Церковски""","1900404","12","45.83","12","38.71"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Средно училище ""Никола Йонков Вапцаров""","1900502","62","77.33","60","62.91"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Отец Паисий""","1900511","65","84.05","64","69.09"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Св. Св. Кирил и Методий""","1900512","53","80.72","51","55.86"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Иван Вазов""","1900514","72","89.32","71","78.27"
"СИЛИСТРА","СИЛИСТРА","С.КАЛИПЕТРОВО","Основно училище ""Св. Св. Кирил и Методий""","1900518","7","64.64","7","40.5"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","Обединено училище ""Свети Климент Охридски""","1900517","17","45.59","17","47.12"
"СИЛИСТРА","СИТОВО","С.ДОБРОТИЦА","Основно училище ""Отец Паисий""","1900601","18","56.67","18","58.97"
"СИЛИСТРА","СИТОВО","С.ИСКРА","Основно училище ""Стефан Караджа""","1900602","18","61.81","18","61.14"
"СИЛИСТРА","СИТОВО","С.СИТОВО","Основно училище ""Георги Сава Раковски""","1900604","4","65.13","4","73.75"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Йордан Йовков""","1900701","19","83.55","19","69.84"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Христо Ботев""","1900702","32","83.3","32","67.63"
