"Резултати по училища от националното външно оценяване за X клас - учебна 2022/2023 година","","","","","","","",""
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Средно училище ""Петко Рачев Славейков""","700403","27","52.5","27","25.39"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА ""ТРЕВНЕНСКА ШКОЛА""","2902503","34","46.25","34","16.95"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Средно училище ""Христо Ботев""","800061","63","47.27","63","35.4"
"ДОБРИЧ","БАЛЧИК","С.ОБРОЧИЩЕ","Средно училище ""Христо Смирненски""","800065","13","31.46","13","20.37"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","14","38.11","14","21"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Професионална гимназия по земеделие ""Тодор Рачински""","800076","59","30.58","59","23.77"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Обединено училище ""Йордан Йовков""","800003","7","12.5","8","14"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Спортно училище Георги Стойков Раковски""","800012","18","31.28","18","19.11"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","23","55.85","23","24.13"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","49","60.04","49","27.87"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","22","49.57","22","22.4"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","26","48.92","26","27.67"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","26","59.27","26","23.83"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Природоматематическа гимназия ""Иван Вазов""","800019","76","54.68","74","39.94"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Езикова гимназия ""Гео Милев""","800020","129","70.9","129","50.51"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по техника и строителство ""Михаил Василиевич Ломоносов""","800021","36","35.14","36","20.13"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по ветеринарна медицина ""Проф. д-р Георги Павлов""","800022","47","37.36","47","18.52"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Финансово-стопанска гимназия ""Васил Левски""","800023","76","55.17","76","24.02"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по аграрно стопанство","800026","37","31.16","36","18.19"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по туризъм ""П. К. Яворов""","800028","86","35.8","86","17.03"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Сдружение ""Частна профилирана гимназия по туризъм и предприемачество Райко Цончев""","800325","22","60.52","22","33.99"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","7","54.07","7","43.25"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по транспорт обслужване и лека промишленост","800328","62","21.23","62","18.4"
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","7","14.79","7","16"
"ДОБРИЧ","ДОБРИЧ","С.ПОБЕДА","Обединено училище""Добри Войников""","800042","7","11.43","7","16.57"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","49","53.42","49","32.5"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Професионална земеделска гимназия ""Климент Аркадиевич Тимирязев""","800086","27","20.5","26","14.15"
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","16","21.16","16","15.25"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","27","50.56","27","47.1"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Професионална гимназия по техника и облекло ""Дочо Михайлов""","800105","36","29.28","36","19.42"
"ДОБРИЧ","ТЕРВЕЛ","С.КОЛАРЦИ","Обединено училище""Д-р Петър Берон""","800099","3","20.67","3","17.33"
"ДОБРИЧ","ТЕРВЕЛ","С.ОРЛЯК","Обединено училище""Васил Друмев""","800104","6","11.33","7","12"
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","20","53.83","20","20.5"
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","40","49.36","39","32.76"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","21","49.64","21","66.23"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Професионална гимназия ""Руска Пеева""","909314","10","39.2","10","35.5"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.ПРИПЕК","Средно училище ""Паисий Хилендарски""","909315","2","61","2","15.75"
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","34","49.62","34","51.4"
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","34","35.97","34","59.21"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","25","38.88","25","63.87"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","72","51.15","72","33.56"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Професионална гимназия по транспорт ""Христо Смирненски""","909503","36","21.17","36","25.97"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","14","44.82","14","59.21"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","20","35.3","20","41.13"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","49","33.95","49","23.41"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","104","52.93","104","61.69"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","78","54.13","78","57.18"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Езикова гимназия ""Христо Ботев""","909107","153","60.78","154","47.73"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по икономика ""Алеко Константинов""","909108","76","27.75","76","29.59"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","909109","38","27.29","38","43.11"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия ""Васил Левски""","909110","18","14.31","17","14.82"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по облекло и дизайн ""Евридика""","909111","16","20.13","17","13.93"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по електротехника и електроника ""Капитан Петко войвода""","909112","73","24.63","71","21.06"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по селско и горско стопанство","909113","13","31.54","13","35.73"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по строителство ""Христо Смирненски""","909114","23","27.46","23","29.4"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.СТРЕМЦИ","Обединено училище ""Свети свети Кирил и Методий""","909138","7","21","7","44.57"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","52","36.85","52","28.04"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Професионална гимназия по туризъм и хранително-вкусова промишленост ""Св. Св. Кирил и Методий""","909603","20","27.38","20","34"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Духовно Училище","909613","34","42.06","34","29.81"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЧЕРНООЧЕНЕ","Средно училище ""Христо Смирненски""","909701","40","41.13","40","52.4"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Христо Ботев""","1000016","10","26.45","10","18.03"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Доктор Петър Берон""","1000018","1","22","1","28"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Професионална гимназия","1002451","25","33.28","25","16.59"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Средно езиково училище ""Св. Паисий Хилендарски""","1000035","51","68.89","51","44.18"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по облекло и стопанско управление","1000049","43","38.98","36","20.33"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по транспорт","1000051","19","23.61","18","27.33"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Профилирана гимназия ""Христо Ботев""","1000052","110","59.32","106","32.93"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия ""Акад. Сергей П. Корольов""","1002136","60","31.46","59","17.88"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по хранително - вкусови и химични технологии","1002137","45","37.99","44","18.8"
"КЮСТЕНДИЛ","КОЧЕРИНОВО","ГР.КОЧЕРИНОВО","Средно училище ""Христо Ботев""","1000025","13","34.15","12","19.04"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по селско стопанство""Св.Климент Охридски""","1000002","19","12.18","18","11.78"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Езикова гимназия ""Д-р Петър Берон""","1000540","77","66.11","77","36.66"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Природоматематическа гимназия ""Проф. Емануил Иванов""","1000550","103","63.74","103","53.66"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална техническа гимназия ""Джон Атанасов""","1001360","18","18.44","17","19.29"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по икономика и мениджмънт ""Йордан Захариев""","1001380","98","37.55","93","20.01"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Спортно училище ""Васил Левски""","1001390","7","29.14","6","17.5"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по туризъм ""Никола Йонков Вапцаров""","1001420","33","30.62","33","17.19"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по лека промишленост ""Владимир Димитров-Майстора""","1001670","23","12.24","24","13.17"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","Средно училище ""Христо Ботев""","1000009","40","37.9","40","21.22"
"ЛОВЕЧ","АПРИЛЦИ","ГР.АПРИЛЦИ","Средно училище ""Васил Левски""","1100108","18","28.31","18","24.22"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","Средно училище ""Бачо Киро""","1100201","19","21.03","19","16.63"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Тодор Кирков""","1100316","23","29.17","22","19.83"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Свети Климент Охридски""","1100318","23","32.07","22","21.09"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана природо-математическа гимназия","1100320","95","55.87","95","36.17"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по механоелектротехника","1100322","25","31.84","25","20.83"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана езикова гимназия ""Екзарх Йосиф I""","1100328","155","71.96","154","44.47"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Национална професионална гимназия по ветеринарна медицина ""Проф. д-р Димитър Димов""","1100329","52","33.98","52","20.14"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по икономика търговия и услуги","1100331","33","23.06","31","36.52"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Средно училище ""Алеко Константинов""","1100402","42","14.54","38","15.79"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Професионална гимназия по селско стопанство ""Сергей Румянцев""","1100410","61","31.06","61","17.02"
"ЛОВЕЧ","ЛУКОВИТ","С.ДЕРМАНЦИ","Обединено училище ""Неофит Рилски""","1100404","12","24.38","11","17.36"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Средно училище ""Георги Бенковски""","1100509","41","43.11","41","20.03"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Национална професионална гимназия по горско стопанство и дървообработване ""Сава Младенов""","1100511","63","33.54","61","18.15"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Професионална гимназия по строителство електротехника и услуги","1100514","29","23.78","29","28"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Васил Левски""","1100612","75","55.33","75","29.06"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Свети Климент Охридски""","1100613","45","62.39","45","25.14"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Професионална гимназия по механоелектротехника ""Академик Ангел Балевски""","1100616","37","27.55","35","14.17"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Национално училище за приложни изкуства ""Проф. Венко Колев ""","2902502","27","52.54","27","23.33"
"ЛОВЕЧ","ТРОЯН","С.ЧЕРНИ ОСЪМ","Средно училище ""Васил Левски""","1100610","17","31.12","17","20.43"
"ЛОВЕЧ","УГЪРЧИН","ГР.УГЪРЧИН","Средно училище ""Св. Св. Кирил и Методий""","1100705","16","33.13","15","25.33"
"ЛОВЕЧ","ЯБЛАНИЦА","ГР.ЯБЛАНИЦА","Средно училище ""Васил Левски""","1100805","32","16.63","32","25.75"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Профилирана гимназия ""Д-р Иван Панов""","1202000","31","36.89","31","23.62"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Лесотехническа професионална гимназия","1202011","24","48.19","23","34.16"
"МОНТАНА","БОЙЧИНОВЦИ","С.ВЛАДИМИРОВО","Професионална гимназия по транспорт ""Вл.П.Минчев""","1202052","43","23.95","43","25.69"
"МОНТАНА","БРУСАРЦИ","ГР.БРУСАРЦИ","Средно училище ""Христо Ботев""","1204000","15","34.13","14","27.45"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","Професионална Гимназия ""Димитър Маринов""","1207000","14","32.36","14","24.13"
"МОНТАНА","ВЪЛЧЕДРЪМ","С.ДОЛНИ ЦИБЪР","Средно училище ""Христо Ботев""","1207003","23","40.7","23","21.43"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","Средно училище ""Иван Вазов""","1208002","36","24.64","36","24.01"
"МОНТАНА","ГЕОРГИ ДАМЯНОВО","С.ГЕОРГИ ДАМЯНОВО","Професионална гимназия по селско стопанство ""Марко Марков""","1206005","4","22.5","4","16"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по хранене и земеделие ""Дмитрий Иванович Менделеев""","1202036","34","33.69","32","25.02"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Отец Паисий""","1209003","13","29.88","13","55.69"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Димитър Маринов""","1209005","25","55.28","25","29.36"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Профилирана гимназия ""Найден Геров""","1209006","48","54.78","48","40.67"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по производствени технологии","1209012","65","31.03","65","22.7"
"МОНТАНА","ЛОМ","С.КОВАЧИЦА","Професионална гимназия по селско стопанство ""Дунавска земя""","1209013","15","25.3","15","22.93"
"МОНТАНА","МЕДКОВЕЦ","С.МЕДКОВЕЦ","Средно училище ""Отец Паисий""","1205000","9","26.83","10","24"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Природо-математическа профилирана гимназия ""Св. Климент Охридски""","1201001","76","63.83","76","46"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Профилирана гимназия с преподаване на чужди езици ""Петър Богдан""","1201002","77","61.9","77","34.98"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Второ средно училище ""Никола Йонков Вапцаров""","1201004","11","48.14","11","34.34"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Седмо средно училище ""Йордан Радичков""","1201011","11","23.5","12","12"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Финансово-стопанска професионална гимназия ""Васил Левски""","1201021","67","52.53","67","23.05"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по строителство, архитектура и компютърни науки ""Проф. Арх. Стефан Стефанов""","1201022","74","49.95","73","21.53"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по лека промишленост","1201023","38","22.45","38","26"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по техника и електротехника ""Христо Ботев""","1201033","64","34.21","64","15.78"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Шесто средно училище ""Отец Паисий""","1201034","14","24.43","14","35.71"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","Средно училище ""Д-р Петър Берон""","1201200","6","34.08","6","30.67"
"ПАЗАРДЖИК","БАТАК","ГР.БАТАК","Професионална гимназия по горско стопанство и дървообработване ""Стефан Божков""","1302783","8","47.63","8","43.09"
"ПАЗАРДЖИК","БАТАК","С.НОВА МАХАЛА","Средно училище ""Кирил и Методий""","1300015","15","42.63","14","34.14"
"ПАЗАРДЖИК","БЕЛОВО","ГР.БЕЛОВО","СРЕДНО УЧИЛИЩЕ ""АЛЕКСАНДЪР ИВАНОВ - ЧАПАЙ""","1308667","29","44.38","29","21.34"
"ПАЗАРДЖИК","БРАЦИГОВО","ГР.БРАЦИГОВО","Средно училище ""Народни будители""","1301566","10","14.6","9","13.78"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Св. св. Кирил и Методий""","1301674","75","55.54","74","36.69"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Васил Левски""","1302573","45","63.57","45","63.51"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ДЪРВООБРАБОТВАНЕ ""ИВАН ВАЗОВ""","1302979","24","20.58","22","23.47"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Професионална гимназия по икономика и туризъм ""Алеко Константинов""","1304231","85","38.5","85","22.21"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Национална професионална гимназия по горско стопанство ""Христо Ботев""","1311390","52","40.21","52","26.15"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ДРАГИНОВО","Средно училище ""Методий Драгинов""","1301852","46","38.52","45","46.58"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.КРЪСТАВА","Обединено училище ""Васил Левски""","1301628","12","52.46","12","63.21"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ПАШОВИ","Обединено училище ""Иван Вазов""","1301514","10","36.95","10","52.5"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.СВЕТА ПЕТКА","Средно училище ""Христо Смирненски""","1302349","41","43.93","41","56.1"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.КАЛУГЕРОВО","Обединено училище ""Христо Ботев ""","1302114","6","45.08","3","29.33"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Спортно училище град Пазарджик","1300013","50","39.4","50","19.33"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по икономика и мениджмънт","1301139","130","54.65","130","23.79"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Димитър Гачев""","1301234","13","26.73","13","46.15"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО ""ЦАРИЦА ЙОАННА""","1301911","42","12.74","42","23.65"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Профилирана гимназия ""Иван Сергеевич Аксаков""","1302580","32","46.61","32","40.03"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по механоелектротехника","1302769","126","37.01","126","18.79"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по химични и хранителни технологии","1302961","71","33.73","69","46.28"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРОМИШЛЕНИ ТЕХНОЛОГИИ","1303006","9","27.06","9","24.92"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по фризьорство и ресторантьорство-гр.Пазарджик","1303344","27","17.59","26","20.01"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Езикова гимназия ""Бертолт Брехт""","1304290","177","68.21","176","52.05"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по строителство и архитектура","1304332","42","28.15","41","15.45"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Бенковски""","1304948","25","52.72","25","28.87"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Брегов""","1305338","19","42.84","17","24.5"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Д-р Петър Берон""","1305831","23","41.46","22","31.51"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФИЛИРАНА МАТЕМАТИЧЕСКА ГИМНАЗИЯ Константин Величков","1309018","122","64.77","122","55.79"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Средно училище ""Нешо Бончев""","1302623","49","64.03","50","30.29"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ИНДУСТРИАЛНИ ТЕХНОЛОГИИ МЕНИДЖМЪНТ И ТУРИЗЪМ","1305587","89","38.96","88","23.86"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Средно училище ""Свети Климент Охридски""","1302630","20","41.13","20","24.28"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Професионална гимназия по хранително- вкусови технологии ""Атанас Ченгелев""","1302819","32","37.89","32","19.72"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Обединено училище ""Любен Каравелов""","1304357","17","25.5","16","21.25"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Средно училище ""Свети Климент Охридски""","1301770","56","36.06","50","23.77"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Възпитателно училище-интернат ""Ангел Узунов"" I-XII клас","1302722","1","32","1","40"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Ботев""","1301788","17","44.32","17","21.94"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Професионална гимназия по механизация на земеделското стопанство","1302993","41","37.56","40","21.5"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Смирненски""","1303889","6","28.92","6","38.54"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.ВИНОГРАДЕЦ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","1301013","24","44.56","24","44.33"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.СЕМЧИНОВО","Обединено училище ""Христо Ботев""","1301838","8","35.69","8","40.5"
"ПАЗАРДЖИК","СТРЕЛЧА","ГР.СТРЕЛЧА","Средно училище ""Св.Св. Кирил и Методий""","1302662","22","38.25","22","29.06"
"ПАЗАРДЖИК","СЪРНИЦА","ГР.СЪРНИЦА","Средно училище ""Св. св. Кирил и Методий""","1300706","28","56.79","27","85.29"
"ПЕРНИК","БРЕЗНИК","ГР.БРЕЗНИК","Средно училище ""Васил Левски""","1400842","22","44.95","22","28.72"
"ПЕРНИК","ЗЕМЕН","ГР.ЗЕМЕН","Средно училище ""Свeти Свети Кирил и Методий""","1401946","13","27.58","13","17.65"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Средно училище ""Темелко Ненков""","1403204","16","14.72","15","13.87"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Пето средно училище ""Петко Рачов Славейков""","1403213","20","44.7","20","15.93"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","VI Средно училище ""Свети Свети Кирил и Методий ""","1403214","25","52.24","22","19.42"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Средно училище с разширено изучаване на чужди езици ""Д-р Петър Берон""","1403216","23","69.17","16","25.36"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Спортно училище ""Олимпиец""","1403217","21","30.14","21","16.95"
