"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","1 603 301","Средно училище ""Христо Ботев""","11","3,47","0","0,00","0","0,00","0","0,00","1","2,35","0","0,00","0","0,00","11","3,45","1","3,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,40","24","3,43"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","1 603 708","Средно училище ""Христо Смирненски""","44","3,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","3,77"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","1 701 102","Професионална гимназия по земеделие  ""Климент Тимирязев""","11","3,33","0","0,00","0","0,00","0","0,00","1","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,49","12","3,34"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","1 701 101","Средно училище  ""Свети Свети Кирил и Методий""","23","3,42","0","0,00","0","0,00","0","0,00","9","3,66","0","0,00","0","0,00","12","3,67","1","5,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,76","45","3,59"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","1 701 405","Професионална гимназия по селско стопанство ""Хан Аспарух""","62","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,25","64","3,47"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","1 701 401","Профилирана гимназия ""ВАСИЛ ЛЕВСКИ""","49","3,84","0","0,00","2","3,51","0","0,00","0","0,00","1","5,35","3","3,87","40","3,89","1","3,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","47","3,90","96","3,87"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","1 701 602","Професионална гимназия","13","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,30"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","1 701 601","Средно училище  ""Христо Ботев""","45","4,63","0","0,00","10","4,40","0","0,00","6","4,40","0","0,00","1","4,43","19","3,98","10","5,85","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","46","4,54","91","4,58"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","1 701 702","ПГВМЗ ""Ал. Стамболийски""","35","3,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","3,71","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","3,71","70","3,64"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 601","Професионална гимназия по  икономика ""Робер Шуман""","93","3,89","0","0,00","0","0,00","0","0,00","4","4,07","0","0,00","2","5,15","75","3,84","5","4,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","86","3,92","179","3,90"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 602","Национална професионална техническа гимназия  ""Шандор Петьофи""","84","3,64","0","0,00","0","0,00","13","3,32","4","3,30","0","0,00","1","3,53","27","3,75","16","4,65","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","61","3,86","145","3,73"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 603","Професионална гимназия  по химични технологии и биотехнологии ""Мария Кюри""","22","3,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,80","26","3,53"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 607","Професионална гимназия по транспорт и строителство ""Христо Смирненски""","17","3,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,23"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 629","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","16","3,26","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","3,26"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 604","Професионална гимназия по селско стопанство и хранително-вкусови технологии ""Ангел Кънчев""","13","3,00","0","0,00","0","0,00","0","0,00","1","2,75","1","2,53","0","0,00","8","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,17","23","3,07"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 608","Профилирана гимназия с преподаване на чужди езици ""Екзарх Йосиф""","108","5,15","1","3,42","0","0,00","0","0,00","2","4,34","0","0,00","1","4,49","16","5,04","83","5,41","0","0,00","4","4,72","1","4,90","0","0,00","0","0,00","108","5,28","216","5,21"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 609","Профилирана природоматематическа  гимназия ""Академик Никола Обрешков""","83","4,96","9","5,39","2","4,58","0","0,00","2","4,94","2","5,66","18","4,28","21","5,65","29","5,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","83","5,12","166","5,04"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 640","Спортно училище - Разград","21","3,14","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,14"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 612","Средно училище ""Христо Ботев""","4","3,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,38","6","3,19"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","1 702 901","Средно училище ""Свети Свети Кирил и Методий""","36","3,54","0","0,00","0","0,00","0","0,00","1","5,07","0","0,00","0","0,00","32","4,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","4,38","69","3,94"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","1 703 601","Средно училище ""Христо Ботев""","13","3,87","0","0,00","0","0,00","0","0,00","7","4,42","0","0,00","0","0,00","5","4,17","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","4,32","25","4,08"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 005","Професионална гимназия","34","3,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","34","3,09"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 004","Средно училище ""Панайот Волов""","20","4,20","0","0,00","1","4,41","0","0,00","4","3,79","0","0,00","0","0,00","14","4,62","1","3,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,40","40","4,30"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","1 803 001","Средно училище  ""Васил Левски"" с професионални паралелки","17","3,99","0","0,00","0","0,00","0","0,00","9","3,51","0","0,00","0","0,00","4","3,43","4","4,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,65","34","3,82"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","1 803 005","Средно училище  ""Христо Ботев""","15","3,79","0","0,00","2","4,18","0","0,00","5","3,62","0","0,00","0","0,00","6","4,47","2","4,91","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","4,21","30","4,00"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 008","Професионална гимназия по селско стопанство  ""К. А. Тимирязев""","21","3,09","0","0,00","0","0,00","0","0,00","20","2,86","0","0,00","0","0,00","2","3,42","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","2,91","43","3,00"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 007","Средно училище ""Св. св. Кирил и Методий""","19","4,15","0","0,00","2","5,15","0","0,00","12","3,75","0","0,00","0","0,00","4","5,45","1","4,18","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","4,28","38","4,22"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 210","Духовно училище","1","3,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,47","4","3,47"
"РУСЕ","РУСЕ","ГР.РУСЕ","2 902 105","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА  ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","39","4,41","0","0,00","1","3,04","0","0,00","0","0,00","0","0,00","3","4,47","7","3,81","4","5,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","4,28","54","4,37"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 301","Професионална гимназия по електротехника и електроника  ""Апостол Арнаудов""","69","3,99","0","0,00","0","0,00","0","0,00","1","3,00","0","0,00","0","0,00","43","3,89","25","5,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","69","4,28","138","4,14"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 306","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","22","3,27","0","0,00","0","0,00","0","0,00","1","3,11","0","0,00","0","0,00","2","2,55","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,74","25","3,21"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 307","Професионална гимназия по облекло ""Недка Иван Лазарова""","55","3,45","0","0,00","0","0,00","0","0,00","1","3,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,00","56","3,44"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 309","Професионална гимназия по туризъм ""Иван П. Павлов""","93","3,79","0","0,00","1","3,17","0","0,00","22","3,46","0","0,00","11","4,03","25","3,66","20","4,59","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","79","3,88","172","3,83"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 310","Професионална гимназия  по икономика и управление Елиас Канети""","124","4,75","4","4,86","3","5,28","1","5,75","10","4,12","0","0,00","37","4,34","5","4,94","54","5,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","114","4,78","238","4,76"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 311","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО  РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","66","3,38","0","0,00","1","4,32","0","0,00","1","4,61","0","0,00","5","3,54","48","3,46","3","3,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","58","3,53","124","3,45"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 312","Професионална гимназия по  транспорт","39","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,61","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,61","40","3,36"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 313","Професионална гимназия по строителство  архитектура и геодезия ""Пеньо Пенев""","60","3,99","0","0,00","2","3,51","0","0,00","8","3,56","0","0,00","1","3,78","15","4,10","9","4,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","4,08","95","4,03"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 315","Професионална гимназия  по промишлени технологии  ""Атанас Цонев Буров""","28","3,47","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","28","3,47"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 401","Спортно училище ""Майор Атанас Узунов""","17","3,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","3,72","5","4,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","16","3,93","33","3,77"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 302","Професионална гимназия по дървообработване и вътрешна архитектура "" Йосиф Вондрак"" - Русе","18","3,14","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","3,14"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 305","Професионална гимназия  по селско стопанство ""Ангел Кънчев""","10","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,28","20","3,29"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 201","Английска езикова гимназия "" Гео Милев""","99","5,11","3","4,25","0","0,00","0","0,00","1","4,18","1","5,89","1","4,43","6","5,23","86","5,70","1","5,60","0","0,00","0","0,00","0","0,00","0","0,00","99","5,60","198","5,36"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 202","Математическа гимназия ""Баба Тонка""","124","5,26","52","5,17","3","5,02","2","5,44","2","4,40","2","4,71","5","4,89","12","5,58","45","5,58","1","5,15","0","0,00","0","0,00","0","0,00","0","0,00","124","5,33","248","5,30"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 203","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","97","4,73","3","5,40","8","4,51","0","0,00","4","3,84","0","0,00","3","4,17","15","4,79","53","5,29","4","5,23","2","5,72","3","5,04","2","4,00","0","0,00","97","5,03","194","4,88"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 204","Средно училище с преподаване на немски език  ""Фридрих Шилер""","68","4,95","4","5,69","0","0,00","0","0,00","11","4,13","0","0,00","3","5,15","6","4,16","30","5,56","0","0,00","14","5,51","0","0,00","0","0,00","0","0,00","68","5,18","136","5,07"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 207","Средно училище ""Христо Ботев""","45","4,51","2","3,78","0","0,00","0","0,00","8","3,88","0","0,00","3","4,62","14","4,38","19","5,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","46","4,59","91","4,55"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 208","Средно училище  ""Възраждане""","48","3,89","1","3,07","0","0,00","0","0,00","6","3,76","0","0,00","2","4,41","23","3,61","16","4,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","4,03","96","3,96"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 209","Средно училище ""Васил Левски""","60","4,48","4","4,84","2","4,40","0","0,00","0","0,00","1","5,64","1","5,04","37","4,85","15","5,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","60","4,95","120","4,72"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 215","Частна профилирана английска гимназия ""Джордж Байрон""","7","3,97","0","0,00","0","0,00","0","0,00","1","4,35","0","0,00","0","0,00","1","4,46","5","4,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","4,70","14","4,33"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 213","Първо частно средно училище ""Леонардо да Винчи"" ООД","9","4,42","0","0,00","0","0,00","0","0,00","1","4,18","0","0,00","0","0,00","2","3,79","6","5,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","5,02","18","4,72"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","1 807 008","Средно училище  ""Св.Паисий Хилендарски""","8","3,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,66","16","3,45"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","1 900 201","Средно училище ""Васил Левски""","38","3,68","0","0,00","0","0,00","0","0,00","37","3,50","0","0,00","1","3,32","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","38","3,50","76","3,59"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","1 900 327","Професионална гимназия по облекло обслужване и транспорт","50","3,36","0","0,00","0","0,00","0","0,00","5","2,68","0","0,00","0","0,00","41","3,76","2","5,54","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","3,72","98","3,54"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","1 900 301","Средно училище ""Васил Левски""","58","4,22","0","0,00","5","4,14","0","0,00","10","3,54","0","0,00","0","0,00","34","4,24","7","5,27","2","4,73","0","0,00","0","0,00","0","0,00","0","0,00","58","4,25","116","4,23"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","1 900 302","Средно училище ""Йордан Йовков""","15","4,10","0","0,00","0","0,00","0","0,00","1","3,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,22","16","4,04"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","1 900 303","Средно училище  ""Христо Ботев""","14","3,72","0","0,00","0","0,00","0","0,00","13","3,77","0","0,00","0","0,00","0","0,00","1","5,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,91","28","3,82"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","1 900 405","Професионална гимназия по механизация  на селското стопанство ""Никола Йонков Вапцаров""","53","2,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","53","2,95"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 505","Професионална гимназия по механотехника ""Владимир Комаров""","54","3,43","0","0,00","0","0,00","0","0,00","1","3,27","0","0,00","0","0,00","2","3,75","1","4,64","1","4,41","0","0,00","0","0,00","0","0,00","0","0,00","5","3,96","59","3,48"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 506","Професионална гимназия по стопанско управление, администрация и услуги ""Атанас Буров""","74","4,30","0","0,00","1","3,53","0","0,00","9","3,39","0","0,00","0","0,00","15","3,78","10","4,72","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","35","3,94","109","4,19"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 508","Професионална гимназия по строителство ""Пеньо Пенев""","24","2,94","0","0,00","0","0,00","0","0,00","1","3,11","0","0,00","1","3,28","13","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,15","39","3,02"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 509","Професионална гимназия по лека промишленост ""Пенчо Славейков""","13","3,19","0","0,00","0","0,00","0","0,00","1","3,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,36","14","3,20"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 510","Професионална гимназия по производствени технологии ""Евлогий Георгиев""","27","3,43","0","0,00","0","0,00","0","0,00","1","4,07","0","0,00","0","0,00","1","3,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,93","29","3,47"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 507","Професионална земеделска гимназия ""Добруджа""","38","3,02","0","0,00","0","0,00","0","0,00","1","2,48","0","0,00","0","0,00","7","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,37","46","3,08"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 503","Природоматематическа гимназия ""Св.Климент Охридски""","51","4,92","1","6,00","2","5,55","1","3,81","3","3,27","0","0,00","9","5,01","16","4,94","19","5,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","51","5,08","102","5,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 504","Езикова гимназия ""Пейо Яворов""","48","5,06","0","0,00","0","0,00","0","0,00","0","0,00","1","4,12","0","0,00","8","5,29","31","5,37","0","0,00","8","5,37","0","0,00","0","0,00","0","0,00","48","5,33","96","5,19"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 528","Спортно училище ""Дръстър""","18","3,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","4,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","4,51","21","3,67"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 502","Средно училище ""Никола Йонков Вапцаров""","44","4,05","0","0,00","0","0,00","0","0,00","9","4,34","0","0,00","6","4,08","21","3,91","10","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","46","4,27","90","4,16"
"СИЛИСТРА","СИТОВО","С.СИТОВО","1 900 605","Професионална гимназия по селско стопанство","19","3,13","0","0,00","0","0,00","0","0,00","1","2,64","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,64","20","3,10"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","1 900 701","Средно училище ""Йордан Йовков""","27","4,14","1","5,50","2","5,46","0","0,00","9","3,00","0","0,00","0","0,00","8","4,02","8","5,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","28","4,19","55","4,16"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","1 900 702","Средно училище ""Христо Ботев""","36","4,35","2","4,73","0","0,00","0","0,00","2","3,58","0","0,00","0","0,00","2","3,07","4","4,98","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","4,27","46","4,33"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","2 902 201","Национално училище за фолклорни  изкуства ""Филип Кутев""","33","3,96","0","0,00","0","0,00","0","0,00","1","3,42","0","0,00","0","0,00","0","0,00","1","5,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,46","35","3,99"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","2 000 201","Средно училище ""Георги Стойков Раковски""","49","3,57","3","3,58","1","3,22","0","0,00","4","2,92","0","0,00","0","0,00","14","3,49","0","0,00","0","0,00","2","5,57","0","0,00","0","0,00","0","0,00","24","3,57","73","3,57"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","2 000 307","Професионална гимназия по техника и технологии ""Атанас Димитров""","53","3,74","0","0,00","0","0,00","0","0,00","33","3,89","0","0,00","8","5,51","4","3,76","10","4,71","1","5,57","0","0,00","0","0,00","0","0,00","0","0,00","56","4,29","109","4,02"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","2 000 306","Професионална гимназия по селско стопанство","29","3,16","0","0,00","0","0,00","0","0,00","8","3,04","0","0,00","1","5,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,88","0","0,00","10","3,26","39","3,18"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","2 000 305","Средно училище ""Христо Ботев""","52","4,77","1","3,32","0","0,00","0","0,00","7","4,74","0","0,00","2","5,62","14","4,99","28","5,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","52","5,18","104","4,97"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 902 504","Национална художествена гимназия ""Димитър Добрович""","17","4,53","1","3,27","0","0,00","0","0,00","0","0,00","0","0,00","1","3,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,40","19","4,41"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 117","Професионална гимназия по текстил и облекло ""Добри Желязков""","32","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,31","1","3,90","1","3,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,47","40","3,31"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 118","Професионална гимназия по електротехника и електроника ""Мария Склодовска-Кюри""","48","3,38","2","2,93","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","34","3,34","10","4,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","46","3,61","94","3,50"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 119","Професионална гимназия по икономика ""Професор доктор Димитър Табаков""","72","4,43","1","2,48","1","2,66","0","0,00","1","3,28","1","5,81","26","4,18","9","3,88","11","4,91","0","0,00","1","5,95","0","0,00","0","0,00","0","0,00","51","4,27","123","4,36"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 120","Професионална гимназия по хотелиерство и туризъм  ""Академик Неделчо Неделчев""","113","4,05","0","0,00","0","0,00","0","0,00","6","4,09","0","0,00","44","3,83","25","3,94","20","4,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","95","3,98","208","4,02"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 122","Сливенска професионална гимназия по строителство и геодезия ""Арх. Георги Козаров""","37","3,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,75","4","3,22","1","5,35","0","0,00","1","4,84","0","0,00","0","0,00","0","0,00","9","3,82","46","3,35"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 123","Професионална гимназия по механотехника","65","3,02","0","0,00","2","3,06","0","0,00","1","2,84","0","0,00","48","3,01","3","3,50","3","4,31","1","5,71","0","0,00","0","0,00","0","0,00","0","0,00","58","3,15","123","3,08"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 126","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","150","5,14","15","4,89","4","5,73","0","0,00","17","4,59","1","5,81","10","4,08","25","5,40","78","5,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","150","5,25","300","5,20"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","2 000 127","Профилирана гимназия с преподаване на западни езици ""Захарий Стоянов""","125","5,00","4","3,77","4","5,45","0","0,00","5","4,33","0","0,00","27","4,46","4","5,41","74","5,46","0","0,00","5","5,77","1","5,53","2","4,70","0","0,00","126","5,15","251","5,07"
