"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","ГР.СВИЩОВ","Средно училище ""Цветан Радославов""","300814","26","52.87","26","33.3"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","ГР.СВИЩОВ","Средно училище ""Николай Катранов""","300815","58","59.98","58","37.66"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","ГР.СВИЩОВ","Средно училище ""Димитър Благоев""","300816","73","54.75","73","40.35"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.АЛЕКОВО","Основно училище ""Христо Ботев""","300803","3","10.83","3","10.67"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.МОРАВА","Основно училище ""Свети свети Кирил и Методий""","300808","4","40.13","4","17.94"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ОВЧА МОГИЛА","Основно училище ""Св. Св. Кирил и Методий""","300809","8","40.75","8","21.38"
"ВЕЛИКО ТЪРНОВО","СВИЩОВ","С.ОРЕШ","Основно училище ""Христо Ботев""","300810","4","33.5","4","17.81"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","ГР.СТРАЖИЦА","Средно училище ""Ангел Каралийчев""","300911","52","37.46","52","18.96"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.АСЕНОВО","Основно училище ""Свети свети Кирил и Методий""","300904","5","15.6","5","15.4"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.КАМЕН","Средно училище ""Св. Климент Охридски""","300916","13","19.73","13","14.4"
"ВЕЛИКО ТЪРНОВО","СТРАЖИЦА","С.КЕСАРЕВО","Основно училище ""Николай Райнов""","300909","1","34.5","1","11"
"ВЕЛИКО ТЪРНОВО","СУХИНДОЛ","ГР.СУХИНДОЛ","Средно училище ""Св. Климент Охридски""","300991","8","36.19","8","16.63"
"ВИДИН","БЕЛОГРАДЧИК","ГР.БЕЛОГРАДЧИК","СУ ""Христо Ботев""","500201","34","35.9","33","19.95"
"ВИДИН","БЕЛОГРАДЧИК","С.РАБИША","ОУ ""Васил Евстатиев Априлов""","500204","1","35","1","39"
"ВИДИН","БОЙНИЦА","С.БОЙНИЦА","ОУ ""Васил Левски""","500301","4","22.25","4","15.06"
"ВИДИН","БРЕГОВО","ГР.БРЕГОВО","СУ ""Св. св. Кирил и Методий""","500401","9","27.22","9","17.89"
"ВИДИН","ВИДИН","ГР.ВИДИН","ППМГ ""Екзарх Антим I""","500102","26","73.08","26","71.58"
"ВИДИН","ВИДИН","ГР.ВИДИН","ОУ ""Любен Каравелов""","500104","45","53.97","45","39.05"
"ВИДИН","ВИДИН","ГР.ВИДИН","ОУ ""Епископ Софроний Врачански""","500111","33","17.82","33","18.44"
"ВИДИН","ВИДИН","ГР.ВИДИН","ОУ ""Св. Климент Охридски""","500113","15","49.27","15","23"
"ВИДИН","ВИДИН","ГР.ВИДИН","СУ ""Цар Симеон Велики""","503132","87","64.44","87","37.13"
"ВИДИН","ВИДИН","ГР.ВИДИН","СУ ""Св. св. Кирил и Методий""","503241","37","36.47","36","18.81"
"ВИДИН","ВИДИН","ГР.ВИДИН","СУ ""Петко Рачов Славейков""","503242","43","44.21","42","26.74"
"ВИДИН","ВИДИН","ГР.ВИДИН","ОУ ""Иван Вазов""","503312","75","60.22","75","35.09"
"ВИДИН","ВИДИН","ГР.ДУНАВЦИ","ОУ ""Христо Ботев""","503311","6","37.17","6","24"
"ВИДИН","ГРАМАДА","ГР.ГРАМАДА","СУ ""Христо Ботев""","500501","3","35.83","3","25.75"
"ВИДИН","ДИМОВО","ГР.ДИМОВО","СУ ""Св. св. Кирил и Методий""","500103","8","34.56","6","26.46"
"ВИДИН","ДИМОВО","С.АРЧАР","СУ ""Христо Ботев""","500603","17","26.91","16","15.69"
"ВИДИН","ДИМОВО","С.ОРЕШЕЦ (ГАРА ОРЕШЕЦ)","ОУ ""Димитър Благоев""","500604","10","19.95","10","13.9"
"ВИДИН","КУЛА","ГР.КУЛА","СУ ""Васил Левски""","500701","15","45.77","15","24.57"
"ВИДИН","МАКРЕШ","С.РАКОВИЦА","ОУ ""Христо Ботев""","500802","2","25.5","2","11.5"
"ВИДИН","НОВО СЕЛО","С.НОВО СЕЛО","СУ ""Св. св. Кирил и Методий""","500901","4","25.5","4","33.25"
"ВИДИН","РУЖИНЦИ","С.БЕЛО ПОЛЕ","ОУ ""Св. св. Кирил и Методий""","501004","5","11.6","6","17.17"
"ВИДИН","РУЖИНЦИ","С.ДРЕНОВЕЦ","СУ ""Никола Йонков Вапцаров""","501003","14","31.39","16","18.72"
"ВИДИН","РУЖИНЦИ","С.РУЖИНЦИ","СУ ""Никола Й. Вапцаров""","501010","13","32.46","12","46.58"
"ВИДИН","ЧУПРЕНЕ","С.ГОРНИ ЛОМ","ОУ ""Христо Ботев""","501102","3","20.33","3","12.67"
"ВИДИН","ЧУПРЕНЕ","С.ЧУПРЕНЕ","ОУ ""Акад. Михаил Димитров""","501101","7","13.21","5","18.8"
"ВРАЦА","БОРОВАН","С.БОРОВАН","Основно училище ""Отец Паисий""","602003","14","21.96","14","16.5"
"ВРАЦА","БОРОВАН","С.ДОБРОЛЕВО","Основно училище "" Свети свети Кирил и Методий""","602001","8","32.31","8","19.72"
"ВРАЦА","БОРОВАН","С.МАЛОРАД","Основно училище ""Свети свети Кирил и Методий""","602002","9","35.56","9","17"
"ВРАЦА","БЯЛА СЛАТИНА","ГР.БЯЛА СЛАТИНА","Основно училище ""Свети Климент Охридски""","601015","72","42.51","67","26.54"
"ВРАЦА","БЯЛА СЛАТИНА","ГР.БЯЛА СЛАТИНА","Средно училище ""Васил Левски""","603024","52","40.75","52","22.45"
"ВРАЦА","БЯЛА СЛАТИНА","С.ГАБАРЕ","Средно училище ""Христо Ботев""","602022","16","16.47","16","21.13"
"ВРАЦА","БЯЛА СЛАТИНА","С.ГАЛИЧЕ","Средно училище ""Христо Ботев""","603025","11","29.41","11","32.7"
"ВРАЦА","БЯЛА СЛАТИНА","С.ПОПИЦА","Основно училище ""Св.св.Кирил и Методий""","602018","11","36.64","11","23.25"
"ВРАЦА","БЯЛА СЛАТИНА","С.ТЪРНАВА","Основно училище ""Христо Ботев""","601013","21","34.26","21","18.57"
"ВРАЦА","БЯЛА СЛАТИНА","С.ТЪРНАК","Основно училище ""Георги Стойков Раковски""","601014","7","17.29","6","40"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Козма Тричков""","600327","76","66","76","31.04"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Основно училище ""Васил Левски""","602041","30","30.64","30","19.97"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Профилирана природо-математическа гимназия ""Академик Иван Ценов""","602062","52","80.48","52","79.23"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Отец Паисий""","603057","23","29.46","21","22.08"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Христо Ботев""","603058","107","61.93","107","37.31"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Васил Кънчов""","603059","106","70.37","106","44.52"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Никола Войводов""","603070","71","48.98","71","28.23"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училище ""Мито Орозов""","603140","1","11","2","16.5"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Спортно училище ""Св.Климент Охридски""","608060","20","44.2","20","27.81"
"ВРАЦА","ВРАЦА","ГР.ВРАЦА","Средно училищe ""Св.cв. Кирил и Методий""","1203007","1","6","0","0"
"ВРАЦА","ВРАЦА","С.БАНИЦА","Обединено училище ""Христо Ботев""","602052","8","44.13","8","22.25"
"ВРАЦА","ВРАЦА","С.ДЕВЕНЕ","Обединено училище ""Свети свети Кирил и Методий""","602045","14","34.46","13","14.62"
"ВРАЦА","ВРАЦА","С.ТИШЕВИЦА","Обединено училище ""Св.Климент Охридски""","601040","7","17.79","7","18.64"
"ВРАЦА","КОЗЛОДУЙ","ГР.КОЗЛОДУЙ","Средно училище ""Христо Ботев""","603076","50","54.06","50","37.41"
"ВРАЦА","КОЗЛОДУЙ","ГР.КОЗЛОДУЙ","Средно училище ""Св. св. Кирил и Методий""","603077","67","55.01","64","35.54"
"ВРАЦА","КОЗЛОДУЙ","С.БУТАН","Средно училище ""Св. Св. Кирил и Методий""","602073","35","28.21","35","24.71"
"ВРАЦА","КОЗЛОДУЙ","С.ГЛОЖЕНЕ","Основно училище ""Христо Ботев""","602075","18","24.72","17","17.29"
"ВРАЦА","КОЗЛОДУЙ","С.ХЪРЛЕЦ","Основно училище ""Васил Евстатиев Априлов""","602074","7","19.5","7","20.14"
"ВРАЦА","КРИВОДОЛ","ГР.КРИВОДОЛ","Средно училище ""Св. св. Кирил и Методий""","603087","29","32.16","28","20.47"
"ВРАЦА","КРИВОДОЛ","С.КРАВОДЕР","Обединено училище ""Св. св. Кирил и Методий""","602083","13","19.15","13","13.85"
"ВРАЦА","КРИВОДОЛ","С.ЛЕСУРА","Основно училище ""Васил Левски""","602084","7","38.29","7","18.54"
"ВРАЦА","КРИВОДОЛ","С.РАКЕВО","Основно училище ""Васил Левски""","602086","7","39","7","30.07"
"ВРАЦА","МЕЗДРА","ГР.МЕЗДРА","Основно училище ""Свети Свети Кирил и Методий""","602092","25","36.66","25","25.93"
"ВРАЦА","МЕЗДРА","ГР.МЕЗДРА","Основно училище ""Христо Ботев""","602093","50","58.58","50","39.94"
"ВРАЦА","МЕЗДРА","ГР.МЕЗДРА","Средно училище ""Иван Вазов""","603098","31","32","31","26.21"
"ВРАЦА","МЕЗДРА","С.ЗВЕРИНО","Средно училище ""Свети Климент Охридски""","603099","14","57.71","14","41.29"
"ВРАЦА","МИЗИЯ","ГР.МИЗИЯ","Основно училище ""Цанко Церкoвски""","602106","26","48.35","26","33.3"
"ВРАЦА","МИЗИЯ","С.КРУШОВИЦА","Основно училище ""Христо Ботев""","602104","10","43.15","10","23.65"
"ВРАЦА","МИЗИЯ","С.СОФРОНИЕВО","Основно училище ""Отец Паисий""","602107","8","36.31","8","12.78"
"ВРАЦА","ОРЯХОВО","ГР.ОРЯХОВО","Средно училище ""Христо Ботев""","603116","29","40.19","28","21"
"ВРАЦА","ОРЯХОВО","С.ОСТРОВ","Основно училище ""Христо Ботев""","601113","7","36.79","8","17.59"
"ВРАЦА","ОРЯХОВО","С.СЕЛАНОВЦИ","Основно училище ""Никола Йонков Вапцаров""","602115","16","34.69","16","17.31"
"ВРАЦА","РОМАН","ГР.РОМАН","Средно училище ""Васил Левски""","603123","26","45.88","24","29.81"
"ВРАЦА","РОМАН","С.КАМЕНО ПОЛЕ","Основно училище ""Свети Свети Кирил и Методий""","602121","2","39","2","45.25"
"ВРАЦА","ХАЙРЕДИН","С.МИХАЙЛОВО","Основно училище ""Горан Червеняшки""","602128","10","40.25","10","21.53"
"ВРАЦА","ХАЙРЕДИН","С.ХАЙРЕДИН","Средно училище ""Васил Воденичарски""","603130","14","46.04","13","25.83"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Основно училище ""Ран Босилек""","700102","84","73.22","84","50.15"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Основно училище ""Неофит Рилски""","700103","59","60.84","59","42.57"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","VI Основно училище ""Иван Вазов""","700106","19","43.47","19","27.78"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Основно училище""Свети Свети Кирил и Методий""","700108","92","58.54","91","43.2"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Основно училище ""Христо Ботев""","700112","35","52.26","35","32.38"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Средно училище ""Отец Паисий""","700113","37","52.04","37","29.51"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Средно училище ""Райчо Каролев""","700114","74","59.49","74","34.28"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Природоматематическа гимназия ""Академик Иван Гюзелев""","700116","26","81.37","26","78.75"
"ГАБРОВО","ДРЯНОВО","ГР.ДРЯНОВО","Средно училище ""Максим Райкович""","700204","47","44.18","47","24.02"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Основно училище ""Христо Ботев""","700307","14","30.93","14","18.11"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Основно училище ""Стефан Пешев""","700308","68","62.62","67","41.36"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Средно училище ""Васил Левски""","700318","85","63.33","85","38.94"
"ГАБРОВО","СЕВЛИЕВО","С.ГРАДНИЦА","Основно училище ""Свети Свети Кирил и Методий""","700312","12","23.08","12","22.08"
"ГАБРОВО","СЕВЛИЕВО","С.ДОБРОМИРКА","Основно училище ""Христо Ботев""","700310","5","18.2","5","11.8"
"ГАБРОВО","СЕВЛИЕВО","С.ДУШЕВО","Основно училище ""Св. Св. Кирил и Методий""","700311","12","19.25","12","16.08"
"ГАБРОВО","СЕВЛИЕВО","С.КРАМОЛИН","Основно училище""Свети Солунски братя""","700314","2","8.5","2","22"
"ГАБРОВО","СЕВЛИЕВО","С.ПЕТКО СЛАВЕЙКОВ","Основно училище ""Св.Св.Кирил и Методий""","700315","6","29","6","17.5"
"ГАБРОВО","СЕВЛИЕВО","С.ШУМАТА","Основно училище""Васил Левски""","700317","7","21.29","7","17.43"
"ГАБРОВО","ТРЯВНА","ГР.ПЛАЧКОВЦИ","Основно училище ""Васил Левски""","700402","6","49.33","6","23.96"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Основно училище ""Професор Пенчо Николов Райков""","700401","6","41.08","6","19.25"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Средно училище ""Петко Рачев Славейков""","700403","41","62.49","41","36.43"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Основно училище ""Свети Свети Кирил и Методий""","800059","23","55.96","23","30.89"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Основно училище Антим","800060","50","61","50","36.94"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Средно училище ""Христо Ботев""","800061","17","38.32","17","22.54"
"ДОБРИЧ","БАЛЧИК","С.ОБРОЧИЩЕ","Средно училище ""Христо Смирненски""","800065","14","26.86","14","21.46"
"ДОБРИЧ","БАЛЧИК","С.СЕНОКОС","Основно училище""Георги Раковски""","800057","12","19.75","12","17.83"
"ДОБРИЧ","БАЛЧИК","С.СОКОЛОВО","Основно училище ""Васил Левски""","800056","2","48","3","31"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Основно училище ""Христо Смирненски""","800073","19","26.29","17","18.46"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","28","43.07","28","25.59"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.КРАСЕН","Основно училище ""Йордан Йовков""","800071","1","37","1","26"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.ПРЕСЕЛЕНЦИ","Основно училище ""Васил Левски""","800069","7","12.93","7","15.57"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.СПАСОВО","Основно училище ""Йордан Йовков""","800068","8","13.44","8","15.63"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Обединено училище ""Йордан Йовков""","800003","17","13","17","14.65"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Панайот Волов""","800007","11","21.77","11","16.55"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Стефан Караджа""","800008","19","50.82","19","27.24"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Хан Аспарух""","800009","64","66.38","64","38.85"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Христо Смирненски""","800010","41","21.67","41","16.82"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Христо Ботев""","800011","55","69.43","55","55.86"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Спортно училище Георги Стойков Раковски""","800012","16","18.28","16","20.27"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","56","58.05","56","33.07"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","97","61.64","97","39.87"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","40","60.91","40","35.81"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","87","69.36","87","53.64"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","58","65.18","58","44.62"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно основно училище ""Мария Монтесори""","800112","11","68.09","11","50.34"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","12","67.46","12","43.13"
"ДОБРИЧ","ДОБРИЧ","С.БАТОВО","Основно училище ""Отец Паисий""","800045","14","36.43","14","19.21"
"ДОБРИЧ","ДОБРИЧ","С.БОЖУРОВО","Основно училище ""Васил Левски""","800038","9","37.28","9","36.78"
"ДОБРИЧ","ДОБРИЧ","С.ВЕДРИНА","Основно училище ""Свети Свети Кирил и Методий""","800049","4","31.25","5","20"
"ДОБРИЧ","ДОБРИЧ","С.ДОНЧЕВО","Основно училище ""Св. св. Кирил и Методий""","800050","4","34.88","4","14.75"
"ДОБРИЧ","ДОБРИЧ","С.ЖИТНИЦА","Основно училище ""Стефан Караджа""","800052","6","30.08","6","25.33"
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","15","14.27","15","15.67"
"ДОБРИЧ","ДОБРИЧ","С.ЛОВЧАНЦИ","Основно училище "" Неофит Рилски ""","800044","4","16.63","4","20.69"
"ДОБРИЧ","ДОБРИЧ","С.ОВЧАРОВО","Основно училище ""Отец Паисий""","800046","3","27.17","3","20.67"
"ДОБРИЧ","ДОБРИЧ","С.ПОБЕДА","Обединено училище""Добри Войников""","800042","18","18.53","18","12.19"
"ДОБРИЧ","ДОБРИЧ","С.СМОЛНИЦА","Основно училище""Климент Охридски""","800048","2","38.5","2","45"
"ДОБРИЧ","ДОБРИЧ","С.СТЕФАНОВО","Обединено училище ""Пейо Крачолов Яворов""","800047","5","44.2","5","19.95"
"ДОБРИЧ","ДОБРИЧ","С.СТОЖЕР","Основно училище""Христо Ботев""","800054","15","27.37","15","17.72"
"ДОБРИЧ","ДОБРИЧ","С.ХИТОВО","Основно училище ""Васил Левски""","800039","7","27.64","7","42.79"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","ОСНОВНО УЧИЛИЩЕ ""ЙОРДАН ЙОВКОВ""","800080","45","56.88","45","33.63"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","48","53.29","48","31.13"
"ДОБРИЧ","КАВАРНА","С.БЕЛГУН","Основно училище ""Свети Свети Кирил и Методий""","800085","4","10.63","4","9.5"
"ДОБРИЧ","КРУШАРИ","С.КОРИТЕН","Основно училище ""Васил Левски""","800090","3","31.17","3","14.08"
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","15","12.23","15","14"
"ДОБРИЧ","КРУШАРИ","С.ЛОЗЕНЕЦ","Основно училище""Отец Паисий""","800092","7","38.79","7","36.32"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","56","37.11","56","25.57"
"ДОБРИЧ","ТЕРВЕЛ","С.БЕЗМЕР","Основно училище ""Паисий Хилендарски""","800101","9","24.17","9","25.89"
"ДОБРИЧ","ТЕРВЕЛ","С.ЗЪРНЕВО","Основно училище ""Христо Ботев""","800103","6","36.08","6","27.29"
"ДОБРИЧ","ТЕРВЕЛ","С.КОЛАРЦИ","Обединено училище""Д-р Петър Берон""","800099","4","16.75","4","18.75"
"ДОБРИЧ","ТЕРВЕЛ","С.НОВА КАМЕНА","Основно училище ""Отец Паисий""","800100","10","15.05","10","28.55"
"ДОБРИЧ","ТЕРВЕЛ","С.ОРЛЯК","Обединено училище""Васил Друмев""","800104","12","10.29","12","20.58"
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","18","52.11","18","28.75"
"ДОБРИЧ","ШАБЛА","С.ДУРАНКУЛАК","Основно училище ""Свети Климент Охридски""","800108","1","29.5","1","17"
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","30","51.47","30","38.4"
"КЪРДЖАЛИ","АРДИНО","С.БОРОВИЦА","Основно училище""Антон Семьонович Макаренко""","909205","2","14.5","2","23"
"КЪРДЖАЛИ","АРДИНО","С.БЯЛ ИЗВОР","Основно училище ""Христо Смирненски""","909202","4","37","4","35.75"
"КЪРДЖАЛИ","АРДИНО","С.ПАДИНА","Основно училище""Св.Св.Кирил и Методий""","909211","2","61.5","2","28.88"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","37","41.01","37","44.71"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.ПРИПЕК","Средно училище ""Паисий Хилендарски""","909315","3","53","3","19.08"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.РОГОЗЧЕ","Основно училище ""Христо Смирненски""","909309","2","42","2","49.5"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.УСТРЕН","Основно училище ""Васил Левски""","909310","1","71.5","1","67.75"
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","40","29.78","40","35.66"
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","25","52.66","25","45.25"
"КЪРДЖАЛИ","КИРКОВО","С.ТИХОМИР","Основно училище ""Васил Левски""","909415","8","56.63","8","40.84"
"КЪРДЖАЛИ","КИРКОВО","С.ФОТИНОВО","Основно училище ""Христо Смирненски""","909417","8","70.81","8","76.66"
"КЪРДЖАЛИ","КИРКОВО","С.ЧАКАЛАРОВО","Основно училище ""Иван Вазов""","909416","11","60.73","11","50.95"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","18","38.28","18","32"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","71","49.11","71","38.03"
"КЪРДЖАЛИ","КРУМОВГРАД","С.АВРЕН","Основно училище ""Михаил Христов""","909502","1","53","1","54"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГОРНА КУЛА","Основно училище ""Никола Йонков Вапцаров""","909506","6","18.5","6","33.67"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГУЛИЙКА","Основно училище ""Христо Ботев""","909507","9","15.78","9","18.11"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЕГРЕК","Държавно основно училище ""Васил Левски""","909504","1","9","1","7"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЛУЛИЧКА","Основно училище ""Васил Левски""","909510","10","14.1","10","34.35"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ПОДРУМЧЕ","Основно училище ""Никола Йонков Вапцаров""","909512","6","35.42","6","48.33"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ПОТОЧНИЦА","Основно училище ""Иван Вазов""","909513","3","39","4","37.5"
"КЪРДЖАЛИ","КРУМОВГРАД","С.СТРАНДЖЕВО","Основно училище ""Св.Св.Кирил и Методий""","909514","8","14.38","8","28.63"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","11","59.55","11","41.32"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","28","29.29","28","19.59"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","102","46.52","102","37.75"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Климент Охридски""","909104","13","21.85","13","18.44"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","121","55.55","121","36.49"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","146","53.42","146","32"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Васил Левски""","909115","17","15.62","17","19.12"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Свети Кирил и Методий""","909116","55","39.45","55","33.73"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Пейо Крачолов Яворов""","909117","25","7.04","23","14.74"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.БОЙНО","Основно училище ""Христо Ботев""","909119","3","26.83","3","24.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ГЛУХАР","Основно училище ""Свети Свети Кирил и Методий""","909120","5","21.2","5","32.2"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЕНЧЕЦ","Основно училище ""Св. св. Кирил и Методий""","909121","5","42.3","5","48.05"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.КОСТИНО","Основно училище ""Иван Вазов""","909125","3","58.33","3","73.92"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МИЛАДИНОВО","Основно училище ""Христо Ботев""","909128","11","17.27","11","31.32"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МОСТ","Основно училище ""Христо Смирненски""","909129","6","35.92","6","40"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ПЕРПЕРЕК","Основно училище "" Паисий Хилендарски ""","909135","6","28.83","6","25.29"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.РАНИ ЛИСТ","Основно училище ""Никола Йонков Вапцаров""","909136","5","38.7","5","41.55"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.СТРЕМЦИ","Основно училище ""Свети свети Кирил и Методий""","909138","6","24.92","6","42.71"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЧИФЛИК","Основно училище ""Максим Горки""","909139","10","25","10","32.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ШИРОКО ПОЛЕ","Основно училище ""Иван Вазов""","909140","3","31.33","3","51.08"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","42","43.46","42","37.55"
