"Област","Община","Населено място","Училище","Код по НЕИСПУО","Бр. БЕЛ(ООП) З","Ср.усп. БЕЛ(ООП) З","Бр. Мат(ПП) З","Ср.усп. Мат(ПП) З","Бр. Ист(ПП) З","Ср.усп. Ист(ПП) З","Бр. ФА(ПП) З","Ср.усп. ФА(ПП) З","Бр. ГИ(ПП) З","Ср.усп. ГИ(ПП) З","Бр. ХООС(ПП) З","Ср.усп. ХООС(ПП) З","Бр. Фил(ПП) З","Ср.усп. Фил(ПП) З","Бр. БЗО(ПП) З","Ср.усп. БЗО(ПП) З","Бр. Инф(ПП) З","Ср.усп. Инф(ПП) З","Бр. ИТ(ПП) З","Ср.усп. ИТ(ПП) З","Бр. МУЗ(ПП) З","Ср.усп. МУЗ(ПП) З","Бр. ИИ(ПП) З","Ср.усп. ИИ(ПП) З","Бр. Пр(ПП) З","Ср.усп. Пр(ПП) З","Бр. АЕ(ПП) B1-З","Ср.усп. АЕ(ПП) B1-З","Бр. АЕ(ПП) B1.1-З","Ср.усп. АЕ(ПП) B1.1-З","Бр. АЕ(ПП) B2-З","Ср.усп. АЕ(ПП) B2-З","Бр. РЕ(ПП) B1-З","Ср.усп. РЕ(ПП) B1-З","Бр. РЕ(ПП) B1.1-З","Ср.усп. РЕ(ПП) B1.1-З","Бр. РЕ(ПП) B2-З","Ср.усп. РЕ(ПП) B2-З","Бр. НЕ(ПП) B1-З","Ср.усп. НЕ(ПП) B1-З","Бр. НЕ(ПП) B1.1-З","Ср.усп. НЕ(ПП) B1.1-З","Бр. НЕ(ПП) B2-З","Ср.усп. НЕ(ПП) B2-З","Бр. ИсЕ(ПП) B1-З","Ср.усп. ИсЕ(ПП) B1-З","Бр. ИсЕ(ПП) B1.1-З","Ср.усп. ИсЕ(ПП) B1.1-З","Бр. ИсЕ(ПП) B2-З","Ср.усп. ИсЕ(ПП) B2-З","Бр. ФЕ(ПП) B1-З","Ср.усп. ФЕ(ПП) B1-З","Бр. ФЕ(ПП) B1.1-З","Ср.усп. ФЕ(ПП) B1.1-З","Бр. ФЕ(ПП) B2-З","Ср.усп. ФЕ(ПП) B2-З","Бр. ИтЕ(ПП) B1-З","Ср.усп. ИтЕ(ПП) B1-З","Бр. ИтЕ(ПП) B1.1-З","Ср.усп. ИтЕ(ПП) B1.1-З","Бр. ИтЕ(ПП) B2-З","Ср.усп. ИтЕ(ПП) B2-З","Бр. ДИППК-п.р З","Ср.усп. ДИППК-п.р З","Бр. ДИППК-тест З","Ср.усп. ДИППК-тест З","Бр. ДИППК-Д.Пр З","Ср.усп. ДИППК-Д.Пр З","Бр. ДИППК-пр. З","Ср.усп. ДИППК-пр. З"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","VI Средно училище ""Свети Свети Кирил и Методий ""","1403214","23","4.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","5.09","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Средно училище с разширено изучаване на чужди езици ""Д-р Петър Берон""","1403216","24","4.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","5.18","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Спортно училище ""Олимпиец""","1403217","18","3.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","4.46","0","0","1","5.1","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Природоматематическа гимназия ""Христо Смирненски""","1403219","98","4.81","1","6","0","0","0","0","10","4.99","3","5.02","0","0","12","4.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","5.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","4.96","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Гимназия с преподаване на чужди езици ""Симеон Радев""","1403220","153","4.61","0","0","3","3.84","0","0","0","0","0","0","10","3.86","4","3.99","0","0","0","0","0","0","0","0","0","0","0","0","92","5.31","47","4.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Професионална гимназия по техника и енергетика ""Христо Ботев""","1403233","65","3.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","4.44","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Професионална гимназия по техника и строителство ""Арх. Йордан Миланов""","1403234","100","3.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","4.68","0","0","78","4.8","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Технологична професионална гимназия ""Мария Кюри""","1403235","24","3.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3.45","0","0","17","5.55","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Професионална гимназия по икономика","1403236","108","4.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","4.71","0","0"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Професионална гимназия по облекло и туризъм ""Свети Иван Рилски""","1403237","21","3.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","3.87","0","0","0","0","0","0"
"ПЕРНИК","РАДОМИР","ГР.РАДОМИР","Средно училище ""Свети Свети Кирил и Методий""","1403655","41","4.35","0","0","0","0","0","0","0","0","0","0","0","0","9","3.95","2","3.84","0","0","0","0","0","0","0","0","0","0","0","0","15","4.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","4.46","0","0"
"ПЕРНИК","РАДОМИР","ГР.РАДОМИР","Техническа професионална гимназия ""Никола Йонков Вапцаров""","1403656","29","3.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","4.47","0","0"
"ПЕРНИК","РАДОМИР","ГР.РАДОМИР","Професионална гимназия по транспорт ""Юрий Гагарин""","1403657","19","2.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","4.57","0","0"
"ПЕРНИК","ТРЪН","ГР.ТРЪН","Средно училище ""Гео Милев""","1405144","8","3.52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","БЕЛЕНЕ","ГР.БЕЛЕНЕ","Средно училище ""Димчо Дебелянов""","1500705","39","4.08","0","0","0","0","0","0","15","3.47","4","3.32","0","0","3","3.9","0","0","0","0","0","0","0","0","0","0","17","5.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","БЕЛЕНЕ","ГР.БЕЛЕНЕ","Професионална гимназия по ядрена енергетика ""Мария Склодовска - Кюри""","1500706","5","3.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4.33","0","0","0","0","0","0"
"ПЛЕВЕН","ГУЛЯНЦИ","ГР.ГУЛЯНЦИ","Средно училище ""Христо Смирненски""","1500807","35","2.73","0","0","1","2","0","0","3","2.85","0","0","0","0","7","2.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","4.04","0","0","0","0","0","0"
"ПЛЕВЕН","ГУЛЯНЦИ","С.ГИГЕН","Средно училище ""Асен Златаров""","1500808","13","2.53","0","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4.88","0","0","0","0","0","0"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","ГР.ДОЛНА МИТРОПОЛИЯ","Средно училище ""Васил Априлов""","1500914","10","3.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4.29","0","0"
"ПЛЕВЕН","ДОЛНА МИТРОПОЛИЯ","ГР.ТРЪСТЕНИК","Средно училище ""Евлоги Георгиев""","1500915","12","3.7","0","0","0","0","0","0","0","0","0","0","10","4.26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4.8","0","0"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","ГР.ДОЛНИ ДЪБНИК","Средно училище ""Христо Ботев""","1500507","12","3.83","0","0","0","0","0","0","6","2.5","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","5","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ДОЛНИ ДЪБНИК","ГР.ДОЛНИ ДЪБНИК","Професионална гимназия по селско стопанство ""Професор Иван Иванов""","1500509","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3.72","0","0","0","0","0","0"
"ПЛЕВЕН","ИСКЪР","ГР.ИСКЪР","Средно училище ""Христо Смирненски""","1500404","14","3","0","0","0","0","0","0","6","3.12","0","0","0","0","7","2.39","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Средно училище ""Неофит Рилски""","1501108","3","2.48","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2","2.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Професионална гимназия по земеделие ""Стефан Цанов""","1501109","50","3.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","4.83","0","0","10","6","0","0"
"ПЛЕВЕН","КНЕЖА","ГР.КНЕЖА","Професионална гимназия по механоелектротехника ""Христо Смирненски""","1501110","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5.3","0","0","0","0"
"ПЛЕВЕН","ЛЕВСКИ","ГР.ЛЕВСКИ","Средно училище ""Крум Попов""","1500611","44","3.41","0","0","9","3.7","0","0","8","4.17","0","0","0","0","7","2.54","0","0","0","0","0","0","0","0","20","3.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ЛЕВСКИ","ГР.ЛЕВСКИ","Професионална гимназия по селско стопанство и транспорт ""Никола Йонков Вапцаров""","1500613","12","2.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2.78","0","0","0","0","0","0"
"ПЛЕВЕН","НИКОПОЛ","ГР.НИКОПОЛ","Средно училище ""Христо Ботев""","1501007","14","2.91","0","0","1","4.06","0","0","3","3.32","0","0","0","0","4","3.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4.31","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Математическа гимназия ""Гео Милев""","1500130","128","5.1","37","4.98","8","4.89","0","0","4","4.44","0","0","2","4.7","18","5.05","2","5.41","7","5.09","0","0","0","0","0","0","0","0","0","0","51","5.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Профилирана гимназия с преподаване на чужди езици ""Димитър Димов""","1500131","184","4.97","3","4.92","13","4.33","0","0","9","4.45","0","0","6","4.23","2","4.06","1","4.03","1","5.31","0","0","0","0","0","0","0","0","58","5.82","77","5.15","0","0","6","4.8","0","0","0","0","0","0","3","5.62","0","0","0","0","5","5.8","0","0","0","0","2","4.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Анастасия Димитрова""","1500132","19","3.17","0","0","3","2.52","0","0","13","2.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Стоян Заимов""","1500133","43","4.31","0","0","0","0","0","0","0","0","0","0","20","4.11","6","4.32","0","0","1","4.71","0","0","0","0","0","0","0","0","0","0","14","4.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Иван Вазов""","1500134","101","5.15","0","0","5","4.95","0","0","25","4.26","0","0","0","0","2","4.76","11","5.56","15","5.47","0","0","0","0","0","0","0","0","0","0","43","5.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Пейо Крачолов Яворов""","1500135","11","3.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","3.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Средно училище ""Христо Смирненски""","1500136","8","3.52","0","0","0","0","0","0","7","3.3","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Спортно училище ""Георги Бенковски""","1500138","48","3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","4.09","5","5.27","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Държавна финансово-стопанска гимназия ""Интелект""","1500140","110","4.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","4.08","0","0","95","5.12","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по механоелектротехника","1500141","53","2.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3.74","0","0","34","4.71","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по хранително-вкусови технологии ""Луи Пастьор""","1500142","8","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3.54","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по мениджмънт и хранителни технологии","1500143","11","2.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","4.76","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по строителство архитектура и геодезия ""Никола Фичев""","1500144","28","3.34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","4.19","0","0","12","4.63","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по транспорт ""Проф. Цветан Лазаров""","1500145","43","2.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","4.1","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по лозарство и винарство ""Александър Стамболийски""","1500146","18","2.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","4.09","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по облекло и текстил ""Христо Бояджиев""","1500147","28","2.49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","3.97","0","0","0","0","1","3.29"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по електроника и химични технологии ""Проф.Асен Златаров""","1500148","104","4.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102","5.03","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по ресторантьорство търговия и обслужване","1500149","37","3.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4.51","0","0","22","5","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по подемна строителна и транспортна техника ""Г.С.Раковски""","1500151","12","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4.28","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия ""Захарий Зограф""","1500152","2","2.66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Професионална гимназия по туризъм ""Алеко Константинов""","1500153","94","4.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","5.01","0","0","66","5.1","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.ПЛЕВЕН","Национално училище по изкуствата ""Панайот Пипков""","2902107","58","4.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","4.61","0","0","0","0"
"ПЛЕВЕН","ПЛЕВЕН","ГР.СЛАВЯНОВО","Средно училище ""Христо Ботев""","1500137","3","2.94","0","0","0","0","0","0","1","3.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ПОРДИМ","ГР.ПОРДИМ","Средно училище ""Свети Свети Кирил и Методий""","1500305","14","3.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4.09","0","0","7","4.36","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.КОЙНАРЕ","Средно училище "" Христо Смирненски""","1500216","18","2.71","0","0","0","0","0","0","11","2.57","0","0","0","0","8","3.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Средно училище ""Д-р Петър Берон""","1500215","36","4.35","0","0","0","0","0","0","13","4.1","0","0","0","0","4","3.75","0","0","0","0","0","0","0","0","0","0","5","4.73","0","0","14","5.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Професионална гимназия по хранителни технологии ""Юрий Гагарин""","1500217","10","3.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4.09","0","0","0","0","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Професионална гимназия по механоелектротехника ""Девети май""","1500218","16","3.37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","4.86","0","0","0","0","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","ГР.ЧЕРВЕН БРЯГ","Търговска гимназия ""Васил Евстатиев Априлов""","1500219","13","3.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3.93","0","0","0","0","0","0"
"ПЛЕВЕН","ЧЕРВЕН БРЯГ","С.ЧОМАКОВЦИ","Професионална гимназия по земеделско стопанство ""Александър Стамболийски""","1500220","1","3.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3.99","0","0","0","0","0","0"
