"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" СВ. ПАИСИЙ ХИЛЕНДАРСКИ ""","1690154","78","55.33","78","27.57"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Климент Охридски""","1690155","55","52.14","54","21.24"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Патриарх Евтимий""","1690156","104","62.03","89","28.4"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Цар Симеон Велики""","1690157","45","47.22","37","17.97"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по електротехника и електроника","1690174","203","56.09","197","36.24"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална търговска гимназия - Пловдив","1690175","174","64.56","150","40.61"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по облекло ""Ана Май""","1690176","96","36.83","95","16.48"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по вътрешна архитектура и дървообработване ""Христо Ботев""","1690177","105","44.77","104","18.67"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","1690178","151","48.92","147","19.49"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по битова техника","1690179","116","44.26","107","21.93"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ДУ-Пловдивска духовна семинария ""Св. Св. Кирил и Методий""-Пловдив","1690187","3","55.5","3","27.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Пенчо Славейков""","1690246","22","8.68","22","14"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Найден Геров""","1690247","45","8.43","44","17.55"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Симон Боливар""","1690248","13","24.23","13","33.96"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по архитектура строителство и геодезия ""Арх.Камен Петков""","1690272","196","51.35","186","28.55"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по транспорт и строителни технологии ""Гоце Делчев""","1690273","77","25.3","68","16.38"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети свети Кирил и Методий""","1690345","72","50.18","70","20.22"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Математическа гимназия ""Академик Кирил Попов""","1690346","210","71.8","210","86.6"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Спортно училище ""Васил Левски""","1690347","81","38.61","67","18.6"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Обединено училище ""Йордан Йовков""","1690443","8","11.75","8","13.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Никола Вапцаров""","1690446","42","37.93","31","17.65"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Пейо Крачолов Яворов""","1690447","48","48.85","37","22.58"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Христо Груев Данов""","1690448","43","44.15","32","24.75"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Пловдив""","1690449","261","69.5","257","74.66"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Езикова гимназия ""Иван Вазов""","1690450","234","70.46","176","54.84"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Френска езикова гимназия ""Антоан дьо Сент - Екзюпери""","1690451","199","60.82","195","27.04"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по хранителни технологии и техника","1690472","173","40.95","170","19.43"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по кожени изделия и текстил ""Д-р Иван Богоров""","1690473","25","20.52","25","24.02"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Братя Миладинови""","1690542","21","34.45","18","20.61"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище "" Константин Величков ""","1690549","25","35.96","24","18.98"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Константин - Кирил Философ""","1690550","52","44.11","48","22.48"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по механотехника ""Професор Цветан Лазаров""","1690572","142","33.76","136","18.52"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Професионална гимназия по машиностроене","1690573","40","24.35","31","17.58"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище Димитър Матевски""","1690642","46","41.38","45","18.31"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Седмочисленици""","1690643","23","34.46","20","20.18"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Свети Софроний Врачански""","1690644","46","47.91","46","29.09"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Средно училище ""Черноризец Храбър""","1690645","50","60.35","44","30.06"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","ЧАСТНО СРЕДНО УЧИЛИЩЕ ""ДРУЖБА""","1690901","8","55.19","7","43.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна профилирана гимназия Едмънд Бърк","1690906","13","40.92","6","15.5"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна езикова гимназия ""Стоян Сариев""","1690909","6","48.33","3","40.33"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Частна професионална гимназия по икономика и управление","1690910","9","40.94","9","21.28"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национално училище за музикално и танцово изкуство ""Добрин Петков""","2902102","8","59.5","1","68"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална гимназия за сценични и екранни изкуства","2902302","45","56.71","4","30.13"
"ПЛОВДИВ","ПЛОВДИВ","ГР.ПЛОВДИВ","Национална художествена гимназия ""Цанко Лавренов""","2902402","39","53.78","27","28.96"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Средно училище ""Проф. д-р Асен Златаров""","1602314","70","48.2","70","29.59"
"ПЛОВДИВ","ПЪРВОМАЙ","ГР.ПЪРВОМАЙ","Професионална гимназия по селско стопанство ""Васил Левски""","1602315","57","30.69","55","15.83"
"ПЛОВДИВ","РАКОВСКИ","ГР.РАКОВСКИ","Професионална гимназия ""Петър Парчевич""","1602511","75","20.35","65","28.25"
"ПЛОВДИВ","РАКОВСКИ","С.БЕЛОЗЕМ","Професионална гимназия по селско стопанство","1602510","24","19.13","9","14.67"
"ПЛОВДИВ","САДОВО","ГР.САДОВО","Професионална селскостопанска гимназия ""Димитър Наумов""","1602810","43","19.03","41","18.33"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Средно училище ""Иван Вазов""","1601303","11","23.86","11","14.18"
"ПЛОВДИВ","СОПОТ","ГР.СОПОТ","Професионална гимназия ""Генерал Владимир Заимов""","1601363","148","47.8","148","21.69"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Обединено училище ""Христо Ботев"" гр. Стамболийски","1602904","8","16.38","8","16.56"
"ПЛОВДИВ","СТАМБОЛИЙСКИ","ГР.СТАМБОЛИЙСКИ","Средно училище Отец Паисий","1602907","23","23.22","21","14.48"
"ПЛОВДИВ","СЪЕДИНЕНИЕ","ГР.СЪЕДИНЕНИЕ","Средно училище ""Христо Ботев""","1603301","20","35","20","16.65"
"ПЛОВДИВ","ХИСАРЯ","ГР.ХИСАРЯ","Средно училище ""Христо Смирненски""","1603708","40","33.3","39","18.14"
"ПЛОВДИВ","ХИСАРЯ","С.КРАСНОВО","Обединено училище "" Христо Ботев ""","1603706","10","19.1","8","13"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Средно училище ""Свети Свети Кирил и Методий""","1701101","23","29.39","23","19.2"
"РАЗГРАД","ЗАВЕТ","ГР.ЗАВЕТ","Професионална гимназия по земеделие ""Климент Тимирязев""","1701102","8","32.94","8","36.19"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Профилирана гимназия ""ВАСИЛ ЛЕВСКИ""","1701401","45","36.11","45","18.84"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Професионална гимназия по селско стопанство ""Хан Аспарух""","1701405","49","26.59","52","23.88"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","50","53.72","49","22.8"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Професионална гимназия","1701602","46","25.43","46","17.57"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","ПГВМЗ ""Ал. Стамболийски""","1701702","26","23.81","26","19.12"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по икономика ""Робер Шуман""","1702601","62","40.19","62","16.94"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Национална професионална техническа гимназия ""Шандор Петьофи""","1702602","93","38.09","93","20.19"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по химични технологии и биотехнологии ""Мария Кюри""","1702603","45","31.12","45","19.68"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по селско стопанство и хранително-вкусови технологии ""Ангел Кънчев""","1702604","29","15.19","26","17.23"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по транспорт и строителство ""Христо Смирненски""","1702607","16","18.25","15","17.07"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана гимназия с преподаване на чужди езици ""Екзарх Йосиф""","1702608","104","58.58","104","30.57"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","1702609","103","64.84","103","45.72"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","1702629","35","17","35","14.76"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Спортно училище - Разград","1702640","18","32.53","18","14.94"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","22","40.16","21","19.6"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","10","33.2","10","18.9"
"РУСЕ","БЯЛА","ГР.БЯЛА","Средно училище ""Панайот Волов""","1802004","46","45.82","46","33.34"
"РУСЕ","БЯЛА","ГР.БЯЛА","Професионална гимназия","1802005","24","30.5","23","31.67"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","25","21.08","24","18.17"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","14","35.18","14","34.11"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","18","41.86","17","23.79"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Професионална гимназия по селско стопанство ""К. А. Тимирязев""","1804008","27","32.26","27","28.87"
"РУСЕ","РУСЕ","ГР.РУСЕ","Английска езикова гимназия "" Гео Милев""","1806201","105","68.62","104","49"
"РУСЕ","РУСЕ","ГР.РУСЕ","Математическа гимназия ""Баба Тонка""","1806202","105","70.31","105","80.57"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","81","68.73","81","37.15"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","77","65.27","77","31.23"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","22","41.64","22","18.41"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","80","57.7","80","34.07"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","27","49.54","27","18.7"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","76","49.38","73","29.06"
"РУСЕ","РУСЕ","ГР.РУСЕ","Духовно училище","1806210","5","35.3","5","13.7"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","10","55.2","9","88.28"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по електротехника и електроника ""Апостол Арнаудов""","1806301","89","43.88","88","24.45"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по дървообработване и вътрешна архитектура "" Йосиф Вондрак"" - Русе","1806302","52","42.4","51","18.31"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по селско стопанство ""Ангел Кънчев""","1806305","18","25.86","19","15.37"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","1806306","34","29.07","34","17.4"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по облекло ""Недка Иван Лазарова""","1806307","50","35.11","50","16.96"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по туризъм ""Иван П. Павлов""","1806309","92","48.02","93","18.35"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по икономика и управление Елиас Канети""","1806310","108","64.33","108","34.94"
"РУСЕ","РУСЕ","ГР.РУСЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","1806311","48","37.08","48","20.15"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по транспорт","1806312","32","31.2","30","26.28"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по строителство архитектура и геодезия ""Пеньо Пенев""","1806313","100","46.48","98","23.13"
"РУСЕ","РУСЕ","ГР.РУСЕ","Професионална гимназия по промишлени технологии ""Атанас Цонев Буров""","1806315","40","36.54","41","43.41"
"РУСЕ","РУСЕ","ГР.РУСЕ","Спортно училище ""Майор Атанас Узунов""","1806401","23","30.33","22","16.39"
"РУСЕ","РУСЕ","ГР.РУСЕ","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","2902105","41","52.49","41","21.59"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","Средно училище ""Св.Паисий Хилендарски""","1807008","12","37.5","13","17.54"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","Средно училище ""Васил Левски""","1900201","41","34.23","40","21.43"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Средно училище ""Васил Левски""","1900301","91","42.39","91","30.44"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Професионална гимназия по облекло обслужване и транспорт","1900327","46","27.16","46","33.05"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","Средно училище ""Йордан Йовков""","1900302","18","29","18","42.89"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","Средно училище ""Христо Ботев""","1900303","13","37.38","13","40.31"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","Професионална гимназия по механизация на селското стопанство ""Никола Йонков Вапцаров""","1900405","38","27.18","37","25.15"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Средно училище ""Никола Йонков Вапцаров""","1900502","21","51.83","21","23.69"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Природоматематическа гимназия ""Св.Климент Охридски""","1900503","71","62.49","69","54.78"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Езикова гимназия ""Пейо Яворов""","1900504","56","60.05","55","32.15"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по механотехника ""Владимир Комаров""","1900505","23","28.26","23","25.98"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по стопанско управление, администрация и услуги ""Атанас Буров""","1900506","73","47.93","73","23.84"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална земеделска гимназия ""Добруджа""","1900507","30","36.25","30","33.18"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по строителство ""Пеньо Пенев""","1900508","12","28.33","12","16.67"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Професионална гимназия по производствени технологии ""Евлогий Георгиев""","1900510","16","33.63","16","38.41"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Спортно училище ""Дръстър""","1900528","9","20.44","8","16.5"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","Обединено училище ""Свети Климент Охридски""","1900517","10","29.2","10","31.6"
"СИЛИСТРА","СИТОВО","С.СИТОВО","Професионална гимназия по селско стопанство","1900605","25","29.94","25","44.86"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Йордан Йовков""","1900701","38","33.43","38","21.84"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Христо Ботев""","1900702","45","44.51","45","37.01"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Средно училище ""Георги Стойков Раковски""","2000201","77","27.94","77","16.54"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Национално училище за фолклорни изкуства ""Филип Кутев""","2902201","33","42.55","33","42.59"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Иван Вазов""","2000304","16","13.44","15","33.07"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Христо Ботев""","2000305","77","57.49","76","29.05"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по селско стопанство","2000306","65","13.38","65","16.72"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Професионална гимназия по техника и технологии ""Атанас Димитров""","2000307","48","35.33","47","19.98"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Хаджи Мина Пашов""","2000105","14","29.39","14","13.71"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище "" Пейо Крачолов Яворов ""","2000109","26","48.88","26","22.71"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Йордан Йовков""","2000114","12","52.83","12","18.88"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Константин Константинов""","2000115","26","38.79","25","19.98"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по текстил и облекло ""Добри Желязков""","2000117","65","21.97","64","15.12"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по електротехника и електроника ""Мария Склодовска-Кюри""","2000118","45","34.18","44","18.59"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по икономика ""Професор доктор Димитър Табаков""","2000119","128","55.67","127","24.04"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по хотелиерство и туризъм ""Академик Неделчо Неделчев""","2000120","85","47.25","85","20.35"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Сливенска професионална гимназия по строителство и геодезия ""Арх. Георги Козаров""","2000122","41","28.55","38","18.29"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Професионална гимназия по механотехника","2000123","61","12.93","62","13.8"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","2000126","127","69.76","127","49.55"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана гимназия с преподаване на западни езици ""Захарий Стоянов""","2000127","131","67.97","131","30.05"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Спортно училище ""Димитър Рохов""","2000128","35","30.01","35","16.79"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана хуманитарна гимназия ""Дамян Дамянов""","2000129","51","45.95","50","18.61"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Национална художествена гимназия ""Димитър Добрович""","2902504","27","59.59","27","35.83"
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","Средно училище ""Неофит Рилски""","2000402","46","32.55","46","20.93"
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","Средно училище ""Георги Алексиев Каравелов""","2000408","22","34.3","22","21.5"
"СМОЛЯН","БАНИТЕ","С.БАНИТЕ","Средно училище ""Христо Ботев""","2100201","10","43.1","10","56.5"
"СМОЛЯН","БОРИНО","С.БОРИНО","Средно училище ""Никола Йонков Вапцаров""","2100301","8","50.81","8","57.56"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Средно училище ""Христо Ботев""","2100401","44","55.59","44","36.28"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Професионална гимназия по електротехника ""А. С. Попов""","2100402","20","33.2","20","30.6"
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","Средно училище ""Димитър Благоев""","2101001","29","47.55","28","44.73"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","СРЕДНО УЧИЛИЩЕ ""АНТИМ ""","2103232","54","53.42","54","47.82"
"СМОЛЯН","ЗЛАТОГРАД","С.СТАРЦЕВО","Средно училище ""Свети княз Борис I""","2100602","7","45.07","7","30.07"
"СМОЛЯН","МАДАН","ГР.МАДАН","Средно училище ""Отец Паисий""","2100701","49","56.09","48","39.18"
"СМОЛЯН","МАДАН","ГР.МАДАН","Професионална гимназия ""Васил Димитров""","2102145","29","49.81","29","26.26"
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","Средно училище "" Свети Свети Кирил и Методий""","2100501","27","65.17","27","66.61"
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","Средно училище Свети свети Кирил и Методий","2100801","59","56.83","59","48.82"
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","Средно училище ""Христо Ботев""","2100802","21","67.36","21","55.79"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Св. Св. Кирил и Методий""","2100103","28","48.3","28","22.11"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по техника и технологии ""Христо Ботев""","2100111","36","38.43","36","28.71"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия по икономика ""Карл Маркс""","2100113","51","56.45","51","37.36"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Смолянска професионална гимназия по туризъм и строителство ""Никола Й. Вапцаров""","2100115","40","38.89","39","15.96"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Профилирана природо-математическа гимназия ""Васил Левски""","2103321","75","66.95","75","54.89"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Езикова гимназия ""Иван Вазов""","2103331","79","62.41","79","30.16"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Професионална гимназия за приложни изкуства","2902506","14","42.39","14","25.96"
"СМОЛЯН","СМОЛЯН","С.ШИРОКА ЛЪКА","Национално училище за фолклорни изкуства ""Широка лъка""","2902202","16","44.47","16","23.88"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Средно Училище ""Васил Дечев""","2100901","14","56.75","14","44.82"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Професионална гимназия по селско горско стопанство и туризъм ""Никола Йонков Вапцаров""","2100903","18","44.47","18","29.61"
"СМОЛЯН","ЧЕПЕЛАРЕ","ГР.ЧЕПЕЛАРЕ","Спортно училище ""Олимпийски надежди""","2100920","","","3","10.83"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","78. Средно училище ""Христо Смирненски""","2201078","50","44.27","49","21.94"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.БАНКЯ","Професионална гимназия по туризъм ""Алеко Константинов""","2201400","62","33.88","59","15.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","170 Средно училище ""Васил Левски""","2215170","43","38.44","40","42.35"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.НОВИ ИСКЪР","172 Обединено училище ""Христо Ботев""","2215172","13","27.5","11","13.14"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частна професионална гимназия по дигитални науки СофтУни Будител","2200013","93","57.89","91","45.84"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 Средно училище ""Академик Емилиян Станев ""","2202002","102","60.17","99","32.96"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","26 Средно училище ""Йордан Йовков""","2202026","20","49.15","20","20.35"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Професионална гимназия по екология и биотехнологии ""Проф. д-р Асен Златаров""","2202401","76","48.82","75","19.56"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно профилирано средно училище ""Свети Наум""","2202534","3","59.67","3","43.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ ""Рьорих"" с ранно чуждоезиково обучение и разширено изучаване на музика и изобразително изкуство","2202535","5","59.3","3","19.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно езиково училище ""Британика""","2202536","22","73.41","21","72.24"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Свети Георги""","2202574","18","66.28","18","36.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Специално училище за ученици с увреден слух ""Проф. д-р Дечо Денев""","2202612","11","39.41","10","44.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Професор Николай Райнов""","2202620","7","44.36","6","30.33"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище Евлоги и Христо Георгиеви ЕООД","2202704","1","67","1","79.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","74 СУ ""ГОЦЕ ДЕЛЧЕВ""","2203074","42","44.15","42","21.81"
