"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"РАЗГРАД","ЗАВЕТ","С.ОСТРОВО","ОУ ""Христо Ботев""","1701105","5","33.2","5","37.95"
"РАЗГРАД","ЗАВЕТ","С.СУШЕВО","Основно училише ""Васил Левски""","1701108","3","20.67","3","34.58"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","Основно училище ""Васил Априлов""","1701402","80","40.13","79","27.98"
"РАЗГРАД","ИСПЕРИХ","ГР.ИСПЕРИХ","ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ"",ГРАД ИСПЕРИХ","1701403","34","39.34","34","30.23"
"РАЗГРАД","ИСПЕРИХ","С.ВАЗОВО","Основно училище ""Никола Йонков Вапцаров""","1701408","10","46.35","10","42.83"
"РАЗГРАД","ИСПЕРИХ","С.КИТАНЧЕВО","Основно училище ""Христо Ботев""","1701411","7","22.86","7","30"
"РАЗГРАД","ИСПЕРИХ","С.ЛУДОГОРЦИ","Основно училище ""Христо Ботев""","1701412","12","25.67","12","26.02"
"РАЗГРАД","ИСПЕРИХ","С.ПОДАЙВА","Основно училище ""Отец Паисий""","1701413","12","30.42","12","36.44"
"РАЗГРАД","ИСПЕРИХ","С.ТОДОРОВО","Основно училище "" Васил Левски ""","1701416","5","36.7","5","49.4"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Средно училище ""Христо Ботев""","1701601","53","60.13","53","41.02"
"РАЗГРАД","КУБРАТ","ГР.КУБРАТ","Основно училище ""Христо Смирненски""","1701604","18","23.03","18","20.89"
"РАЗГРАД","КУБРАТ","С.БЕЛОВЕЦ","Основно училище ""Васил Левски""","1701606","12","37.79","12","23.33"
"РАЗГРАД","КУБРАТ","С.БИСЕРЦИ","Основно училище ""Никола Йонков Вапцаров""","1701609","4","17.5","5","15.8"
"РАЗГРАД","КУБРАТ","С.СЕВАР","Основно училище ""Никола Йонков Вапцаров""","1701607","7","47.5","7","29.04"
"РАЗГРАД","КУБРАТ","С.СЕСЛАВ","Основно училище ""Свети Свети Кирил и Методий""","1701612","5","22.5","5","21.85"
"РАЗГРАД","КУБРАТ","С.ЮПЕР","Основно училище ""Свети Климент""","1701608","6","29.08","6","19.71"
"РАЗГРАД","ЛОЗНИЦА","ГР.ЛОЗНИЦА","Средно училище ""Христо Ботев""","1701701","30","55.83","30","37.37"
"РАЗГРАД","ЛОЗНИЦА","С.ГОРОЦВЕТ","Основно училище ""Христо Ботев""","1701709","9","23.61","9","18.61"
"РАЗГРАД","ЛОЗНИЦА","С.СЕЙДОЛ","Основно училище Виделина","1701703","10","45.7","10","44.88"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","1702609","26","75.12","26","72.99"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище Никола Йонков Вапцаров","1702611","75","51.88","75","34.16"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Средно училище ""Христо Ботев""","1702612","12","38.08","12","20.48"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Васил Левски""","1702613","88","58.46","88","35.99"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Никола Икономов""","1702614","97","55.6","97","39.06"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище ""Иван Сергеевич Тургенев""","1702615","43","46.83","43","38.65"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Основно училище""Отец Паисий""","1702616","22","35.95","22","29.55"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","Спортно училище - Разград","1702640","12","32.17","12","20.02"
"РАЗГРАД","РАЗГРАД","С.ДЯНКОВО","Основно училище ""Отец Паисий""","1702621","13","31.04","14","20.61"
"РАЗГРАД","РАЗГРАД","С.ОСЕНЕЦ","Основно училище ""Д-р Петър Берон""","1702618","13","15.5","14","14.14"
"РАЗГРАД","РАЗГРАД","С.РАКОВСКИ","Основно училище ""Георги Сава Раковски""","1702620","10","17.1","8","36.53"
"РАЗГРАД","РАЗГРАД","С.СТРАЖЕЦ","Основно училище ""Елин Пелин""","1702625","4","8.25","4","11.75"
"РАЗГРАД","РАЗГРАД","С.ЯСЕНОВЕЦ","Основно училище ""Свети Свети Кирил и Методий""","1702622","18","17","18","17"
"РАЗГРАД","САМУИЛ","С.ВЛАДИМИРОВЦИ","Основно училище ""Христо Ботев""","1702903","8","52.88","8","47.94"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","Средно училище ""Свети Свети Кирил и Методий""","1702901","22","28.09","22","19.15"
"РАЗГРАД","САМУИЛ","С.ХЪРСОВО","Основно училище ""Свети Паисий Хилендарски""","1702902","3","39.5","3","35.33"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","Средно училище ""Христо Ботев""","1703601","18","49.97","18","30.39"
"РАЗГРАД","ЦАР КАЛОЯН","С.ЕЗЕРЧЕ","Основно училище ""Свети Паисий Хилендарски""","1703602","6","39","6","26.46"
"РУСЕ","БОРОВО","ГР.БОРОВО","Основно училище ""Свети Климент Охридски""","1801001","11","35.86","11","27.91"
"РУСЕ","БОРОВО","С.ОБРЕТЕНИК","Основно училище ""Петко Рачев Славейков""","1801004","7","34.36","7","18.29"
"РУСЕ","БЯЛА","ГР.БЯЛА","Средно училище ""Панайот Волов""","1802004","52","47.27","52","27.83"
"РУСЕ","БЯЛА","С.КОПРИВЕЦ","Основно училище ""Неофит Рилски""","1802008","8","34.88","8","19.09"
"РУСЕ","БЯЛА","С.ПОЛСКО КОСОВО","Основно училище ""Свети свети Кирил и Методий""","1802009","10","33.7","10","24.08"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","Средно училище ""Васил Левски"" с професионални паралелки","1803001","26","29.98","27","21.59"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","Средно училище ""Христо Ботев""","1803005","23","38.63","23","26.21"
"РУСЕ","ВЕТОВО","ГР.СЕНОВО","Основно училище ""Свети свети Кирил и Методий""","1803002","8","25.13","8","17.69"
"РУСЕ","ВЕТОВО","С.СМИРНЕНСКИ","Основно училище ""Петко Рачов Славейков""","1803008","13","40.27","13","44.79"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","Средно училище ""Св. св. Кирил и Методий""","1804007","40","37.26","40","25.01"
"РУСЕ","ДВЕ МОГИЛИ","С.БАНИСКА","Основно училище ""Христо Ботев""","1804004","5","20.3","6","15.33"
"РУСЕ","ИВАНОВО","С.ИВАНОВО","Основно училище "" Никола Йонков Вапцаров ""","1805001","4","25.75","4","21.81"
"РУСЕ","ИВАНОВО","С.СВАЛЕНИК","ОСНОВНО УЧИЛИЩЕ "" СВЕТИ КЛИМЕНТ ОХРИДСКИ ""","1805006","1","21.5","1","16"
"РУСЕ","ИВАНОВО","С.ТРЪСТЕНИК","Основно училище""Васил Левски""","1805004","5","37.5","5","17.8"
"РУСЕ","ИВАНОВО","С.ЩРЪКЛЕВО","Основно училище ""Христо Ботев""","1805005","15","38.7","14","27.86"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Отец Паисий""","1806101","99","69.09","99","52.2"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Любен Каравелов""","1806102","78","74.7","78","64.56"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Ангел Кънчев""","1806103","37","56.57","37","36.81"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище "" Братя Миладинови""","1806104","36","47.18","36","29.53"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Иван Вазов""","1806106","88","64.95","88","52.99"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Алеко Константинов""","1806108","12","28.21","12","29.5"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Тома Кърджиев""","1806109","44","51.51","44","30.94"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Никола Обретенов""","1806110","51","52.55","51","29.6"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Васил Априлов""","1806111","21","52.33","21","27.83"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Христо Смирненски""","1806112","12","47.38","12","32.46"
"РУСЕ","РУСЕ","ГР.РУСЕ","Математическа гимназия ""Баба Тонка""","1806202","55","82.01","55","91.8"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище за европейски езици ""Свети Константин-Кирил Философ""","1806203","125","66.63","125","51.09"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище с преподаване на немски език ""Фридрих Шилер""","1806204","95","70.55","95","47.77"
"РУСЕ","РУСЕ","ГР.РУСЕ","Основно училище ""Олимпи Панов""","1806205","29","56.69","29","35.53"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Йордан Йовков""","1806206","41","46.76","41","28.71"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Христо Ботев""","1806207","98","67.76","98","66.6"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Възраждане""","1806208","88","59.59","88","42.95"
"РУСЕ","РУСЕ","ГР.РУСЕ","Средно училище ""Васил Левски""","1806209","156","57.61","156","34.38"
"РУСЕ","РУСЕ","ГР.РУСЕ","Първо частно средно училище ""Леонардо да Винчи"" ООД","1806213","12","62.17","12","47.1"
"РУСЕ","РУСЕ","ГР.РУСЕ","Спортно училище ""Майор Атанас Узунов""","1806401","36","33.36","38","22.91"
"РУСЕ","РУСЕ","ГР.РУСЕ","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","2902105","42","59.04","42","40.67"
"РУСЕ","РУСЕ","С.МАРТЕН","Основно училище ""Отец Паисий""","1806115","21","52.52","21","34.68"
"РУСЕ","РУСЕ","С.НИКОЛОВО","Основно училище ""Свети свети Кирил и Методий""","1806114","12","58.25","12","35.29"
"РУСЕ","РУСЕ","С.НОВО СЕЛО","Основно училище ""Георги Стойков Раковски""","1806117","10","36.35","10","19.03"
"РУСЕ","РУСЕ","С.СЕМЕРДЖИЕВО","ОСНОВНО УЧИЛИЩЕ ""СВ. СВ. КИРИЛ И МЕТОДИЙ""","1806118","4","40","4","28.44"
"РУСЕ","РУСЕ","С.ТЕТОВО","Основно училище ""Отец Паисий""","1806120","7","32.86","7","24.39"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","Средно училище ""Св.Паисий Хилендарски""","1807008","29","44.6","29","29.31"
"РУСЕ","СЛИВО ПОЛЕ","С.ГОЛЯМО ВРАНОВО","Основно училище ""Иван Вазов""","1807006","17","21.59","17","16.25"
"РУСЕ","СЛИВО ПОЛЕ","С.РЯХОВО","Основно училище ""Свети свети Кирил и Методий""","1807007","3","16.17","3","16.33"
"РУСЕ","ЦЕНОВО","С.ДОЛНА СТУДЕНА","Основно училище ""Свети Климент Охридски""","1808004","6","42.75","6","29"
"РУСЕ","ЦЕНОВО","С.КАРАМАНОВО","Основно училище ""Христо Ботев""","1808002","3","52.67","3","52.67"
"РУСЕ","ЦЕНОВО","С.НОВГРАД","Основно училище ""Алеко Константинов""","1808003","3","66.17","3","58"
"РУСЕ","ЦЕНОВО","С.ЦЕНОВО","Основно училище ""Христо Ботев""","1808001","4","43.88","4","58.69"
"СИЛИСТРА","АЛФАТАР","ГР.АЛФАТАР","Основно училище ""Христо Ботев""","1900101","6","53.75","6","31.17"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","Средно училище ""Васил Левски""","1900201","39","27.97","39","24.08"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗАФИРОВО","Обединено училище ""Иван Вазов""","1900202","14","18.89","14","19.71"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Средно училище ""Васил Левски""","1900301","58","41.09","58","31.07"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","Основно училище ""Христо Смирненски""","1900314","71","44.96","72","38.91"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","Средно училище ""Йордан Йовков""","1900302","20","30.7","20","36.71"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","Средно училище ""Христо Ботев""","1900303","15","44.43","15","34.58"
"СИЛИСТРА","ДУЛОВО","С.ПРАВДА","Основно училище ""Св.Св.Кирил и Методий""","1900309","13","39.96","13","48.4"
"СИЛИСТРА","ДУЛОВО","С.СЕКУЛОВО","Основно училище ""Св.св.Кирил и Методий""","1900304","13","31.92","13","42.98"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНИК","Основно училище ""Свети свети Кирил и Методий""","1900311","12","42.33","12","29.29"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНОЛИК","Основно училище ""Д-р Петър Берон""","1900312","12","19.46","12","35.69"
"СИЛИСТРА","ДУЛОВО","С.ЯРЕБИЦА","Основно училище ""Васил Левски""","1900313","11","57.09","11","44.45"
"СИЛИСТРА","КАЙНАРДЖА","С.ГОЛЕШ","Основно училище ""Васил Априлов""","1900401","16","22","16","21.42"
"СИЛИСТРА","КАЙНАРДЖА","С.КАЙНАРДЖА","Основно училище ""Черноризец Храбър""","1900403","16","28.78","16","28.88"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","Основно училище ""Цанко Церковски""","1900404","21","21.57","19","21.33"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Средно училище ""Никола Йонков Вапцаров""","1900502","55","61.67","55","34.44"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Природоматематическа гимназия ""Св.Климент Охридски""","1900503","29","67.34","29","52.06"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Отец Паисий""","1900511","57","62.2","57","37.69"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Св. Св. Кирил и Методий""","1900512","69","54.24","69","32.47"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Основно училище ""Иван Вазов""","1900514","62","67.15","62","45.78"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","Спортно училище ""Дръстър""","1900528","14","32","14","20.27"
"СИЛИСТРА","СИЛИСТРА","С.КАЛИПЕТРОВО","Основно училище ""Св. Св. Кирил и Методий""","1900518","7","39.5","7","16.89"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","Обединено училище ""Свети Климент Охридски""","1900517","14","15.93","14","16.18"
"СИЛИСТРА","СИТОВО","С.ДОБРОТИЦА","Основно училище ""Отец Паисий""","1900601","9","28.33","9","42.81"
"СИЛИСТРА","СИТОВО","С.ИСКРА","Основно училище ""Стефан Караджа""","1900602","10","36.5","10","32.55"
"СИЛИСТРА","СИТОВО","С.СИТОВО","Основно училище ""Георги Сава Раковски""","1900604","7","29.21","6","36.21"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Йордан Йовков""","1900701","33","44.79","32","27.95"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","Средно училище ""Христо Ботев""","1900702","43","49.79","43","34.9"
"СИЛИСТРА","ТУТРАКАН","С.ВАРНЕНЦИ","Социално-педагогически интернат ""Христо Ботев""","1900705","7","14.43","7","19.29"
"СИЛИСТРА","ТУТРАКАН","С.НОВА ЧЕРНА","Основно училище ""Свети Свети Кирил и Методий""","1900714","7","27.21","7","29.29"
"СИЛИСТРА","ТУТРАКАН","С.ЦАР САМУИЛ","Основно училище ""Стефан Караджа""","1900706","6","60","6","43.58"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Средно училище ""Георги Стойков Раковски""","2000201","24","40.33","24","23.51"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","Национално училище за фолклорни изкуства ""Филип Кутев""","2902201","18","54.47","18","27.36"
"СЛИВЕН","КОТЕЛ","С.ГРАДЕЦ","Основно училище ""Капитан Петър Пармаков""","2000206","35","27.01","36","17.38"
"СЛИВЕН","КОТЕЛ","С.КИПИЛОВО","Основно училище ""Свети свети Кирил и Методий""","2000208","4","21.5","4","16.5"
"СЛИВЕН","КОТЕЛ","С.МОКРЕН","Основно училище ""Христо Ботев""","2000209","4","17.5","3","15"
"СЛИВЕН","КОТЕЛ","С.ПЪДАРЕВО","Основно училище ""Георги Стойков Раковски""","2000212","5","13.8","5","16.8"
"СЛИВЕН","КОТЕЛ","С.СТРЕЛЦИ","Основно училище ""Димитър Камбуров""","2000204","2","32.75","2","15"
"СЛИВЕН","КОТЕЛ","С.ТИЧА","ОУ ""Христо Ботев""","2000205","4","27.63","4","19.75"
"СЛИВЕН","КОТЕЛ","С.ФИЛАРЕТОВО","Основно училище ""Д-р Петър Берон""","2000213","4","46.75","4","48.81"
"СЛИВЕН","КОТЕЛ","С.ЯБЛАНОВО","Основно училище ""Никола Йонков Вапцаров""","2000214","29","45.59","29","43.09"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Основно училище ""Христо Смирненски""","2000303","16","10.06","20","20.5"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Иван Вазов""","2000304","37","27.41","35","30.4"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","Средно училище ""Христо Ботев""","2000305","113","55.78","113","36.78"
"СЛИВЕН","НОВА ЗАГОРА","С.БАНЯ","Основно училище ""Злати Терзиев""","2000310","5","11.4","5","14"
"СЛИВЕН","НОВА ЗАГОРА","С.КОНЬОВО","Основно училище ""Свети свети Кирил и Методий""","2000314","6","24.5","8","20.22"
"СЛИВЕН","НОВА ЗАГОРА","С.КОРТЕН","Основно училище ""Петко Рачев Славейков""","2000315","10","24.3","11","24.09"
"СЛИВЕН","НОВА ЗАГОРА","С.ЛЮБЕНОВА МАХАЛА","Основно училище ""Иларион Макариополски""","2000316","5","14.8","5","17"
"СЛИВЕН","НОВА ЗАГОРА","С.СТОИЛ ВОЙВОДА","Основно училище"" Свети Паисий Хилендарски""","2000321","9","21.11","9","32.92"
"СЛИВЕН","НОВА ЗАГОРА","С.СЪДИЕВО","Основно училище ""Христо Ботев""","2000322","13","17.69","12","18.92"
"СЛИВЕН","СЛИВЕН","ГР.КЕРМЕН","Основно училище ""Христо Смирненски""","2000140","12","37.75","12","42.25"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Хаджи Мина Пашов""","2000105","26","19.98","24","18.58"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Христо Ботев""","2000106","69","51.83","69","37.03"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Д-р Иван Селимински""","2000107","87","72.15","87","57.31"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Димитър Петров""","2000108","56","57.47","56","38.71"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище "" Пейо Крачолов Яворов ""","2000109","72","53.99","73","33.9"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Братя Миладинови""","2000110","103","9.27","96","15.84"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Панайот Хитов""","2000111","16","48.38","16","27.84"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Юрий Гагарин""","2000112","67","12.13","69","16.23"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Свети свети Кирил и Методий""","2000113","19","64.18","19","47.08"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Йордан Йовков""","2000114","16","42.5","16","24.97"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Средно училище ""Константин Константинов""","2000115","91","60.1","90","45.08"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Основно училище ""Елисавета Багряна""","2000116","113","59.63","113","39.42"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Профилирана природо-математическа гимназия ""Добри П. Чинтулов""","2000126","54","77.35","54","77.25"
"СЛИВЕН","СЛИВЕН","ГР.СЛИВЕН","Спортно училище ""Димитър Рохов""","2000128","40","36.98","40","19.01"
"СЛИВЕН","СЛИВЕН","С.БЛАТЕЦ","Основно училище ""Свети Климент Охридски""","2000132","29","17.64","30","16.37"
"СЛИВЕН","СЛИВЕН","С.БЯЛА","Основно училище ""Хаджи Димитър""","2000131","4","34.5","4","16.38"
"СЛИВЕН","СЛИВЕН","С.ГАВРАИЛОВО","Основно училище "" Найден Геров ""","2000136","29","26.03","29","19.53"
"СЛИВЕН","СЛИВЕН","С.ЖЕЛЮ ВОЙВОДА","Основно училище ""Д-р Петър Берон""","2000138","17","17.03","17","23.35"
"СЛИВЕН","СЛИВЕН","С.ЗЛАТИ ВОЙВОДА","Основно училище ""Братя Миладинови""","2000139","6","31.5","5","38"
"СЛИВЕН","СЛИВЕН","С.КАМЕН","Основно училище ""Свети Свети Кирил и Методий""","2000141","15","23.63","14","32.5"
"СЛИВЕН","СЛИВЕН","С.КРУШАРЕ","Обединено училище ""Черноризец Храбър""","2000142","15","19.57","15","16.75"
"СЛИВЕН","СЛИВЕН","С.САМУИЛОВО","Основно училище ""Христо Ботев""","2000147","23","24.83","22","30.05"
"СЛИВЕН","СЛИВЕН","С.СЕЛИМИНОВО","Основно училище ""Хаджи Димитър""","2000149","13","21.58","12","25.92"
"СЛИВЕН","СЛИВЕН","С.СОТИРЯ","Основно училище ""Свети Паисий Хилендарски""","2000146","16","20.25","16","11.53"
"СЛИВЕН","СЛИВЕН","С.СТАРА РЕКА","Основно училище ""Васил Левски""","2000148","5","36.7","5","26.35"
"СЛИВЕН","СЛИВЕН","С.ТОПОЛЧАНЕ","Основно училище ""Свети Паисий Хилендарски""","2000150","35","18.39","41","17.21"
"СЛИВЕН","ТВЪРДИЦА","ГР.ТВЪРДИЦА","Средно училище ""Неофит Рилски""","2000402","58","30.55","59","21.44"
"СЛИВЕН","ТВЪРДИЦА","ГР.ШИВАЧЕВО","Средно училище ""Георги Алексиев Каравелов""","2000408","46","27.67","48","18.88"
"СЛИВЕН","ТВЪРДИЦА","С.БЯЛА ПАЛАНКА","Основно училище ""Никола Йонков Вапцаров""","2000405","8","42.19","8","23.13"
"СЛИВЕН","ТВЪРДИЦА","С.СБОРИЩЕ","Основно училище ""Никола Прокопиев""","2000407","14","17.5","11","24"
"СМОЛЯН","БАНИТЕ","С.БАНИТЕ","Средно училище ""Христо Ботев""","2100201","15","54.73","15","48.85"
"СМОЛЯН","БАНИТЕ","С.ДАВИДКОВО","Основно училище ""Св.Св. Кирил и Методий""","2100203","2","56.75","2","61.38"
"СМОЛЯН","БОРИНО","С.БОРИНО","Средно училище ""Никола Йонков Вапцаров""","2100301","10","65.2","10","58"
"СМОЛЯН","БОРИНО","С.ЯГОДИНА","Основно училище ""Отец Паисий""","2100303","2","72","2","50"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Средно училище ""Христо Ботев""","2100401","47","56.04","47","44.22"
"СМОЛЯН","ДЕВИН","ГР.ДЕВИН","Основно училище ""Св.Св.Кирил и Методий""","2100409","2","40","2","16"
"СМОЛЯН","ДЕВИН","С.ГЬОВРЕН","Основно училище ""Пейо Крачолов Яворов""","2100406","4","57.75","4","52.88"
"СМОЛЯН","ДЕВИН","С.ТРИГРАД","Основно училище ""Иван Вазов""","2100413","1","37","1","20.5"
"СМОЛЯН","ДОСПАТ","ГР.ДОСПАТ","Средно училище ""Димитър Благоев""","2101001","22","62.14","22","61.06"
"СМОЛЯН","ДОСПАТ","С.БАРУТИН","Основно училище ""Никола Йонков Вапцаров""","2101005","11","50.23","11","54.23"
"СМОЛЯН","ДОСПАТ","С.БРЪЩЕН","Основно училище "" Яне Сандански ""","2101009","8","62.38","8","49.84"
"СМОЛЯН","ДОСПАТ","С.ЗМЕИЦА","Основно училище ""Васил Левски""","2101003","11","59.32","11","71.09"
"СМОЛЯН","ДОСПАТ","С.КЪСАК","Основно училище ""Христо Ботев""","2101004","8","48.44","8","46.13"
"СМОЛЯН","ДОСПАТ","С.ЛЮБЧА","Основно училище ""Христо Ботев""","2101007","5","70.7","5","61.35"
"СМОЛЯН","ДОСПАТ","С.ЦРЪНЧА","Основно училище "" Никола Йонков Вапцаров""","2101008","3","55.67","3","36.92"
"СМОЛЯН","ДОСПАТ","С.ЧАВДАР","Основно училище ""Васил Левски""","2101006","1","65","1","38.25"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","Основно училище ""Васил Левски""","2100606","32","70.36","32","43.3"
"СМОЛЯН","ЗЛАТОГРАД","ГР.ЗЛАТОГРАД","СРЕДНО УЧИЛИЩЕ ""АНТИМ ""","2103232","35","65.56","35","57.16"
"СМОЛЯН","ЗЛАТОГРАД","С.ДОЛЕН","ОСНОВНО УЧИЛИЩЕ ""Свети Свети Кирил и Методий""","2100605","7","75.71","7","57.04"
"СМОЛЯН","ЗЛАТОГРАД","С.ЕРМА РЕКА","Основно училище ""Васил Левски""","2100607","1","63.5","1","61.5"
"СМОЛЯН","ЗЛАТОГРАД","С.СТАРЦЕВО","Средно училище ""Свети княз Борис I""","2100602","15","75","15","71.57"
"СМОЛЯН","МАДАН","ГР.МАДАН","Средно училище ""Отец Паисий""","2100701","57","54.8","56","33.82"
"СМОЛЯН","МАДАН","ГР.МАДАН","Основно училище ""Никола Йонков Вапцаров""","2100704","11","54.36","11","31.84"
"СМОЛЯН","МАДАН","С.БУКОВА ПОЛЯНА","Основно училище ""Христо Ботев""","2100708","1","33.5","1","22.5"
"СМОЛЯН","МАДАН","С.ВЪРБИНА","Средно училище ""Св. Св. Кирил и Методий""","2103341","15","49.87","15","36.3"
"СМОЛЯН","МАДАН","С.СРЕДНОГОРЦИ","ОСНОВНО УЧИЛИЩЕ ""ПЕТКО РАЧОВ СЛАВЕЙКОВ""","2100709","7","73.29","7","70.46"
"СМОЛЯН","НЕДЕЛИНО","ГР.НЕДЕЛИНО","Средно училище "" Свети Свети Кирил и Методий""","2100501","33","61.35","32","56.59"
"СМОЛЯН","РУДОЗЕМ","ГР.РУДОЗЕМ","Средно училище Свети свети Кирил и Методий","2100801","54","57.94","54","38.75"
"СМОЛЯН","РУДОЗЕМ","С.ЕЛХОВЕЦ","Основно училище ""Христо Ботев""","2100804","10","57.75","10","53.75"
"СМОЛЯН","РУДОЗЕМ","С.ЧЕПИНЦИ","Средно училище ""Христо Ботев""","2100802","36","59.68","36","38.2"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Св. Св. Кирил и Методий""","2100103","52","49.47","52","27.84"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","ОСНОВНО УЧИЛИЩЕ ""Юрий Гагарин""","2100104","1","64.5","1","33"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Средно училище ""Отец Паисий""","2100105","36","59.26","36","39.7"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Основно училище ""Професор доктор Асен Златаров""","2100107","43","61.22","43","42.14"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","Основно училище ""Стою Шишков""","2100109","24","55.1","24","32.8"
"СМОЛЯН","СМОЛЯН","ГР.СМОЛЯН","ОСНОВНО УЧИЛИЩЕ ""ИВАН ВАЗОВ""","2100110","76","66.02","76","41.35"
