"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","ПРОФЕСИОНАЛНА ТЕХНИЧЕСКА ГИМНАЗИЯ ""Д-р Никола Василиади""","700118","117","37.94","117","22.51"
"ГАБРОВО","ГАБРОВО","ГР.ГАБРОВО","Професионална гимназия по туризъм ""Пенчо Семов""","700120","59","36.53","58","19.53"
"ГАБРОВО","ДРЯНОВО","ГР.ДРЯНОВО","Средно училище ""Максим Райкович""","700204","23","35.52","23","21.93"
"ГАБРОВО","ДРЯНОВО","ГР.ДРЯНОВО","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ИКОНОМИКА И ТЕХНИКА ""РАЧО СТОЯНОВ""","700205","12","25.08","12","17.96"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Средно училище ""Васил Левски""","700318","71","54.66","72","33.45"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Професионална гимназия по механоелектротехника ""Ген.Иван Бъчваров""","700323","82","36.55","83","21.01"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Професионална гимназия ""Марин Попов""","700330","27","24.19","27","17.43"
"ГАБРОВО","СЕВЛИЕВО","С.ГРАДНИЦА","Професионална гимназия по транспорт и машиностроене","700320","17","16.47","18","15.81"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Средно училище ""Петко Рачев Славейков""","700403","15","42.4","15","28.07"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА ""ТРЕВНЕНСКА ШКОЛА""","2902503","22","47.23","22","26.3"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Средно училище ""Христо Ботев""","800061","49","48.88","41","33.46"
"ДОБРИЧ","БАЛЧИК","С.ОБРОЧИЩЕ","Средно училище ""Христо Смирненски""","800065","12","21.67","13","18"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","13","47.85","13","38.62"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Професионална гимназия по земеделие ""Тодор Рачински""","800076","55","30.18","55","22.69"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Обединено училище ""Йордан Йовков""","800003","13","12.31","12","20.04"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Спортно училище Георги Стойков Раковски""","800012","24","19.71","24","15.06"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","25","52.76","26","27.92"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","78","58.58","78","32.37"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","24","50.21","24","30.6"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","24","50.42","24","23.29"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","20","41.2","20","18.45"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Природоматематическа гимназия ""Иван Вазов""","800019","75","46.36","75","33.49"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Езикова гимназия ""Гео Милев""","800020","101","66.76","100","45.03"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по техника и строителство ""Михаил Василиевич Ломоносов""","800021","26","32.62","26","19.81"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по ветеринарна медицина ""Проф. д-р Георги Павлов""","800022","30","39.33","31","21.74"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Финансово-стопанска гимназия ""Васил Левски""","800023","100","46.08","100","34.74"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по аграрно стопанство","800026","45","28.27","46","20.39"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по туризъм ""П. К. Яворов""","800028","85","28.58","85","21.48"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Сдружение ""Частна профилирана гимназия по туризъм и предприемачество Райко Цончев""","800325","27","57.67","27","32.91"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","5","54.4","5","40.1"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по транспорт обслужване и лека промишленост","800328","56","21.04","56","19.66"
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","11","27.09","11","33.18"
"ДОБРИЧ","ДОБРИЧ","С.ПОБЕДА","Обединено училище""Добри Войников""","800042","8","19.88","8","36.44"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","48","53.42","48","42.13"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Професионална земеделска гимназия ""Климент Аркадиевич Тимирязев""","800086","25","27.32","26","18.9"
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","7","11.29","7","14.86"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","18","41","18","28.5"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Професионална гимназия по техника и облекло ""Дочо Михайлов""","800105","41","23.66","41","18.66"
"ДОБРИЧ","ТЕРВЕЛ","С.ОРЛЯК","Обединено училище""Васил Друмев""","800104","9","27.33","9","32"
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","15","34.67","15","24.7"
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","37","42.19","37","30.58"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","19","36.32","19","39.34"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Професионална гимназия ""Руска Пеева""","909314","15","22.73","15","22.4"
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","40","42.25","40","50.84"
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","45","43.8","45","61.54"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","24","56.17","25","62.04"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","71","46.18","71","31.63"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Професионална гимназия по транспорт ""Христо Смирненски""","909503","40","18.7","42","38.14"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","10","40.2","10","22.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","23","35.09","23","23.83"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","52","40.38","52","24.21"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","105","50.77","104","36.28"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","77","59.96","77","43.27"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Езикова гимназия ""Христо Ботев""","909107","159","64.89","159","46.16"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по икономика ""Алеко Константинов""","909108","79","25.59","78","26.86"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","909109","40","21.75","40","18.4"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия ""Васил Левски""","909110","12","10.58","10","17.6"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по облекло и дизайн ""Евридика""","909111","10","15.8","9","13.78"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по електротехника и електроника ""Капитан Петко войвода""","909112","77","25.13","76","20.08"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по селско и горско стопанство","909113","28","23.61","26","41.17"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по строителство ""Христо Смирненски""","909114","22","17.32","22","18.57"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","49","36.84","49","26.55"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Професионална гимназия по туризъм и хранително-вкусова промишленост ""Св. Св. Кирил и Методий""","909603","16","31.75","15","42"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Духовно Училище","909613","32","33.75","32","23.3"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЧЕРНООЧЕНЕ","Средно училище ""Христо Смирненски""","909701","44","38.43","44","32.89"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Христо Ботев""","1000016","10","34.4","9","17.94"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Доктор Петър Берон""","1000018","4","21.5","4","19"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Професионална гимназия","1002451","18","27.33","18","18.03"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Средно езиково училище ""Св. Паисий Хилендарски""","1000035","50","54.52","49","32.2"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по облекло и стопанско управление ""Св. Иван Рилски""","1000049","75","40.24","68","21.29"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по транспорт","1000051","26","25.12","25","32.24"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Профилирана гимназия ""Христо Ботев""","1000052","109","54.58","100","39.86"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия ""Акад. Сергей П. Корольов""","1002136","58","30.34","58","18.33"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по хранително - вкусови и химични технологии","1002137","41","37.83","41","19.23"
"КЮСТЕНДИЛ","КОЧЕРИНОВО","ГР.КОЧЕРИНОВО","Средно училище ""Христо Ботев""","1000025","7","58.71","8","23.5"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по селско стопанство""Св.Климент Охридски""","1000002","17","12.06","17","13.68"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Езикова гимназия ""Д-р Петър Берон""","1000540","78","60.94","78","27.06"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Природоматематическа гимназия ""Проф. Емануил Иванов""","1000550","106","60.15","106","45.08"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална техническа гимназия ""Джон Атанасов""","1001360","22","22.41","22","32.86"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по икономика и мениджмънт ""Йордан Захариев""","1001380","68","38.85","65","18.02"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Спортно училище ""Васил Левски""","1001390","20","27.05","19","16.97"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по туризъм ""Никола Йонков Вапцаров""","1001420","21","27.43","20","29.53"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по лека промишленост ""Владимир Димитров-Майстора""","1001670","20","13.25","21","11.43"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","Средно училище ""Христо Ботев""","1000009","29","37.69","30","22.92"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","Средно училище ""Бачо Киро""","1100201","20","26","17","16.71"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Тодор Кирков""","1100316","19","35.84","19","13.68"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Свети Климент Охридски""","1100318","14","27","14","18.18"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана природо-математическа гимназия","1100320","97","57.48","97","39.25"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по механоелектротехника","1100322","47","34.77","47","19.39"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана езикова гимназия ""Екзарх Йосиф I""","1100328","131","74.64","131","44.67"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Национална професионална гимназия по ветеринарна медицина ""Проф. д-р Димитър Димов""","1100329","54","45.65","54","20.34"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по икономика търговия и услуги","1100331","27","26.15","25","23.22"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Средно училище ""Алеко Константинов""","1100402","46","22.33","46","16.48"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Професионална гимназия по селско стопанство ""Сергей Румянцев""","1100410","69","29.42","69","20.25"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Средно училище ""Георги Бенковски""","1100509","49","38.43","47","20.47"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Национална професионална гимназия по горско стопанство и дървообработване ""Сава Младенов""","1100511","57","37.35","58","22.82"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Професионална гимназия по строителство електротехника и услуги","1100514","34","31.88","32","27.91"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Васил Левски""","1100612","77","49.4","77","31.33"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Свети Климент Охридски""","1100613","45","51.78","45","29.7"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Професионална гимназия по механоелектротехника ""Академик Ангел Балевски""","1100616","31","27.19","29","18.93"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Национално училище за приложни изкуства ""Проф. Венко Колев""","2902502","24","45.71","24","18.77"
"ЛОВЕЧ","ТРОЯН","С.ЧЕРНИ ОСЪМ","Средно училище ""Васил Левски""","1100610","18","37.11","18","23.11"
"ЛОВЕЧ","УГЪРЧИН","ГР.УГЪРЧИН","Средно училище ""Св. Св. Кирил и Методий""","1100705","13","36.15","13","28.23"
"ЛОВЕЧ","ЯБЛАНИЦА","ГР.ЯБЛАНИЦА","Средно училище ""Васил Левски""","1100805","33","41.06","33","62.56"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Профилирана гимназия ""Д-р Иван Панов""","1202000","25","35.08","25","23.96"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Лесотехническа професионална гимназия","1202011","30","33.4","30","19.88"
"МОНТАНА","БОЙЧИНОВЦИ","С.ВЛАДИМИРОВО","Професионална гимназия по транспорт ""Вл.П.Минчев""","1202052","34","21.12","30","20.25"
"МОНТАНА","БРУСАРЦИ","ГР.БРУСАРЦИ","Средно училище ""Христо Ботев""","1204000","14","36.21","14","35.54"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","Професионална Гимназия ""Димитър Маринов""","1207000","15","29.2","15","25.97"
"МОНТАНА","ВЪЛЧЕДРЪМ","С.ДОЛНИ ЦИБЪР","Средно училище ""Христо Ботев""","1207003","12","23","12","28.46"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","Средно училище ""Иван Вазов""","1208002","52","39.31","51","32.03"
"МОНТАНА","ГЕОРГИ ДАМЯНОВО","С.ГЕОРГИ ДАМЯНОВО","Професионална гимназия по селско стопанство ""Марко Марков""","1206005","10","25.6","8","16.5"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по хранене и земеделие ""Дмитрий Иванович Менделеев""","1202036","38","23.68","38","28.91"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Отец Паисий""","1209003","8","14.13","8","35.06"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Димитър Маринов""","1209005","24","47.79","24","22.19"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Профилирана гимназия ""Найден Геров""","1209006","46","49.28","46","30.99"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по производствени технологии","1209012","49","35.33","49","28.09"
"МОНТАНА","ЛОМ","С.КОВАЧИЦА","Професионална гимназия по селско стопанство ""Дунавска земя""","1209013","11","24.64","11","27.27"
"МОНТАНА","МЕДКОВЕЦ","С.МЕДКОВЕЦ","Средно училище ""Отец Паисий""","1205000","15","28.53","15","17.43"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Природо-математическа профилирана гимназия ""Св. Климент Охридски""","1201001","78","57.92","77","48.15"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Профилирана гимназия с преподаване на чужди езици ""Петър Богдан""","1201002","79","58.9","79","30.1"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Второ средно училище ""Никола Йонков Вапцаров""","1201004","10","31.6","10","20.8"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Седмо средно училище ""Йордан Радичков""","1201011","16","32.63","15","21.67"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Финансово-стопанска професионална гимназия ""Васил Левски""","1201021","58","42.26","61","20.41"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по строителство, архитектура и компютърни науки ""Проф. Арх. Стефан Стефанов""","1201022","71","39.25","72","24.85"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по лека промишленост","1201023","35","25.17","35","21.53"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по техника и електротехника ""Христо Ботев""","1201033","66","33.85","65","18.89"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Шесто средно училище ""Отец Паисий""","1201034","18","26.06","16","22.66"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","Средно училище ""Д-р Петър Берон""","1201200","7","12.57","6","11.33"
"ПАЗАРДЖИК","БАТАК","ГР.БАТАК","Професионална гимназия по горско стопанство и дървообработване ""Стефан Божков""","1302783","12","54","12","48.92"
"ПАЗАРДЖИК","БАТАК","С.НОВА МАХАЛА","Средно училище ""Кирил и Методий""","1300015","11","38.36","11","31.64"
"ПАЗАРДЖИК","БЕЛОВО","ГР.БЕЛОВО","СРЕДНО УЧИЛИЩЕ ""АЛЕКСАНДЪР ИВАНОВ - ЧАПАЙ""","1308667","29","41.17","28","29.45"
"ПАЗАРДЖИК","БРАЦИГОВО","ГР.БРАЦИГОВО","Средно училище ""Народни будители""","1301566","13","38.46","12","27.71"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Св. св. Кирил и Методий""","1301674","74","49.38","71","33.45"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Васил Левски""","1302573","49","59.29","49","46.09"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ДЪРВООБРАБОТВАНЕ ""ИВАН ВАЗОВ""","1302979","18","19.72","18","19.78"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Професионална гимназия по икономика и туризъм ""Алеко Константинов""","1304231","90","36.66","87","29.49"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Национална професионална гимназия по горско стопанство ""Христо Ботев""","1311390","52","31.81","52","37.15"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ДРАГИНОВО","Средно училище ""Методий Драгинов""","1301852","33","49.61","33","38.23"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.КРЪСТАВА","Обединено училище ""Васил Левски""","1301628","12","47.58","12","57"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ПАШОВИ","Обединено училище ""Иван Вазов""","1301514","13","50.69","13","50.38"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.СВЕТА ПЕТКА","Средно училище ""Христо Смирненски""","1302349","33","36","33","61.3"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.КАЛУГЕРОВО","Обединено училище ""Христо Ботев ""","1302114","11","17.27","11","28.55"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Спортно училище град Пазарджик","1300013","60","36.48","59","30.93"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по икономика и мениджмънт","1301139","154","49.88","149","27.3"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Димитър Гачев""","1301234","14","28.86","14","43.14"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО ""ЦАРИЦА ЙОАННА""","1301911","29","12.66","27","26.39"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Профилирана гимназия ""Иван Сергеевич Аксаков""","1302580","21","31.14","21","20.93"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по механоелектротехника","1302769","121","38.7","120","22.78"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по химични и хранителни технологии","1302961","81","23.96","80","23.66"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРОМИШЛЕНИ ТЕХНОЛОГИИ","1303006","9","13.78","10","13.6"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по фризьорство и ресторантьорство-гр.Пазарджик","1303344","19","22.63","18","15.81"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Езикова гимназия ""Бертолт Брехт""","1304290","178","61.79","170","41.74"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по строителство и архитектура","1304332","32","21.44","27","22.96"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Бенковски""","1304948","23","50","23","27.02"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Брегов""","1305338","28","33.61","28","23.18"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Д-р Петър Берон""","1305831","28","36.18","28","25.86"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФИЛИРАНА МАТЕМАТИЧЕСКА ГИМНАЗИЯ Константин Величков","1309018","117","64.21","117","51.88"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Средно училище ""Нешо Бончев""","1302623","57","63.35","56","46.11"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ИНДУСТРИАЛНИ ТЕХНОЛОГИИ МЕНИДЖМЪНТ И ТУРИЗЪМ","1305587","61","31.7","56","22.22"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Средно училище ""Свети Климент Охридски""","1302630","20","51.75","20","32.83"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Професионална гимназия по хранително- вкусови технологии ""Атанас Ченгелев""","1302819","30","39.8","30","39.22"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Обединено училище ""Любен Каравелов""","1304357","16","25.13","16","27"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Средно училище ""Свети Климент Охридски""","1301770","36","31.33","35","30.89"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Възпитателно училище-интернат ""Ангел Узунов"" I-XII клас","1302722","6","20.33","6","35.42"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Ботев""","1301788","47","49.77","47","27.88"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Професионална гимназия по механизация на земеделското стопанство","1302993","21","17.71","21","33.5"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Смирненски""","1303889","16","28.94","16","41.56"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.ВИНОГРАДЕЦ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","1301013","16","34.19","16","39.72"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.СЕМЧИНОВО","Обединено училище ""Христо Ботев""","1301838","7","19.43","7","36.79"
"ПАЗАРДЖИК","СТРЕЛЧА","ГР.СТРЕЛЧА","Средно училище ""Св.Св. Кирил и Методий""","1302662","25","35.6","25","46.82"
"ПАЗАРДЖИК","СЪРНИЦА","ГР.СЪРНИЦА","Средно училище ""Св. св. Кирил и Методий""","1300706","38","46.32","37","44.59"
"ПЕРНИК","БРЕЗНИК","ГР.БРЕЗНИК","Средно училище ""Васил Левски""","1400842","29","52.79","28","35.73"
"ПЕРНИК","ЗЕМЕН","ГР.ЗЕМЕН","Средно училище ""Свeти Свети Кирил и Методий""","1401946","6","37.33","6","23.5"
