"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","27. Средно училище ""Акад. Георги Караславов""","2212027","21","79.19","21","73.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","33 основно училище ""Санкт Петербург""","2212033","63","86.25","62","80.79"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","37. Средно училище ""Райна Княгиня""","2212037","20","54.05","24","74.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","40 Средно училище ""Луи Пастьор""","2212040","112","76.69","110","72.83"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","56. Средно училище ""Професор Константин Иречек""","2212056","117","84.33","117","79.31"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","77 Основно училище Св. Св. Кирил и Методий""","2212077","20","67.4","20","66.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","79 средно училище ""Индира Ганди""","2212079","93","79.37","93","75.72"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","90 Средно училище ""Генерал Хосе де Сан Мартин""","2212090","83","78.04","83","63.98"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","96 Средно училище ""Лев Николаевич Толстой""","2212096","105","77.82","105","67.86"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","97 Средно училище ""Братя Миладинови""","2212097","88","85.83","86","82.41"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","103 Основно училище ""Васил Левски""","2212103","29","15.5","28","21.93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","137 средно училище ""Ангел Кънчев""","2212137","90","80.39","90","75.21"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""Петко Рачов Славейков""","2212553","12","89.08","12","87.38"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ""ЕРИХ КЕСТНЕР""","2212554","3","90.67","3","91.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","10 Средно училище "" Теодор Траянов ""","2213010","75","88.77","75","87.38"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","39 Средно училище ""Петър Динеков""","2213039","60","87.26","59","86.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","81. Средно училище ""Виктор Юго""","2213081","152","86.16","151","83.11"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","82. основно училище ""Васил Евстатиев Априлов""","2213082","46","77.21","46","79.15"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","118 Средно училище ""Академик Людмил Стоянов""","2213118","95","81.63","95","79.96"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","125 СУ ""Боян Пенев"" с изучаване на чужди езици","2213125","152","88.93","152","85.15"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","128 СРЕДНО УЧИЛИЩЕ ""АЛБЕРТ АЙНЩАЙН""","2213128","96","86.48","95","84.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","131. СУ ""Климент Аркадиевич Тимирязев""","2213131","98","90.27","97","86.68"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","144 Средно училище ""Народни будители""","2213144","111","78.85","111","72.42"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","145 Основно училище "" Симеон Радев ""","2213145","130","90.09","130","90.09"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище с изучаване на английски език ""Меридиан 22""","2213502","18","89","18","88.28"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище с ранно чуждоезиково обучение ""ЕСПА""","2213506","34","90.9","34","92.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище с чуждоезиков профил ""Абрахам Линкълн""","2213600","5","89.1","5","89.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище Азбуки","2213721","49","93.4","49","89.01"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","15 Средно училище "" Адам Мицкевич""","2214015","58","79.42","58","71.85"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","16 . ОСНОВНО УЧИЛИЩЕ "" РАЙКО ЖИНЗИФОВ ""","2214016","58","73.04","57","66.86"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","54. СРЕДНО УЧИЛИЩЕ ""Свети ИВАН РИЛСКИ""","2214054","105","85.52","105","79.47"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","63 Основно училище ""Христо Ботев""","2214063","46","86.83","46","86.76"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","98 Начално училище ""Св. св. Кирил и Методий""","2214098","37","86.47","37","75.93"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","101. СРЕДНО УЧИЛИЩЕ ""БАЧО КИРО""","2214101","149","83.53","149","76.81"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","102. oсновно училище"" Панайот Волов""","2214102","45","80.87","45","78.18"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","141 Основно училище ""Народни будители""","2214141","22","58.77","22","56.41"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","1 Средно училище ""Пенчо П. Славейков""","2216001","69","84.93","69","78.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","112 ОСНОВНО УЧИЛИЩЕ ""СТОЯН ЗАИМОВ""","2216112","139","85.11","139","83.36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","129 Основно Училище ""Антим -І""","2216129","80","86.83","80","84.69"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно средно училище ""УВЕКИНД""","2216532","43","80","43","83.74"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","53 ОСНОВНО УЧИЛИЩЕ ""НИКОЛАЙ ХРЕЛКОВ""","2217053","42","77.62","42","70.73"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","66 Средно училище ""Филип Станиславов""","2217066","9","43.28","9","39.22"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","72 Основно училище "" Христо Ботев ""","2217072","20","87.53","20","87.38"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","88. Средно училище ""Димитър Попниколов""","2217088","127","79.24","126","75.62"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","149 Средно училище ,,Иван Хаджийски""","2217149","64","82.63","65","71.38"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ ""СОФИЯ""","2217151","113","85.95","112","84.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Монтесори"" ЕООД","2217525","13","81.73","13","71.35"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ""ТОМАС ЕДИСЪН""","2217722","16","96.44","16","95.22"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","83. Основно училище ""Елин Пелин""","2218083","32","81.85","30","71.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Изгрев""","2218703","9","89.06","9","91.78"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","24 Средно училище ""П.К.Яворов""","2219024","5","56.9","5","84.6"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","42. Основно училище "" Хаджи Димитър""","2219042","103","79.76","103","75.61"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","44. Средно училище ""Неофит Бозвели""","2219044","79","82.51","79","76.45"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","49-то Основно училище ""Бенито Хуарес""","2219049","119","83.89","119","77.91"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","95 СУ ""Проф. Иван Шишманов""","2219095","59","73","59","64.57"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","106 Основно училище "" Григорий Цамблак ""","2219106","8","40.44","8","52.56"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","124 ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","2219124","7","36.57","7","40.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","130. средно училище ""Стефан Караджа""","2219130","11","57.82","11","58.27"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","143 основно училище ""Георги Бенковски""","2219143","96","84.13","96","78.11"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","199 Основно Училище Свети Апостол Йоан Богослов","2219199","49","80.91","49","75.1"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","14. средно училище ""Проф. д-р Асен Златаров""","2220014","40","91.29","40","84.3"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","29. Средно училище ""Кузман Шапкарев""","2220029","10","83.55","10","80.7"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","48 ОСНОВНО УЧИЛИЩЕ ""ЙОСИФ КОВАЧЕВ""","2220048","44","78.93","44","78.61"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","58 Основно училище ""Сергей Румянцев""","2220058","41","75.09","41","65.02"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","59 ОБЕДИНЕНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","2220059","18","18.28","18","31.31"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","60 ОУ ""Св.св.Кирил и Методий""","2220060","49","79.7","49","73.95"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","100 ОСНОВНО УЧИЛИЩЕ ""НАЙДЕН ГЕРОВ""","2220100","4","63.25","4","73.88"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","23 Средно училище ""Фредерик Жолио-Кюри""","2221023","59","85.37","59","82.73"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","31 Средно училище за чужди езици и математика ""Иван Вазов""","2221031","99","91.21","98","88.63"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","93-то Средно училище ""Александър Теодоров - Балан""","2221093","35","84.71","35","82.06"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","94 СРЕДНО УЧИЛИЩЕ ""Димитър Страшимиров""","2221094","54","36.9","53","39.04"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","109 Основно училище ""Христо Смирненски""","2221109","102","85.94","102","82.85"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ""ПРОФ. ВАСИЛ ЗЛАТАРСКИ""","2221138","94","86.82","95","83.71"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","148 ОСНОВНО УЧИЛИЩЕ ""ПРОФЕСОР Д-Р ЛЮБОМИР МИЛЕТИЧ""","2221148","83","75.97","83","71.77"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ""ОБРАЗОВАТЕЛНИ ТЕХНОЛОГИИ""","2221501","49","89.09","49","81.84"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Джани РоДари"" ЕООД","2221614","9","82.72","9","74.89"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно Основно училище ""Питагор""","2221621","44","94.33","44","92.47"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","6 ОУ ""Граф Игнатиев""","2222006","94","82.97","94","78.29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","7. СРЕДНО УЧИЛИЩЕ ""СВ. СЕДМОЧИСЛЕНИЦИ""","2222007","96","88.08","94","87.73"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","12 Средно училище "" Цар Иван Асен II""","2222012","70","81.47","69","81.72"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","38 основно училище""Васил Априлов""","2222038","94","90.49","94","84.12"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","127 СРЕДНО УЧИЛИЩЕ ""Иван Николаевич Денкоглу""","2222127","20","77.25","20","75.7"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","133 Средно училище „Александър Сергеевич Пушкин”","2222133","98","87.13","98","82.91"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","8. Средно училище ""Васил Левски""","2223008","95","84.62","95","85.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","55 СРЕДНО УЧИЛИЩЕ ""ПЕТКО КАРАВЕЛОВ""","2223055","187","90.19","186","87.7"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","20. Oсновно училище ""Тодор Минков"" с ранно чуждоезиково обучение по френски и немски език","2224020","110","86.96","110","84.98"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","22 Средно езиково училище ""Георги Стойков Раковски""","2224022","95","86.24","95","82.87"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","41 основно училище ""Св. Патриарх Евтимий""","2224041","72","78.78","71","73.94"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","47 Средно училище ""Христо Груев Данов""","2224047","60","85.04","60","81.53"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","73.СУ с преподаване на чужди езици ""Владислав Граматик""","2224073","79","87.7","79","82.84"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","104 основно училище ""Захари Стоянов""","2224104","115","85.98","115","84.38"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ""","2224121","89","85.63","89","80.19"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","126 ОСНОВНО УЧИЛИЩЕ ""Петко Юрданов Тодоров""","2224126","91","85.39","91","82.24"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ по изкуства и чужди езици ""Артис""","2224544","8","84.81","7","81.71"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Куест""","2224672","5","66.8","5","91.9"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Прогресивно образование""","2224677","13","89.38","13","82.15"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално музикално училище ""Любомир Пипков""","2902101","64","86.93","64","78.36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","2902701","75","89.45","75","85.43"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БИСТРИЦА","192. СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","2218192","19","81.61","18","73.03"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БУСМАНЦИ","65 основно училище ""Св. Св. Кирил и Методий""","2207065","13","73.58","13","68.88"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ВЛАДАЯ","86 Основно училище ""Св. Климент Охридски""","2202086","17","74.91","18","69.72"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ВОЛУЯК","146 Основно училище ""Патриарх Евтимий""","2203146","23","74.89","23","74.41"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ГЕРМАН","84 ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","2218084","43","80.71","43","76.92"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ГОРНИ БОГРОВ","115 Основно Училище ""Свети, свети Кирил и Методий""","2210115","21","67.74","21","62.5"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ДОБРОСЛАВЦИ","179 Основно училище ""Васил Левски""","2215179","11","52.05","11","57.41"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ДОЛНИ ПАСАРЕЛ","202 ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","2218202","7","88.07","7","79.36"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЖЕЛЕЗНИЦА","191 ОСНОВНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""","2218191","22","76.91","22","71.23"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","71 Средно училище ""Пейо Яворов""","2218071","25","70.36","26","60.48"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЛОЗЕН","200 Основно училище ""Отец Паисий""","2218200","12","86.42","12","76.96"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЛОЗЕН","201 ОСНОВНО УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""","2218201","25","83.96","25","79.54"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.МРАМОР","175 основно училище ""Васил Левски""","2203175","15","73.8","15","70.03"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.МЪРЧАЕВО","152 ОСНОВНО УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""","2202152","5","70.1","5","62.9"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.НЕГОВАН","176 ОУ","2215176","25","77.1","26","71.62"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.СВЕТОВРАЧЕНЕ","177 Основно училище "" Св.Св.Кирил и Методий""","2215177","11","70.36","11","66.23"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЧЕПИНЦИ","160 Основно училище "" Кирил и Методий""","2215160","16","64.34","16","57.66"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЯНА","116 Основно училище ""Паисий Хилендарски""","2210116","3","55.5","3","31.5"
"ЧУЖБИНА","ЧУЖБИНА","Братислава","Българско средно училище ""Христо Ботев""","2900001","5","67.6","5","62.4"
"ЧУЖБИНА","ЧУЖБИНА","Прага","Българско средно училище ""Д-р Петър Берон""","2900102","6","76.58","6","76.83"
"СОФИЯ-ОБЛАСТ","АНТОН","С.АНТОН","Основно училище ""Свети Свети Кирил и Методий""","2307255","7","55.86","7","70.64"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","Средно училище ""Летец Христо Топракчиев""","2308970","64","74.44","64","69.37"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","С.ХЕРАКОВО","Основно училище ""Свети Свети Кирил и Методий""","2308988","1","65","1","46"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище ""Свети Свети Кирил и Методий""","2301045","46","76.18","46","73.99"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище ""Васил Левски""","2308753","29","47.55","30","41.07"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище "" Никола Йонков Вапцаров""","2308760","118","87.36","116","84.44"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ВРАЧЕШ","Основно училище ""Отец Паисий""","2309015","36","54.24","35","54.31"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ЛИТАКОВО","Основно училище ""Васил Левски""","2308415","13","39.31","13","42.92"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.НОВАЧЕНЕ","Основно училище ""Васил Левски""","2309766","8","39.88","8","43.25"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.СКРАВЕНА","Основно училище ""Свети Свети Кирил и Методий""","2309022","13","74.77","13","71"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ТРУДОВЕЦ","Основно училище ""Любен Каравелов""","2300114","12","73.5","12","74.88"
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","Средно училище ""Проф. д-р Асен Златаров""","2300163","19","79.68","18","64.08"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.АПРИЛОВО","Обединено училище ""Свети Свети Кирил и Методий""","2309200","8","38.19","8","48.56"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","Средно училище ""Христо Ботев""","2309225","49","61.61","49","55.96"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ОСОИЦА","ЧОУ ""Космос""","2300005","3","85.67","3","90.33"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Средно училище ""Неофит Рилски""","2306213","36","57.22","36","57.85"
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","Средно училище ""Христо Ботев""","2300214","25","62.6","25","53.2"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Средно училище ""Васил Левски""","2300170","36","73.35","35","70.09"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Начално училище ""Христо Ботев""","2307576","72","75.63","70","69.9"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ГАБРА","Основно училище ""Отец Паисий""","2309080","6","84.17","6","79.5"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ДОГАНОВО","Основно училище ""Свети Свети Кирил и Методий""","2309684","5","52.5","5","56.4"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Начално училище ""Отец Паисий""","2306477","7","87.29","7","87.29"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Основно училище ""Стефан Стефанов""","2308778","10","68","10","63.85"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЛЕСНОВО","Основно училище ""Христо Ботев""","2309691","9","52.94","9","46.5"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.НОВИ ХАН","Основно училище ""Свети свети Кирил и Методий""","2309410","27","82.93","26","81.71"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.РАВНО ПОЛЕ","Основно училище ""Христо Ботев""","2309264","4","81.75","4","67.25"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Средно училище ""Христо Ясенов""","2300195","66","82.05","66","74.67"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Основно училище ""Христо Ботев""","2308785","6","49.5","6","65.08"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","С.ЛОПЯН","Основно училище ""Христо Ботев""","2303456","13","38.42","12","59.75"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Средно училище ""Свети Паисий Хилендарски""","2308792","28","76.57","28","68.11"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Средно училище ""Христо Ботев""","2300188","64","69.9","59","62.89"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Основно Училище ""Димчо Дебелянов""","2304101","28","36.41","28","41.68"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Основно училище ""Свети Свети Кирил и Методий""","2308810","64","49","62","64.17"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","С.ВАКАРЕЛ","Обединено Училище ""Христо Смирненски""","2309054","11","59.68","11","68.41"
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","Средно училище ""Любен Каравелов""","2306331","15","86.53","15","80.87"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Средно училище ""Св. Климент Охридски""","2303490","25","75.4","25","70.94"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Основно училище ""Св.св. Кирил и Методий""","2309531","31","84.26","31","80.4"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","С.КОСТЕНЕЦ","Основно училище ""Константин Костенечки""","2304763","15","53.7","15","49.37"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","С.МОМИН ПРОХОД","Основно училище "" Христо Смирненски""","2309532","8","93.44","8","94.13"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Второ основно училище ""Васил Левски""","2300067","15","73.83","15","68.47"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Първо основно училище ""Васил Левски""","2308290","16","59.97","16","51.5"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Средно училище ""Д-р Петър Берон""","2309638","80","82.98","80","75.13"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","С.ПЕТЪРЧ","Основно училище ""Отец Паисий""","2302142","17","83.47","17","76.35"
"СОФИЯ-ОБЛАСТ","МИРКОВО","С.МИРКОВО","Основно училище ""Георги Бенковски""","2307277","7","64.57","7","53.5"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Начално училище ""Тодор Генчев Влайков""","2308850","51","75.21","49","71.02"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Основно училище ""Васил Левски""","2309862","45","79.63","45","71.81"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ВИДРАРЕ","Основно училище ""Васил Левски""","2309321","8","53.25","8","58.06"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ДЖУРОВО","Основно училище ""Христо Ботев""","2309314","12","49.42","12","51.96"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ОСИКОВИЦА","Основно училище Любен Каравелов","2309339","12","38.67","11","54.32"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.РАЗЛИВ","Основно училище ""Христо Ботев""","2309875","3","40.5","3","40.33"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Св. Св. Кирил и Методий""","2301881","35","78.9","36","67.78"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Средно училище ""Отец Паисий""","2303106","20","80.1","20","76.03"
