"﻿""﻿Област""","Община","Населено място","Код по Админ","Училище","БЕЛ Брой","БЕЛ Ср.успех","МАТ Брой","МАТ Ср.успех","ИСТ Брой","ИСТ Ср.успех","ФА Брой","ФА Ср.успех","ГЕО Брой","ГЕО Ср.успех","ХООС Брой","ХООС Ср.успех","ФИЛ Брой","ФИЛ Ср.успех","БЗО Брой","БЗО Ср.успех","АЕ Брой","АЕ Ср.успех","РЕ Брой","РЕ Ср.успех","НЕ Брой","НЕ Ср.успех","ИспЕ Брой","ИспЕ Ср.успех","ФрЕ Брой","ФрЕ Ср.успех","ИтЕ Брой","ИтЕ Ср.успех"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 629","Професионална гимназия по облекло ""Станка Николица Спасо-Еленина""","15","3,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 604","Професионална гимназия по селско стопанство  и хранително-вкусови технологии  ""Ангел Кънчев""","24","3,01","0","0,00","0","0,00","0","0,00","2","3,27","0","0,00","1","4,21","19","3,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 607","Професионална гимназия по транспорт  и строителство  ""Христо Смирненски""","7","3,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 603","Професионална гимназия   по химични технологии и биотехнологии  ""Мария Кюри""","37","3,19","0","0,00","0","0,00","0","0,00","4","3,37","0","0,00","0","0,00","20","3,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 601","Професионална гимназия по   икономика ""Робер Шуман""","96","3,71","0","0,00","2","4,14","0","0,00","4","3,80","1","4,35","0","0,00","66","3,91","11","4,07","2","4,64","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 602","Национална професионална техническа гимназия    ""Шандор Петьофи""","112","3,58","0","0,00","0","0,00","17","3,85","25","3,09","0","0,00","1","4,50","33","3,47","26","3,89","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 612","Средно училище  ""Христо Ботев""","18","3,44","0","0,00","0","0,00","0","0,00","7","3,86","0","0,00","0","0,00","11","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","РАЗГРАД","ГР.РАЗГРАД","1 702 640","Спортно училище - Разград","22","3,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","САМУИЛ","С.САМУИЛ","1 702 901","Средно училище  ""Свети Свети  Кирил и  Методий""","16","3,67","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","4,49","1","3,42","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РАЗГРАД","ЦАР КАЛОЯН","ГР.ЦАР КАЛОЯН","1 703 601","Средно училище ""Христо Ботев""","17","3,59","0","0,00","0","0,00","0","0,00","9","3,95","0","0,00","0","0,00","8","4,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 005","Професионална гимназия","19","3,06","0","0,00","0","0,00","0","0,00","3","2,62","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","БЯЛА","ГР.БЯЛА","1 802 004","Средно  училище  ""Панайот Волов""","31","3,94","0","0,00","0","0,00","0","0,00","12","3,11","0","0,00","0","0,00","8","3,71","10","4,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","ВЕТОВО","ГР.ВЕТОВО","1 803 001","Средно училище    ""Васил Левски"" с професионални паралелки","13","3,04","0","0,00","0","0,00","0","0,00","3","2,86","0","0,00","0","0,00","11","3,26","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","ВЕТОВО","ГР.ГЛОДЖЕВО","1 803 005","Средно училище   ""Христо Ботев""","11","3,69","1","3,01","1","5,75","0","0,00","7","3,25","1","5,86","0","0,00","2","4,13","1","3,08","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 008","Професионална гимназия  по селско стопанство    ""К. А. Тимирязев""","27","3,20","0","0,00","0","0,00","0","0,00","26","3,05","0","0,00","0","0,00","0","0,00","1","3,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","ДВЕ МОГИЛИ","ГР.ДВЕ МОГИЛИ","1 804 007","Средно училище ""Св. св. Кирил и Методий""","20","3,98","0","0,00","1","5,70","0","0,00","18","3,81","0","0,00","0","0,00","0","0,00","1","4,81","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 201","Английска езикова гимназия "" Гео Милев""","99","5,09","4","4,11","0","0,00","1","5,85","0","0,00","0","0,00","0","0,00","4","4,70","88","5,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 202","Математическа гимназия  ""Баба Тонка""","122","5,09","53","5,29","0","0,00","0","0,00","0","0,00","0","0,00","2","5,71","9","5,29","58","5,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","2 902 105","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА   ""ПРОФ.ВЕСЕЛИН СТОЯНОВ""","38","4,17","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,27","11","4,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 301","Професионална гимназия по електротехника и електроника   ""Апостол Арнаудов""","89","3,85","1","4,26","0","0,00","0","0,00","9","2,97","0","0,00","0","0,00","44","3,82","38","4,26","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 313","Професионална  гимназия по строителство,   архитектура и геодезия ""Пеньо Пенев""","65","4,02","1","3,50","0","0,00","0","0,00","5","3,23","0","0,00","0","0,00","16","3,98","25","3,75","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 302","Професионална гимназия по дървообработване и вътрешна архитектура  "" Йосиф Вондрак"" - Русе","14","2,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,21","1","2,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 315","Професионална гимназия   по  промишлени технологии    ""Атанас Цонев Буров""","54","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 310","Професионална гимназия   по икономика и управление ""Елиас Канети""","128","4,38","3","4,00","9","3,70","0","0,00","7","4,42","0","0,00","46","4,41","9","4,29","53","4,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 306","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО МЕХАНОТЕХНИКА ""ЮРИЙ ГАГАРИН""","21","3,29","0","0,00","0","0,00","0","0,00","1","2,48","0","0,00","0","0,00","3","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 307","Професионална гимназия по облекло  ""Недка Иван Лазарова""","62","3,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 311","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО   РЕЧНО КОРАБОСТРОЕНЕ И КОРАБОПЛАВАНЕ","59","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,21","46","3,35","12","3,78","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 305","Професионална гимназия   по селско стопанство ""Ангел Кънчев""","19","3,11","1","2,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 309","Професионална гимназия  по туризъм ""Иван П. Павлов""","112","3,87","0","0,00","1","3,32","0","0,00","8","3,59","0","0,00","1","4,78","12","3,96","32","4,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 312","Професионална гимназия по   транспорт","36","3,32","0","0,00","1","3,27","0","0,00","0","0,00","0","0,00","0","0,00","1","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 213","Първо частно средно училище  ""Леонардо да Винчи"" ООД","6","4,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,12","5","4,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 401","Спортно училище  ""Майор Атанас Узунов""","31","3,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,38","9","4,36","6","3,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 208","Средно училище   ""Възраждане""","46","3,84","0","0,00","0","0,00","0","0,00","3","4,13","0","0,00","2","4,03","18","3,89","22","4,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 209","Средно училище ""Васил Левски""","50","4,40","7","4,09","1","5,32","0","0,00","2","4,84","0","0,00","2","4,24","22","4,94","16","4,51","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 210","Духовно училище","5","3,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,46","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 203","Средно училище за европейски езици  ""Свети Константин-Кирил Философ""","101","4,92","7","4,29","1","5,64","0","0,00","6","4,69","0","0,00","7","4,65","11","5,23","62","4,99","0","0,00","3","5,32","1","5,07","3","5,26","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 207","Средно училище  ""Христо Ботев""","71","4,44","3","3,59","2","3,12","0","0,00","15","4,12","1","5,64","1","3,87","6","4,37","40","4,50","2","4,32","1","5,68","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 204","Средно училище с преподаване на немски език        ""Фридрих Шилер""","69","4,90","3","5,37","0","0,00","0","0,00","2","4,34","0","0,00","1","5,53","11","4,18","34","4,80","0","0,00","18","5,12","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 206","Средно училище  ""Йордан Йовков""","20","3,80","0","0,00","0","0,00","0","0,00","3","3,76","0","0,00","0","0,00","10","3,79","7","4,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","РУСЕ","ГР.РУСЕ","1 806 215","Частна профилирана английска гимназия  ""Джордж Байрон""","6","4,03","0","0,00","1","3,06","0","0,00","0","0,00","0","0,00","1","3,45","0","0,00","4","4,80","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","1 807 008","Средно  училище   ""Св.Паисий Хилендарски""","9","3,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,99","1","5,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","1 900 201","Средно училище ""Васил Левски""","31","3,47","0","0,00","0","0,00","0","0,00","29","3,25","0","0,00","0","0,00","1","3,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","1 900 327","Професионална гимназия по облекло, обслужване и транспорт","42","3,12","0","0,00","0","0,00","0","0,00","15","3,42","0","0,00","0","0,00","22","3,93","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","1 900 301","Средно училище ""Васил Левски""","61","3,88","0","0,00","1","4,90","0","0,00","11","3,96","0","0,00","0","0,00","42","5,20","5","4,51","2","4,26","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","1 900 302","Средно училище ""Йордан Йовков""","16","3,52","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","1 900 303","Средно  училище   ""Христо Ботев""","23","3,58","0","0,00","1","5,32","1","3,10","9","3,15","1","5,50","0","0,00","7","3,27","4","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","1 900 405","Професионална гимназия по механизация   на селското стопанство ""Никола Йонков Вапцаров""","32","2,93","0","0,00","0","0,00","0","0,00","1","2,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 507","Професионална земеделска гимназия ""Добруджа""","51","2,92","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","30","3,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 504","Езикова гимназия ""Пейо Яворов""","72","5,03","3","5,20","3","4,48","0","0,00","0","0,00","0","0,00","0","0,00","12","5,11","42","4,83","0","0,00","11","5,57","0","0,00","1","5,89","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 503","Природоматематическа гимназия ""Св.Климент Охридски""","68","4,61","4","4,71","2","4,89","0","0,00","9","3,98","0","0,00","5","4,82","16","5,24","32","4,66","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 505","Професионална гимназия по механотехника ""Владимир Комаров""","60","3,27","0","0,00","1","3,42","0","0,00","1","3,22","0","0,00","0","0,00","2","3,31","2","5,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 509","Професионална гимназия по лека промишленост ""Пенчо Славейков""","21","3,03","0","0,00","1","2,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 506","Професионална гимназия по стопанско управление, администрация и услуги ""Атанас Буров""","99","4,22","3","3,58","1","5,86","0","0,00","16","3,67","1","5,67","2","4,61","22","3,77","25","4,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","1 900 508","Професионална гимназия по строителство ""Пеньо Пенев""","28","3,42","0","0,00","0","0,00","0","0,00","6","3,05","0","0,00","9","4,05","8","3,22","2","4,77","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
