"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","121 СРЕДНО УЧИЛИЩЕ ""ГЕОРГИ ИЗМИРЛИЕВ""","2224121","121","87.56","121","88.66"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","126 ОСНОВНО УЧИЛИЩЕ ""Петко Юрданов Тодоров""","2224126","89","81.69","89","80.16"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","ЧСУ по изкуства и чужди езици ""Артис""","2224544","7","74.86","7","77.36"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Куест""","2224672","8","79.63","8","81.06"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Частно основно училище ""Прогресивно образование""","2224677","17","82.74","17","87.97"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национално музикално училище ""Любомир Пипков""","2902101","64","82.56","64","76.03"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","2902701","78","85.47","78","86.74"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БИСТРИЦА","192. СРЕДНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","2218192","24","77.98","24","75.17"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БУСМАНЦИ","65 основно училище ""Св. Св. Кирил и Методий""","2207065","9","55.22","9","51.33"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ВЛАДАЯ","86 Основно училище ""Св. Климент Охридски""","2202086","22","71.2","22","61.23"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ВОЛУЯК","146 Основно училище ""Патриарх Евтимий""","2203146","19","69.97","19","69.42"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ГЕРМАН","84 ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""","2218084","49","81.19","49","78.68"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ГОРНИ БОГРОВ","115 Основно Училище ""Свети, свети Кирил и Методий""","2210115","17","67.44","17","66.35"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ДОБРОСЛАВЦИ","179 Основно училище ""Васил Левски""","2215179","10","73.8","10","75.55"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ДОЛНИ ПАСАРЕЛ","202 ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""","2218202","6","62.17","6","68"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЖЕЛЕЗНИЦА","191 ОСНОВНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""","2218191","13","81.23","13","84.58"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","71 Средно училище ""Пейо Яворов""","2218071","29","62.71","29","59.33"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЛОЗЕН","200 Основно училище ""Отец Паисий""","2218200","19","69.84","19","62.61"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЛОЗЕН","201 ОСНОВНО УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""","2218201","33","81","32","75.98"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.МРАМОР","175 основно училище ""Васил Левски""","2203175","25","79.22","25","82.98"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.МЪРЧАЕВО","152 ОСНОВНО УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""","2202152","6","58.42","6","57.67"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.НЕГОВАН","176 ОУ","2215176","20","71.8","20","72.95"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.СВЕТОВРАЧЕНЕ","177 Основно училище "" Св.Св.Кирил и Методий""","2215177","10","60.5","10","54"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЧЕПИНЦИ","160 Основно училище "" Кирил и Методий""","2215160","11","70.86","11","66.59"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.ЯНА","116 Основно училище ""Паисий Хилендарски""","2210116","5","38.2","5","31"
"ЧУЖБИНА","ЧУЖБИНА","Братислава","Българско средно училище ""Христо Ботев""","2900001","4","71.75","3","77.67"
"ЧУЖБИНА","ЧУЖБИНА","Прага","Българско средно училище ""Д-р Петър Берон""","2900102","7","54.29","7","43.14"
"СОФИЯ-ОБЛАСТ","АНТОН","С.АНТОН","Основно училище ""Свети Свети Кирил и Методий""","2307255","6","60.92","6","51.5"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","Средно училище ""Летец Христо Топракчиев""","2308970","70","74.78","70","74.06"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","С.ХЕРАКОВО","Основно училище ""Свети Свети Кирил и Методий""","2308988","5","41.2","4","30.75"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище ""Свети Свети Кирил и Методий""","2301045","61","74.38","61","68.98"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище ""Васил Левски""","2308753","26","49.65","26","47.46"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","Основно училище "" Никола Йонков Вапцаров""","2308760","112","81.4","109","82.64"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ВРАЧЕШ","Основно училище ""Отец Паисий""","2309015","27","61.43","27","58.61"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ЛИТАКОВО","Основно училище ""Васил Левски""","2308415","8","33.88","8","35.13"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.НОВАЧЕНЕ","Основно училище ""Васил Левски""","2309766","11","44.18","11","37.05"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.СКРАВЕНА","Основно училище ""Свети Свети Кирил и Методий""","2309022","7","63.93","5","76.7"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","С.ТРУДОВЕЦ","Основно училище ""Любен Каравелов""","2300114","20","83.08","20","76.18"
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","Средно училище ""Проф. д-р Асен Златаров""","2300163","22","75.25","22","62"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.АПРИЛОВО","Средно училище ""Свети Свети Кирил и Методий""","2309200","8","60.69","8","36.44"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","Средно училище ""Христо Ботев""","2309225","34","68.74","34","62.56"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ОСОИЦА","ЧСУ ""Космос""","2300005","6","66","6","47"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","Средно училище ""Неофит Рилски""","2306213","30","56.13","30","61.58"
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","Средно училище ""Христо Ботев""","2300214","19","77.89","19","73"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Средно училище ""Васил Левски""","2300170","32","68.67","32","69.75"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","Начално училище ""Христо Ботев""","2307576","74","83.68","72","84.13"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ГАБРА","Основно училище ""Отец Паисий""","2309080","6","84.5","6","77.75"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ДОГАНОВО","Основно училище ""Свети Свети Кирил и Методий""","2309684","7","43.64","7","38.21"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Начално училище ""Отец Паисий""","2306477","12","85.25","12","85.54"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","Основно училище ""Стефан Стефанов""","2308778","11","74.82","11","75.86"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЛЕСНОВО","Основно училище ""Христо Ботев""","2309691","11","49.45","11","47.18"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.МУСАЧЕВО","Основно училище ""Иван Вазов""","2309403","7","55.36","7","48.57"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.НОВИ ХАН","Основно училище ""Свети свети Кирил и Методий""","2309410","36","78.31","35","77.4"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.РАВНО ПОЛЕ","Основно училище ""Христо Ботев""","2309264","9","70.94","9","62.67"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Средно училище ""Христо Ясенов""","2300195","74","70.41","74","66.14"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","Основно училище ""Христо Ботев""","2308785","6","60.08","6","58.75"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","С.ЛОПЯН","Основно училище ""Христо Ботев""","2303456","16","56.13","17","49.24"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","Средно училище ""Свети Паисий Хилендарски""","2308792","34","77.9","34","73.46"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Средно училище ""Христо Ботев""","2300188","74","68.88","74","64.01"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Основно Училище ""Димчо Дебелянов""","2304101","29","17.93","29","18.86"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","Основно училище ""Свети Свети Кирил и Методий""","2308810","55","44.29","55","60.07"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","С.ВАКАРЕЛ","Обединено Училище ""Христо Смирненски""","2309054","11","52.09","11","58.27"
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","Средно училище ""Любен Каравелов""","2306331","7","60.14","7","54.57"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Средно училище ""Св. Климент Охридски""","2303490","36","74.17","36","74.56"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","Основно училище ""Св.св. Кирил и Методий""","2309531","27","74.91","27","75.78"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","С.КОСТЕНЕЦ","Основно училище ""Константин Костенечки""","2304763","18","60.44","16","61.94"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","С.МОМИН ПРОХОД","Основно училище "" Христо Смирненски""","2309532","11","78.14","11","83.59"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Второ основно училище ""Васил Левски""","2300067","29","73.97","29","65.45"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Първо основно училище ""Васил Левски""","2308290","15","66.6","15","65.77"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","Средно училище ""Д-р Петър Берон""","2309638","63","77.52","63","73.83"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","С.ДРАГОВИЩИЦА","Начално училище ""Отец Паисий""","2300012","6","54.92","6","52.92"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","С.ПЕТЪРЧ","Основно училище ""Отец Паисий""","2302142","16","78.5","16","64.88"
"СОФИЯ-ОБЛАСТ","МИРКОВО","С.МИРКОВО","Основно училище ""Георги Бенковски""","2307277","13","49.69","13","47"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","Начално училище ""Тодор Генчев Влайков""","2308850","58","69.82","57","67.36"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","Основно училище ""Васил Левски""","2309862","31","83.42","30","84.98"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ВИДРАРЕ","Основно училище ""Васил Левски""","2309321","2","41.5","2","46"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ДЖУРОВО","Основно училище ""Христо Ботев""","2309314","12","46.71","12","40.25"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.ОСИКОВИЦА","Основно училище Любен Каравелов","2309339","8","33.63","9","51.44"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","С.РАЗЛИВ","Основно училище ""Христо Ботев""","2309875","5","29.2","5","61.8"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Св. Св. Кирил и Методий""","2301881","46","81.65","46","74.21"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Средно училище ""Отец Паисий""","2303106","24","77.98","24","75.06"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Обединено училище ""Неофит Рилски""","2303825","51","33.4","46","38.2"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Начално училище ""Станислав Доспевски""","2308899","60","73.63","59","71.53"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Митрополит Авксентий Велешки""","2308917","41","71.61","41","64.15"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","Основно училище ""Христо Максимов""","2308924","22","68.07","21","72.07"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.ГОВЕДАРЦИ","Основно училище ""Димчо Дебелянов""","2300062","7","65.14","7","72.5"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.РАДУИЛ","Основно училище ""Христо Смирненски""","2309353","9","80.89","9","86.72"
"СОФИЯ-ОБЛАСТ","САМОКОВ","С.ЯРЛОВО","Основно училище "" Васил Левски""","2309606","6","42.67","6","58.75"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Начално училище ""Д-р Петър Берон""","2304051","8","79.19","8","85.31"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","Средно училище ""Иван Вазов""","2308867","63","85.8","63","68.8"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ВЛАДО ТРИЧКОВ","Основно училище ""Елин Пелин""","2309928","3","65.17","3","53.17"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ИСКРЕЦ","Основно училище ""Свети Иван Рилски""","2308828","8","69.25","8","69"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ЛАКАТНИК(ГАРА ЛАКАТНИК)","Основно училище ""Христо Ботев""","2309111","1","40","1","66"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.РЕБРОВО","Основно училище ""Д-р Петър Берон""","2309912","9","72.39","9","69.11"
"СОФИЯ-ОБЛАСТ","СВОГЕ","С.ЦЕРОВО","Основно училище ""Васил Левски""","2302003","10","67.3","10","56.35"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","Средно училище Св.Св. Кирил и Методий""","2306517","58","65.02","55","59.92"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","С.АЛДОМИРОВЦИ","Обединено Училище ""Иван Вазов""","2306518","15","58.63","13","58.81"
"СОФИЯ-ОБЛАСТ","ЧАВДАР","С.ЧАВДАР","Основно училище ""Св. Св. Кирил и Методий""","2309499","8","72.44","9","70.61"
"СОФИЯ-ОБЛАСТ","ЧЕЛОПЕЧ","С.ЧЕЛОПЕЧ","Основно училище ""Св. Св. Кирил и Методий""","2307223","17","85.15","17","81.44"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.БРАТЯ ДАСКАЛОВИ","Средно училище ""Христо Ботев""","2403098","5","60.8","5","49.3"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ОРИЗОВО","Основно училище ""Христо Ботев""","2403102","12","55.17","12","49.42"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ПАРТИЗАНИН","Основно училище ""Георги Сава Раковски""","2403103","2","33.5","4","41.5"
"СТАРА ЗАГОРА","БРАТЯ ДАСКАЛОВИ","С.ЧЕРНА ГОРА","Основно училище ""Свети свети Кирил и Методий""","2403105","14","41.89","14","26.14"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","Средно училище ""Христо Смирненски""","2406129","25","46.64","25","46.36"
"СТАРА ЗАГОРА","ГУРКОВО","С.ПАНИЧЕРЕВО","Основно училище ""Св.Св. Кирил и Методий""","2406130","16","51.94","18","58.39"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Средно училище ""Васил Левски""","2404107","37","51.74","37","41.32"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Първо основно училище ""Свети Паисий Хилендарски""","2404109","22","59.59","22","69.82"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","Второ основно училище"" Христо Ботев""","2404110","26","51.29","27","62.91"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","С.ОБРУЧИЩЕ","Основно училище ""Свети Свети Кирил и Методий""","2404113","7","41.71","7","41.36"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Средно училище ""Екзарх Антим I""","2400264","70","80.54","70","76.94"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Кулата""","2400271","51","72.53","51","75.57"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Георги Кирков""","2400272","69","77.85","70","75.91"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Свети Паисий Хилендарски""","2400273","46","73.38","44","73.59"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","ОСНОВНО УЧИЛИЩЕ ""МАТИ БОЛГАРИЯ""","2400274","74","68.82","74","68.78"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Чудомир""","2400275","40","66.18","40","54.28"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Никола Йонков Вапцаров""","2400276","88","83.25","88","78.86"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","Основно училище ""Антон Страшимиров""","2400277","37","43.49","42","41.92"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.ШИПКА","Основно училище ""Свети свети Кирил и Методий""","2400289","5","55.7","5","58.2"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.БУЗОВГРАД","Основно училище ""Васил Левски""","2400278","6","55","6","46.42"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ГОРНО ЧЕРКОВИЩЕ","Основно училище""Свети Климент Охридски""","2400279","6","37.25","6","45.17"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ЕНИНА","Основно училище ""Христо Ботев""","2400280","15","76.87","15","73.87"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КОПРИНКА","Основно училище ""Кирил и Методий""","2400281","5","32.8","5","42.7"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КРЪН","Основно училище ""Свети Климент Охридски""","2400282","9","72.06","9","69.17"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.КЪНЧЕВО","Основно училище Свети Свети Кирил и Методий""","2400283","3","34","3","41"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ОВОЩНИК","Основно училище ""Д-р Петър Берон""","2400284","10","63.5","10","64.5"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.РЪЖЕНА","Обединено училище ""Свети Свети Кирил и Методий""","2400286","17","38.91","18","43.86"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ХАДЖИДИМИТРОВО","Основно училище Свети Паисий Хилендарски","2400287","7","46.93","7","52"
"СТАРА ЗАГОРА","КАЗАНЛЪК","С.ШЕЙНОВО","Основно училище ""Д-р Петър Берон""","2400288","8","27.56","8","21.75"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","Основно училище ""Христо Ботев""","2405116","17","42.65","17","28.41"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ВЕТРЕН","Основно училище ""Свети свети Кирил и Методий""","2405118","10","31.25","10","29.85"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ДЪБОВО","Основно училище ""Св.св.Кирил и Методий""","2405119","13","57.73","13","53.62"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЗИМНИЦА","Начално училище ,,Свeти Паисий Хилендарски""","2405123","12","33.42","13","40.62"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ТУЛОВО","Основно училище ""Христо Смирненски""","2405120","9","40.89","9","45.78"
"СТАРА ЗАГОРА","МЪГЛИЖ","С.ЯГОДА","Основно училище ""Христо Ботев""","2405122","8","52.06","8","54.69"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","Основно училище ""Свети свети Кирил и Методий""","2407133","42","42.39","42","54.6"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕДРЕВО","Начално училище ""Васил Левски""","2407134","6","57.08","6","49.83"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.ЕЛХОВО","Начално училище ""Братя Жекови""","2407135","4","51.5","4","49.25"
"СТАРА ЗАГОРА","НИКОЛАЕВО","С.НОВА МАХАЛА","Начално училище "" Св. Св. Кирил и Методий""","2407136","5","41.6","5","45.8"
"СТАРА ЗАГОРА","ОПАН","С.ОПАН","Средно училище ""Христо Ботев""","2400837","4","30.63","6","29.08"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","Средно училище ""Христо Ботев""","2409139","31","75.85","31","76.06"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.АЛЕКСАНДРОВО","Основно училище ""Христо Ботев""","2409141","16","44.31","16","35.56"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГАБАРЕВО","Основно училище ""Никола Йонков Вапцаров""","2409142","6","30.42","6","42.17"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ГОРНО САХРАНЕ","Основно училище ""Васил Левски""","2409143","8","38.31","9","26.28"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.МАНОЛОВО","Основно училище ""Георги Бенковски""","2409145","4","35","4","47"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ОСЕТЕНОВО","Основно училище ""Христо Ботев""","2409146","6","15.67","6","30"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.СКОБЕЛЕВО","Основно училище""Генерал Скобелев""","2409147","7","31.36","6","40.5"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪЖА","Основно училище ""Просвета""","2409148","3","44.67","3","52.33"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","С.ТЪРНИЧЕНИ","Основно училище ""Свети Паисий Хилендарски""","2409149","3","44.17","3","64.33"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Средно училище ""Гео Милев""","2401052","61","69.28","60","64.93"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Първо основно училище ""Свети Климент Охридски""","2401054","7","45.57","8","60.88"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","Второ основно училище ""Свети Паисий Хилендарски""","2401055","56","67.83","56","63.57"
"СТАРА ЗАГОРА","РАДНЕВО","С.КОЛАРОВО","Основно училище ""Поп Минчо""","2401058","9","57.5","9","38.61"
"СТАРА ЗАГОРА","РАДНЕВО","С.СЪРНЕВО","Основно училище ""Свети свети Кирил и Методий""","2401060","12","48.13","12","48.5"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Железник""","2400014","70","82.46","70","77.82"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Васил Левски""","2400104","47","86.11","46","82.28"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Христо Смирненски""","2400105","23","52.35","23","49.65"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Максим Горки""","2400106","50","88.69","50","86.43"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Иван Вазов""","2400107","118","83.24","116","78.59"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""Георги Райчев""","2400109","29","72.67","28","72.32"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Второ основно училище ""П.Р.Славейков""","2400123","122","85.92","122","86.16"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училише ""Кольо Ганчев""","2400124","25","64.88","25","65.82"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""КИРИЛ ХРИСТОВ ""","2400125","134","81.69","134","78.27"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Пето основно училище "" Митьо Станев ""","2400126","133","84.61","133","84.06"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Основно училище ""Самара""","2400129","21","75.74","22","73.27"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","IX ОУ ""Веселин Ханчев""","2400130","64","78.19","64","74.43"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Единадесето основно училище ""Николай Лилиев""","2400132","58","80.55","58","76.61"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Дванадесето основно училище ""Стефан Караджа""","2400133","24","10.48","24","16.38"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Тринадесето основно училище ""Свети Паисий Хилендарски""","2400134","45","77.37","45","76.21"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Начално училище ""Димитър Благоев""","2400146","57","92.68","57","96.46"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Начално училище ""Зора""","2400147","17","61.09","18","60.56"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Частно основно училище ""Елин Пелин""","2400167","26","86.52","26","92.56"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Средно училище ""Христо Ботев""","2400174","14","40.11","13","38.92"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Шесто основно училище ""Свети Никола""","2403219","109","84.84","108","83.54"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","Национално училище за музикални и сценични изкуства""Христина Морфова""","2902104","23","76.28","22","67"
