"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 534","Частно профилирано средно  училище ""Свети Наум""","3","3,73","0","0,00","0","0,00","0","0,00","1","3,17","0","0,00","0","0,00","0","0,00","2","3,30","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,26","6","3,49"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 535","ЧСУ ""Рьорих"" с ранно чуждоезиково обучение и  разширено изучаване на музика и изобразително изкуство","5","4,06","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,41","10","4,23"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 536","Частно средно езиково училище ""Британика""","13","4,74","2","3,89","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,94","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","4,78","26","4,76"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 202 574","Частно средно училище ""Свети Георги""","3","4,45","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","5,86","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","5,86","6","5,16"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 203 720","Частно средно училище ""Дружба"" - София","30","4,48","5","3,95","0","0,00","0","0,00","0","0,00","0","0,00","2","4,41","3","4,27","19","5,22","0","0,00","0","0,00","1","5,43","0","0,00","0","0,00","30","4,87","60","4,67"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 204 549","Частно средно училище  с немски език ""Веда""","11","5,15","1","5,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","5,36","0","0,00","2","5,64","0","0,00","0","0,00","0","0,00","11","5,42","22","5,28"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 208 526","Частно средно училище  ""Орфей""","4","4,13","0","0,00","1","4,29","0","0,00","1","3,08","0","0,00","0","0,00","0","0,00","2","5,82","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,75","8","4,44"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 209 529","Частно езиково средно училище ""Дорис Тенеди""","27","5,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,50","0","0,00","26","5,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","27","5,44","54","5,29"
"СОФИЯ-ГРАД","СТОЛИЧНА","ГР.СОФИЯ","2 216 532","Частно средно училище ""УВЕКИНД""","12","4,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","5,63","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","5,63","24","5,23"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.БИСТРИЦА","2 218 192","192. СРЕДНО УЧИЛИЩЕ  ""ХРИСТО БОТЕВ""","12","3,48","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,85","3","5,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","4,22","24","3,85"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","2 218 606","Средно училище ""Св. Иван Рилски""","2","3,57","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,42","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,42","4","3,50"
"СОФИЯ-ГРАД","СТОЛИЧНА","С.КАЗИЧЕНЕ","2 218 071","71 Средно училище ""Пейо Яворов""","21","3,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,65","0","0,00","6","4,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,86","40","3,67"
"СОФИЯ-ОБЛАСТ","БОЖУРИЩЕ","ГР.БОЖУРИЩЕ","2 308 970","Средно училище ""Летец Христо Топракчиев""","17","5,29","1","3,78","0","0,00","0","0,00","0","0,00","0","0,00","1","4,67","4","4,93","11","5,35","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","5,12","34","5,21"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 300 284","Професионална гимназия по техника и мениджмънт  ""Христо Ботев""","54","3,17","0","0,00","0","0,00","0","0,00","1","3,87","0","0,00","1","3,22","16","3,33","1","2,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,32","73","3,21"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 301 044","Техническа професионална гимназия ""Стамен Панчев""","22","3,14","0","0,00","0","0,00","0","0,00","1","2,57","0","0,00","0","0,00","6","3,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","7","3,28","29","3,17"
"СОФИЯ-ОБЛАСТ","БОТЕВГРАД","ГР.БОТЕВГРАД","2 300 099","Профилирана природо-математическа гимназия ""Акад.проф.д-р Асен Златаров""","79","4,68","7","4,68","4","3,67","0","0,00","6","3,45","0","0,00","19","4,83","9","4,31","33","5,39","0","0,00","1","5,68","0","0,00","0","0,00","0","0,00","79","4,84","158","4,76"
"СОФИЯ-ОБЛАСТ","ГОДЕЧ","ГР.ГОДЕЧ","2 300 163","Средно училище  ""Проф. д-р Асен Златаров""","22","4,50","0","0,00","6","4,18","2","5,49","11","4,25","0","0,00","1","3,50","3","4,22","2","4,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","4,31","47","4,40"
"СОФИЯ-ОБЛАСТ","ГОРНА МАЛИНА","С.ГОРНА МАЛИНА","2 309 225","Средно училище  ""Христо Ботев""","23","4,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,56","18","4,26","2","5,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","4,39","44","4,32"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","2 303 582","Професионална гимназия  ""Христо Ботев""","22","2,75","0","0,00","0","0,00","0","0,00","2","3,06","0","0,00","0","0,00","10","3,21","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,19","34","2,91"
"СОФИЯ-ОБЛАСТ","ДОЛНА БАНЯ","ГР.ДОЛНА БАНЯ","2 306 213","Средно училище ""Неофит Рилски""","14","3,00","0","0,00","0","0,00","0","0,00","1","2,97","0","0,00","0","0,00","9","3,06","4","3,23","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","14","3,10","28","3,05"
"СОФИЯ-ОБЛАСТ","ДРАГОМАН","ГР.ДРАГОМАН","2 300 214","Средно училище ""Христо Ботев""","13","3,82","0","0,00","0","0,00","0","0,00","10","3,60","0","0,00","0","0,00","0","0,00","2","5,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,89","25","3,85"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","ГР.ЕЛИН ПЕЛИН","2 300 170","Средно училище  ""Васил Левски""","55","4,24","1","3,70","5","4,16","0","0,00","6","4,23","0","0,00","19","4,13","5","3,97","20","4,82","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","56","4,37","111","4,30"
"СОФИЯ-ОБЛАСТ","ЕЛИН ПЕЛИН","С.ЕЛИН ПЕЛИН (ГАРА ЕЛИН П","2 300 274","Професионална гимназия по керамика","20","3,05","0","0,00","0","0,00","0","0,00","1","2,40","0","0,00","10","3,42","3","2,41","1","4,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,19","35","3,11"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","2 300 327","Професионална гимназия ""Тодор Пеев""","20","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","3,15"
"СОФИЯ-ОБЛАСТ","ЕТРОПОЛЕ","ГР.ЕТРОПОЛЕ","2 300 195","Средно училище ""Христо Ясенов""","55","4,09","8","4,97","2","3,45","0","0,00","19","3,77","0","0,00","0","0,00","10","4,31","14","4,77","1","4,61","0","0,00","0","0,00","0","0,00","0","0,00","54","4,31","109","4,20"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","2 300 302","Професионална гимназия "" Златица""","19","3,26","0","0,00","0","0,00","0","0,00","3","2,54","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,54","22","3,17"
"СОФИЯ-ОБЛАСТ","ЗЛАТИЦА","ГР.ЗЛАТИЦА","2 308 792","Средно училище  ""Свети Паисий Хилендарски""","22","4,18","0","0,00","2","5,12","0","0,00","5","4,82","1","3,73","4","4,95","3","3,97","7","5,26","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","4,84","44","4,51"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","2 300 417","Професионална гимназия ""Васил Левски""","30","2,72","0","0,00","1","3,22","0","0,00","1","2,44","0","0,00","1","3,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,98","33","2,75"
"СОФИЯ-ОБЛАСТ","ИХТИМАН","ГР.ИХТИМАН","2 300 188","Средно  училище  ""Христо Ботев""","54","3,87","1","5,50","4","4,72","0","0,00","23","4,11","0","0,00","7","3,41","4","4,42","9","5,53","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","4,38","102","4,11"
"СОФИЯ-ОБЛАСТ","КОПРИВЩИЦА","ГР.КОПРИВЩИЦА","2 306 331","Средно училище ""Любен Каравелов""","27","3,85","0","0,00","9","3,28","0","0,00","0","0,00","0","0,00","0","0,00","12","3,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,51","48","3,70"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","2 304 717","Професионална гимназия ""Георги Сава Раковски""","12","3,44","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,44"
"СОФИЯ-ОБЛАСТ","КОСТЕНЕЦ","ГР.КОСТЕНЕЦ","2 303 490","Средно училище  ""Св. Климент Охридски""","51","4,41","0","0,00","0","0,00","0","0,00","6","4,48","1","6,00","33","4,48","5","5,01","6","5,36","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","51","4,67","102","4,54"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","2 309 735","Професионална гимназия по ветеринарна медицина и селско  стопанство ""Св. Г. Победоносец""","37","3,36","0","0,00","1","3,22","0","0,00","0","0,00","0","0,00","0","0,00","12","3,70","3","4,47","1","4,92","0","0,00","0","0,00","0","0,00","0","0,00","17","3,88","54","3,52"
"СОФИЯ-ОБЛАСТ","КОСТИНБРОД","ГР.КОСТИНБРОД","2 309 638","Средно училище ""Д-р  Петър Берон""","20","4,37","1","3,15","0","0,00","0","0,00","0","0,00","1","5,84","8","4,31","2","3,45","7","5,41","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","4,64","39","4,50"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 300 448","Професионална гимназия по туризъм и хранителни технологии ""Никола Димов""","45","3,06","0","0,00","0","0,00","0","0,00","2","2,60","0","0,00","0","0,00","1","3,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,86","48","3,05"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 302 504","Професионална гимназия по механаноелектротехника","24","3,43","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","24","3,43"
"СОФИЯ-ОБЛАСТ","ПИРДОП","ГР.ПИРДОП","2 300 105","Средно училище  ""Саво Ценов Савов""","31","4,62","1","3,81","1","3,61","0","0,00","16","4,70","0","0,00","0","0,00","2","4,07","11","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","31","4,73","62","4,67"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","2 309 991","Национална професионална гимназия по  компютърни технологии и системи","125","4,28","5","4,67","1","3,98","0","0,00","6","3,72","0","0,00","1","4,59","1","4,84","42","4,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","56","4,73","181","4,42"
"СОФИЯ-ОБЛАСТ","ПРАВЕЦ","ГР.ПРАВЕЦ","2 304 770","Профилирана гимназия с преподаване на чужди езици ""Алеко Константинов""","64","4,03","1","5,24","0","0,00","0","0,00","1","3,50","0","0,00","5","4,43","16","4,22","21","4,89","0","0,00","7","4,82","0","0,00","0","0,00","0","0,00","51","4,60","115","4,28"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 291","Професионална техническа  гимназия ""Никола Й. Вапцаров""","56","4,38","0","0,00","1","3,92","0","0,00","5","4,00","0","0,00","32","4,45","0","0,00","20","5,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","58","4,63","114","4,51"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 505","Професионална гимназия по туризъм","22","3,14","0","0,00","0","0,00","0","0,00","1","2,95","0","0,00","20","3,50","0","0,00","1","3,25","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","3,46","44","3,30"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 300 131","Профилирана гимназия ""КОНСТАНТИН ФОТИНОВ""","46","4,85","1","5,32","1","5,54","0","0,00","0","0,00","1","4,29","19","4,97","2","5,12","21","5,41","0","0,00","1","5,43","0","0,00","0","0,00","0","0,00","46","5,19","92","5,02"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 304 610","Спортно училище  ""Никола Велчев""","16","3,82","0","0,00","1","4,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,59","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,61","21","4,01"
"СОФИЯ-ОБЛАСТ","САМОКОВ","ГР.САМОКОВ","2 303 106","Средно училище  ""Отец Паисий""","43","4,08","0","0,00","1","3,36","0","0,00","0","0,00","0","0,00","10","3,73","9","4,59","21","4,74","1","6,00","0","0,00","0","0,00","0","0,00","0","0,00","42","4,47","85","4,27"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","2 303 022","Професионална гимназия  ""Велизар Пеев""","95","4,15","0","0,00","1","2,40","0","0,00","1","2,66","0","0,00","1","3,28","0","0,00","2","5,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,96","100","4,14"
"СОФИЯ-ОБЛАСТ","СВОГЕ","ГР.СВОГЕ","2 308 867","Средно училище ""Иван Вазов""","24","4,27","1","4,29","1","3,07","0","0,00","0","0,00","0","0,00","8","3,71","0","0,00","12","4,99","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","22","4,40","46","4,33"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","2 300 455","Професионална гимназия  по транспорт  ""Никола Йонков Вапцаров""","17","3,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,37"
"СОФИЯ-ОБЛАСТ","СЛИВНИЦА","ГР.СЛИВНИЦА","2 306 517","Средно училище  Св.Св. Кирил и Методий""","17","4,20","0","0,00","0","0,00","0","0,00","9","4,71","0","0,00","0","0,00","2","3,65","6","4,91","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","4,65","34","4,43"
"СОФИЯ-ОБЛАСТ","ЧЕЛОПЕЧ","С.ЧЕЛОПЕЧ","2 303 852","Частна профилирана гимназия с чуждоезиково обучение ""ЧЕЛОПЕЧ""","26","5,14","4","3,96","2","6,00","0","0,00","7","4,87","0","0,00","0","0,00","5","5,14","8","5,58","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","5,09","52","5,11"
"СТАРА ЗАГОРА","ГУРКОВО","ГР.ГУРКОВО","2 406 129","СРЕДНО УЧИЛИЩЕ  ""ХРИСТО СМИРНЕНСКИ""","10","3,82","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,38","11","3,96"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","2 404 108","Професионална гимназия  по енергетика и електротехника","65","2,93","0","0,00","0","0,00","0","0,00","4","3,22","0","0,00","0","0,00","1","2,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,13","70","2,94"
"СТАРА ЗАГОРА","ГЪЛЪБОВО","ГР.ГЪЛЪБОВО","2 404 107","Средно училище  Васил Левски""","18","3,27","0","0,00","0","0,00","0","0,00","16","3,34","0","0,00","0","0,00","0","0,00","1","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,34","35","3,30"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 902 505","Национално училище по пластични изкуства  и дизайн ""Академик Дечко Узунов""","50","4,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","50","4,20"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 265","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ""ИВАН ХАДЖИЕНОВ""","71","3,70","1","3,31","10","3,81","4","3,19","18","3,45","0","0,00","18","3,65","5","3,66","22","4,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","78","3,79","149","3,75"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 266","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ И ТРАНСПОРТЕН МЕНИДЖМЪНТ","81","3,42","0","0,00","2","3,03","0","0,00","3","3,23","0","0,00","1","3,06","35","3,50","6","4,70","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","47","3,61","128","3,49"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 268","Професионална гимназия по лека промишленост и туризъм","65","3,55","0","0,00","5","3,27","0","0,00","17","3,56","0","0,00","7","3,85","19","3,33","5","4,16","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","53","3,54","118","3,54"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 261","Профилирана гимназия "" Академик Петко Стайнов""","11","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","3,30","0","0,00","1","3,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,31","17","3,20"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 262","Профилирана природо-математическа гимназия  ""Никола Обрешков""","101","4,87","11","4,65","8","4,54","0","0,00","13","4,83","0","0,00","2","5,43","19","4,69","47","5,46","0","0,00","1","5,50","0","0,00","0","0,00","0","0,00","101","5,07","202","4,97"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 263","Профилирана хуманитарна гимназия ""Св. Св. Кирил и Методий""","62","4,17","0","0,00","7","4,64","1","5,56","15","4,10","0","0,00","12","5,10","12","3,49","15","5,03","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","62","4,48","124","4,33"
"СТАРА ЗАГОРА","КАЗАНЛЪК","ГР.КАЗАНЛЪК","2 400 264","Средно училище ""Екзарх Антим  ""","87","4,32","2","3,21","2","3,78","1","3,38","5","4,17","0","0,00","3","4,86","34","4,01","40","5,07","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","87","4,50","174","4,41"
"СТАРА ЗАГОРА","МЪГЛИЖ","ГР.МЪГЛИЖ","2 405 117","Професионална гимназия  по селско стопанство ""Гео Милев""","28","2,97","0","0,00","2","2,75","0","0,00","0","0,00","0","0,00","0","0,00","1","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,93","31","2,96"
"СТАРА ЗАГОРА","НИКОЛАЕВО","ГР.НИКОЛАЕВО","2 407 132","Професионална гимназия ""АТАНАС ДАМЯНОВ ""","15","2,94","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","2,94"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","2 409 140","Професионална гимназия  по ресторантьорство и хотелиерство","19","3,19","0","0,00","0","0,00","0","0,00","1","2,40","0","0,00","2","3,05","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","2,83","22","3,14"
"СТАРА ЗАГОРА","ПАВЕЛ БАНЯ","ГР.ПАВЕЛ БАНЯ","2 409 139","Средно училище  ""Христо Ботев""","19","3,39","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","4,15","16","3,85","2","4,64","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","3,95","38","3,67"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","2 401 053","Професионална гимназия  ""Св.Иван Рилски""","80","3,22","0","0,00","0","0,00","0","0,00","4","4,09","0","0,00","0","0,00","1","4,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","5","4,09","85","3,27"
"СТАРА ЗАГОРА","РАДНЕВО","ГР.РАДНЕВО","2 401 052","Средно училище ""Гео Милев""","23","4,05","0","0,00","0","0,00","0","0,00","11","4,25","0","0,00","1","4,26","5","3,79","8","5,20","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","4,46","48","4,26"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 121","СРЕДНО УЧИЛИЩЕ ""ПОП МИНЧО КЪНЧЕВ""","4","3,03","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,03"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 902 104","Национално училище за музикални  и сценични изкуства""Христина Морфова""","14","4,39","0","0,00","1","2,57","0","0,00","0","0,00","0","0,00","0","0,00","3","4,23","7","4,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,17","25","4,30"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 111","Професионална гимназия по  механотехника и транспорт ""Н. Й. Вапцаров""","23","3,28","0","0,00","0","0,00","0","0,00","1","3,31","0","0,00","0","0,00","19","3,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","3,36","43","3,32"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 112","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И ТЕХНОЛОГИИ"" Г. С. РАКОВСКИ""","47","3,45","0","0,00","0","0,00","0","0,00","2","3,08","0","0,00","10","3,89","25","3,47","8","4,11","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","45","3,66","92","3,55"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 116","Национална професионална гимназия по ветеринарна медицина ""Иван Павлов""","99","3,82","0","0,00","0","0,00","0","0,00","2","2,97","1","4,01","3","4,10","30","3,75","2","3,76","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","38","3,75","137","3,80"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 117","Професионална гимназия по електроника ""Джон Атанасов""","55","3,59","0","0,00","1","3,11","0","0,00","4","3,13","0","0,00","13","4,10","10","3,52","27","4,60","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","55","4,15","110","3,87"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 119","Професионална гимназия по строителство и  дървообработване ""Инж. Недьо Ранчев""","10","3,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,15"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 165","Професионална гимназия по облекло и хранене  ""Райна Княгиня""","90","3,63","0","0,00","0","0,00","0","0,00","1","2,90","0","0,00","3","3,70","2","3,23","2","5,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","8","3,87","98","3,65"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 402 131","Професионална гимназия по  строителство,архитектура и геодезия ""Лубор Байер""","136","4,42","2","4,31","5","4,20","1","3,27","14","4,05","0","0,00","27","4,33","10","3,71","33","5,09","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","92","4,47","228","4,44"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 402 016","Търговска гимназия  ""Княз Симеон Търновски""","128","4,89","2","3,45","0","0,00","0","0,00","12","3,98","0","0,00","14","4,82","10","4,54","30","4,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","68","4,65","196","4,80"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 400 102","Профилирана природоматематическа гимназия ""Гео Милев""","130","4,82","33","4,41","2","4,47","1","4,78","14","4,61","3","4,37","12","4,98","11","4,95","53","5,41","0","0,00","1","5,72","0","0,00","0","0,00","0","0,00","130","4,95","260","4,89"
"СТАРА ЗАГОРА","СТАРА ЗАГОРА","ГР.СТАРА ЗАГОРА","2 403 264","Гимназия с преподаване  на чужди езици ""Ромен Ролан""","226","5,24","8","5,02","1","5,77","1","5,15","10","4,24","1","6,00","0","0,00","6","4,68","107","5,57","0","0,00","61","5,37","0","0,00","31","5,03","0","0,00","226","5,34","452","5,29"
